"X1";"X6162991";"X1.1";"X20";"X16";"X19";"X4";"X10";"X13";"X7";"X18";"X11";"X15";"X2";"X22";"X9";"X5";"X25";"X12";"X8";"X17";"X3";"X26";"X6";"X14";"X21";"X23";"X24"
1;5888893;1;20;16;23;4;5;13;7;18;25;15;6;22;9;12;21;10;19;17;11;26;2;14;8;3;24
1;20;16;23;4;5;13;7;18;25;15;6;22;9;12;21;10;17;19;11;26;2;14;8;3;24;1;5893773
1;5893773;1;20;16;23;4;5;13;7;18;25;15;6;22;9;12;21;10;17;19;11;26;2;14;8;3;24
1;20;16;23;4;5;13;7;18;25;15;6;22;9;12;14;10;17;19;11;26;2;21;8;3;24;1;5890475
1;5890475;1;20;16;23;4;5;13;7;18;25;15;6;22;9;12;14;10;17;19;11;26;2;21;8;3;24
1;23;16;20;4;5;13;7;18;25;15;6;22;9;12;14;10;17;19;11;26;2;21;8;3;24;1;5908100
1;5908100;1;23;16;20;4;5;13;7;18;25;15;6;22;9;12;14;10;17;19;11;26;2;21;8;3;24
1;23;16;20;4;5;13;7;18;25;15;6;22;9;12;8;10;17;19;11;26;2;21;14;3;24;1;6000096
1;6000096;1;23;16;20;4;5;13;7;18;25;15;6;22;9;12;8;10;17;19;11;26;2;21;14;3;24
1;23;16;20;4;5;13;7;18;25;17;6;22;9;12;8;10;15;19;11;26;2;21;14;3;24;1;5984844
1;5984844;1;23;16;20;4;5;13;7;18;25;17;6;22;9;12;8;10;15;19;11;26;2;21;14;3;24
5;23;16;20;4;1;13;7;18;25;17;6;22;9;12;8;10;15;19;11;26;2;21;14;3;24;1;6072336
1;6072336;5;23;16;20;4;1;13;7;18;25;17;6;22;9;12;8;10;15;19;11;26;2;21;14;3;24
5;23;16;20;4;1;13;7;18;25;17;6;22;9;12;8;10;15;11;19;26;2;21;14;3;24;1;6170583
1;6170583;5;23;16;20;4;1;13;7;18;25;17;6;22;9;12;8;10;15;11;19;26;2;21;14;3;24
5;23;16;20;4;1;13;7;18;25;17;9;22;6;12;8;10;15;11;19;26;2;21;14;3;24;1;6160894
1;6160894;5;23;16;20;4;1;13;7;18;25;17;9;22;6;12;8;10;15;11;19;26;2;21;14;3;24
5;23;16;20;14;1;13;7;18;25;17;9;22;6;12;8;10;15;11;19;26;2;21;4;3;24;1;6132632
1;6132632;5;23;16;20;14;1;13;7;18;25;17;9;22;6;12;8;10;15;11;19;26;2;21;4;3;24
5;23;16;20;14;1;13;7;3;25;17;9;22;6;12;8;10;15;11;19;26;2;21;4;18;24;1;6160442
1;6160442;5;23;16;20;14;1;13;7;3;25;17;9;22;6;12;8;10;15;11;19;26;2;21;4;18;24
5;23;16;20;14;1;13;7;3;25;17;9;22;6;12;8;11;15;10;19;26;2;21;4;18;24;1;6160927
2;6160927;5;23;16;20;14;1;13;7;3;25;17;9;22;6;12;8;11;15;10;19;26;2;21;4;18;24
5;23;16;20;14;1;13;7;19;25;17;9;22;6;12;8;11;15;10;3;26;2;21;4;18;24;2;6014492
2;6014492;5;23;16;20;14;1;13;7;19;25;17;9;22;6;12;8;11;15;10;3;26;2;21;4;18;24
5;23;16;20;14;1;13;7;19;10;17;9;22;6;12;8;11;15;25;3;26;2;21;4;18;24;2;6014542
2;6014542;5;23;16;20;14;1;13;7;19;10;17;9;22;6;12;8;11;15;25;3;26;2;21;4;18;24
5;23;13;20;14;1;16;7;19;10;17;9;22;6;12;8;11;15;25;3;26;2;21;4;18;24;2;6039668
2;6039668;5;23;13;20;14;1;16;7;19;10;17;9;22;6;12;8;11;15;25;3;26;2;21;4;18;24
5;23;13;20;14;1;16;7;25;10;17;9;22;6;12;8;11;15;19;3;26;2;21;4;18;24;2;6021933
2;6021933;5;23;13;20;14;1;16;7;25;10;17;9;22;6;12;8;11;15;19;3;26;2;21;4;18;24
5;23;13;20;12;1;16;7;25;10;17;9;22;6;14;8;11;15;19;3;26;2;21;4;18;24;2;5975948
2;5975948;5;23;13;20;12;1;16;7;25;10;17;9;22;6;14;8;11;15;19;3;26;2;21;4;18;24
5;23;13;20;12;1;16;7;25;10;17;9;22;6;14;21;11;15;19;3;26;2;8;4;18;24;2;6019737
2;6019737;5;23;13;20;12;1;16;7;25;10;17;9;22;6;14;21;11;15;19;3;26;2;8;4;18;24
5;23;13;20;12;1;16;7;25;10;17;9;22;6;14;15;11;21;19;3;26;2;8;4;18;24;2;6008330
2;6008330;5;23;13;20;12;1;16;7;25;10;17;9;22;6;14;15;11;21;19;3;26;2;8;4;18;24
5;23;20;13;12;1;16;7;25;10;17;9;22;6;14;15;11;21;19;3;26;2;8;4;18;24;2;5999149
2;5999149;5;23;20;13;12;1;16;7;25;10;17;9;22;6;14;15;11;21;19;3;26;2;8;4;18;24
24;23;20;13;12;1;16;7;25;10;17;9;22;6;14;15;11;21;19;3;26;2;8;4;18;5;2;5864535
2;5864535;24;23;20;13;12;1;16;7;25;10;17;9;22;6;14;15;11;21;19;3;26;2;8;4;18;5
24;23;20;13;12;1;16;7;25;10;17;9;22;6;14;15;11;21;2;3;26;19;8;4;18;5;2;5979918
2;5979918;24;23;20;13;12;1;16;7;25;10;17;9;22;6;14;15;11;21;2;3;26;19;8;4;18;5
24;23;14;13;12;1;16;7;25;10;17;9;22;6;20;15;11;21;2;3;26;19;8;4;18;5;2;5955643
2;5955643;24;23;14;13;12;1;16;7;25;10;17;9;22;6;20;15;11;21;2;3;26;19;8;4;18;5
24;23;14;13;12;1;16;7;25;10;3;9;22;6;20;15;11;21;2;17;26;19;8;4;18;5;2;5911011
2;5911011;24;23;14;13;12;1;16;7;25;10;3;9;22;6;20;15;11;21;2;17;26;19;8;4;18;5
24;23;14;13;12;1;16;7;25;10;3;9;22;6;20;15;2;21;11;17;26;19;8;4;18;5;2;5918053
2;5918053;24;23;14;13;12;1;16;7;25;10;3;9;22;6;20;15;2;21;11;17;26;19;8;4;18;5
24;23;14;11;12;1;16;7;25;10;3;9;22;6;20;15;2;21;13;17;26;19;8;4;18;5;2;5923907
2;5923907;24;23;14;11;12;1;16;7;25;10;3;9;22;6;20;15;2;21;13;17;26;19;8;4;18;5
24;23;14;19;12;1;16;7;25;10;3;9;22;6;20;15;2;21;13;17;26;11;8;4;18;5;2;5919668
2;5919668;24;23;14;19;12;1;16;7;25;10;3;9;22;6;20;15;2;21;13;17;26;11;8;4;18;5
24;23;14;19;12;1;16;7;25;10;3;9;22;6;20;8;2;21;13;17;26;11;15;4;18;5;2;5941872
2;5941872;24;23;14;19;12;1;16;7;25;10;3;9;22;6;20;8;2;21;13;17;26;11;15;4;18;5
24;13;14;19;12;1;16;7;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;4;18;5;2;5945273
2;5945273;24;13;14;19;12;1;16;7;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;4;18;5
24;13;14;19;12;1;16;4;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;7;18;5;2;5971238
2;5971238;24;13;14;19;12;1;16;4;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;7;18;5
24;13;14;19;12;1;16;4;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;7;5;18;2;5971238
2;5971238;24;13;14;19;12;1;16;4;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;7;5;18
24;13;14;5;12;1;16;4;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;7;19;18;2;5998839
3;5998839;24;13;14;5;12;1;16;4;25;10;3;9;22;6;20;8;2;21;23;17;26;11;15;7;19;18
24;13;9;5;12;1;16;4;25;10;3;14;22;6;20;8;2;21;23;17;26;11;15;7;19;18;3;5955748
3;5955748;24;13;9;5;12;1;16;4;25;10;3;14;22;6;20;8;2;21;23;17;26;11;15;7;19;18
24;13;9;5;12;1;16;4;25;10;3;14;22;6;20;8;2;21;23;17;26;11;18;7;19;15;3;6069587
3;6069587;24;13;9;5;12;1;16;4;25;10;3;14;22;6;20;8;2;21;23;17;26;11;18;7;19;15
24;13;8;5;12;1;16;4;25;10;3;14;22;6;20;9;2;21;23;17;26;11;18;7;19;15;3;6054682
3;6054682;24;13;8;5;12;1;16;4;25;10;3;14;22;6;20;9;2;21;23;17;26;11;18;7;19;15
24;13;8;5;12;23;16;4;25;10;3;14;22;6;20;9;2;21;1;17;26;11;18;7;19;15;3;6021693
3;6021693;24;13;8;5;12;23;16;4;25;10;3;14;22;6;20;9;2;21;1;17;26;11;18;7;19;15
24;13;8;19;12;23;16;4;25;10;3;14;22;6;20;9;2;21;1;17;26;11;18;7;5;15;3;5828296
3;5828296;24;13;8;19;12;23;16;4;25;10;3;14;22;6;20;9;2;21;1;17;26;11;18;7;5;15
24;13;8;19;12;23;16;25;4;10;3;14;22;6;20;9;2;21;1;17;26;11;18;7;5;15;3;5836596
3;5836596;24;13;8;19;12;23;16;25;4;10;3;14;22;6;20;9;2;21;1;17;26;11;18;7;5;15
11;13;8;19;12;23;16;25;4;10;3;14;22;6;20;9;2;21;1;17;26;24;18;7;5;15;3;5830650
3;5830650;11;13;8;19;12;23;16;25;4;10;3;14;22;6;20;9;2;21;1;17;26;24;18;7;5;15
11;13;8;2;12;23;16;25;4;10;3;14;22;6;20;9;19;21;1;17;26;24;18;7;5;15;3;5810433
3;5810433;11;13;8;2;12;23;16;25;4;10;3;14;22;6;20;9;19;21;1;17;26;24;18;7;5;15
11;13;8;2;10;23;16;25;4;12;3;14;22;6;20;9;19;21;1;17;26;24;18;7;5;15;3;5838081
3;5838081;11;13;8;2;10;23;16;25;4;12;3;14;22;6;20;9;19;21;1;17;26;24;18;7;5;15
11;13;8;2;10;23;16;25;4;12;3;14;22;6;20;18;19;21;1;17;26;24;9;7;5;15;3;5860763
3;5860763;11;13;8;2;10;23;16;25;4;12;3;14;22;6;20;18;19;21;1;17;26;24;9;7;5;15
11;13;8;2;10;23;9;25;4;12;3;14;22;6;20;18;19;21;1;17;26;24;16;7;5;15;3;5980954
3;5980954;11;13;8;2;10;23;9;25;4;12;3;14;22;6;20;18;19;21;1;17;26;24;16;7;5;15
11;13;21;2;10;23;9;25;4;12;3;14;22;6;20;18;19;8;1;17;26;24;16;7;5;15;3;5991289
3;5991289;11;13;21;2;10;23;9;25;4;12;3;14;22;6;20;18;19;8;1;17;26;24;16;7;5;15
11;13;18;2;10;23;9;25;4;12;3;14;22;6;20;21;19;8;1;17;26;24;16;7;5;15;3;5890959
3;5890959;11;13;18;2;10;23;9;25;4;12;3;14;22;6;20;21;19;8;1;17;26;24;16;7;5;15
11;13;18;2;10;23;9;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;15;3;5848944
3;5848944;11;13;18;2;10;23;9;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;15
11;13;10;2;18;23;9;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;15;3;5866878
3;5866878;11;13;10;2;18;23;9;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;15
11;13;10;2;9;23;18;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;15;3;5950472
3;5950472;11;13;10;2;9;23;18;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;15
11;13;15;2;9;23;18;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;10;3;5929699
3;5929699;11;13;15;2;9;23;18;25;26;12;3;14;22;6;20;21;19;8;1;17;4;24;16;7;5;10
11;13;15;2;9;23;18;25;26;12;19;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10;3;5921369
3;5921369;11;13;15;2;9;23;18;25;26;12;19;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10
11;13;15;2;9;23;18;19;26;12;25;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10;3;5941065
3;5941065;11;13;15;2;9;23;18;19;26;12;25;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10
11;13;15;2;25;23;18;19;26;12;9;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10;3;5878520
4;5878520;11;13;15;2;25;23;18;19;26;12;9;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10
11;13;15;19;25;23;18;2;26;12;9;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10;4;5936789
4;5936789;11;13;15;19;25;23;18;2;26;12;9;14;22;6;20;21;3;8;1;17;4;24;16;7;5;10
11;13;15;19;25;23;18;2;26;12;9;14;22;3;20;21;6;8;1;17;4;24;16;7;5;10;4;5967341
4;5967341;11;13;15;19;25;23;18;2;26;12;9;14;22;3;20;21;6;8;1;17;4;24;16;7;5;10
11;13;15;19;25;23;18;2;26;12;9;14;8;3;20;21;6;22;1;17;4;24;16;7;5;10;4;5947910
4;5947910;11;13;15;19;25;23;18;2;26;12;9;14;8;3;20;21;6;22;1;17;4;24;16;7;5;10
11;13;15;19;25;23;18;2;26;22;9;14;8;3;20;21;6;12;1;17;4;24;16;7;5;10;4;5926640
4;5926640;11;13;15;19;25;23;18;2;26;22;9;14;8;3;20;21;6;12;1;17;4;24;16;7;5;10
11;13;15;19;25;23;21;2;26;22;9;14;8;3;20;18;6;12;1;17;4;24;16;7;5;10;4;5836615
4;5836615;11;13;15;19;25;23;21;2;26;22;9;14;8;3;20;18;6;12;1;17;4;24;16;7;5;10
11;12;15;19;25;23;21;2;26;22;9;14;8;3;20;18;6;13;1;17;4;24;16;7;5;10;4;5848287
4;5848287;11;12;15;19;25;23;21;2;26;22;9;14;8;3;20;18;6;13;1;17;4;24;16;7;5;10
11;12;15;19;25;23;21;2;26;7;9;14;8;3;20;18;6;13;1;17;4;24;16;22;5;10;4;5856112
4;5856112;11;12;15;19;25;23;21;2;26;7;9;14;8;3;20;18;6;13;1;17;4;24;16;22;5;10
11;12;25;19;15;23;21;2;26;7;9;14;8;3;20;18;6;13;1;17;4;24;16;22;5;10;4;5868221
4;5868221;11;12;25;19;15;23;21;2;26;7;9;14;8;3;20;18;6;13;1;17;4;24;16;22;5;10
11;12;25;19;15;23;21;2;14;7;9;26;8;3;20;18;6;13;1;17;4;24;16;22;5;10;4;5949555
4;5949555;11;12;25;19;15;23;21;2;14;7;9;26;8;3;20;18;6;13;1;17;4;24;16;22;5;10
11;12;25;19;15;23;21;2;14;7;9;26;8;3;20;18;6;13;1;17;4;22;16;24;5;10;4;5938837
4;5938837;11;12;25;19;15;23;21;2;14;7;9;26;8;3;20;18;6;13;1;17;4;22;16;24;5;10
11;12;25;19;15;23;21;2;14;7;9;26;16;3;20;18;6;13;1;17;4;22;8;24;5;10;4;6001309
4;6001309;11;12;25;19;15;23;21;2;14;7;9;26;16;3;20;18;6;13;1;17;4;22;8;24;5;10
11;12;25;19;15;23;21;2;14;7;9;26;16;3;20;18;5;13;1;17;4;22;8;24;6;10;4;5888165
4;5888165;11;12;25;19;15;23;21;2;14;7;9;26;16;3;20;18;5;13;1;17;4;22;8;24;6;10
11;12;25;19;15;23;21;2;14;7;9;26;22;3;20;18;5;13;1;17;4;16;8;24;6;10;4;5893580
4;5893580;11;12;25;19;15;23;21;2;14;7;9;26;22;3;20;18;5;13;1;17;4;16;8;24;6;10
11;12;25;19;15;23;21;2;14;7;9;26;20;3;22;18;5;13;1;17;4;16;8;24;6;10;4;5835429
4;5835429;11;12;25;19;15;23;21;2;14;7;9;26;20;3;22;18;5;13;1;17;4;16;8;24;6;10
11;12;25;19;15;23;21;3;14;7;9;26;20;2;22;18;5;13;1;17;4;16;8;24;6;10;4;5746377
4;5746377;11;12;25;19;15;23;21;3;14;7;9;26;20;2;22;18;5;13;1;17;4;16;8;24;6;10
11;12;25;19;15;23;21;3;14;9;7;26;20;2;22;18;5;13;1;17;4;16;8;24;6;10;4;5793510
4;5793510;11;12;25;19;15;23;21;3;14;9;7;26;20;2;22;18;5;13;1;17;4;16;8;24;6;10
11;12;25;19;15;23;21;3;14;9;7;26;20;6;22;18;5;13;1;17;4;16;8;24;2;10;4;5805611
4;5805611;11;12;25;19;15;23;21;3;14;9;7;26;20;6;22;18;5;13;1;17;4;16;8;24;2;10
11;12;25;15;19;23;21;3;14;9;7;26;20;6;22;18;5;13;1;17;4;16;8;24;2;10;4;5805891
4;5805891;11;12;25;15;19;23;21;3;14;9;7;26;20;6;22;18;5;13;1;17;4;16;8;24;2;10
11;12;25;15;19;23;21;3;2;9;7;26;20;6;22;18;5;13;1;17;4;16;8;24;14;10;4;5881801
4;5881801;11;12;25;15;19;23;21;3;2;9;7;26;20;6;22;18;5;13;1;17;4;16;8;24;14;10
11;12;25;15;19;23;21;3;8;9;7;26;20;6;22;18;5;13;1;17;4;16;2;24;14;10;4;5937288
5;5937288;11;12;25;15;19;23;21;3;8;9;7;26;20;6;22;18;5;13;1;17;4;16;2;24;14;10
11;12;25;15;19;23;21;3;16;9;7;26;20;6;22;18;5;13;1;17;4;8;2;24;14;10;5;5877273
5;5877273;11;12;25;15;19;23;21;3;16;9;7;26;20;6;22;18;5;13;1;17;4;8;2;24;14;10
11;12;25;8;19;23;21;3;16;9;7;26;20;6;22;18;5;13;1;17;4;15;2;24;14;10;5;5879141
5;5879141;11;12;25;8;19;23;21;3;16;9;7;26;20;6;22;18;5;13;1;17;4;15;2;24;14;10
11;12;25;8;19;23;21;3;16;9;7;26;20;6;22;18;5;13;1;17;4;15;2;24;10;14;5;5879141
5;5879141;11;12;25;8;19;23;21;3;16;9;7;26;20;6;22;18;5;13;1;17;4;15;2;24;10;14
11;12;25;8;19;23;21;3;16;9;7;26;15;6;22;18;5;13;1;17;4;20;2;24;10;14;5;5907081
5;5907081;11;12;25;8;19;23;21;3;16;9;7;26;15;6;22;18;5;13;1;17;4;20;2;24;10;14
11;12;25;8;19;23;21;3;16;9;7;26;15;6;18;22;5;13;1;17;4;20;2;24;10;14;5;5869169
5;5869169;11;12;25;8;19;23;21;3;16;9;7;26;15;6;18;22;5;13;1;17;4;20;2;24;10;14
11;12;25;8;19;23;21;18;16;9;7;26;15;6;3;22;5;13;1;17;4;20;2;24;10;14;5;5944297
5;5944297;11;12;25;8;19;23;21;18;16;9;7;26;15;6;3;22;5;13;1;17;4;20;2;24;10;14
11;12;25;8;19;23;21;18;16;9;7;26;10;6;3;22;5;13;1;17;4;20;2;24;15;14;5;5978518
5;5978518;11;12;25;8;19;23;21;18;16;9;7;26;10;6;3;22;5;13;1;17;4;20;2;24;15;14
11;12;25;3;19;23;21;18;16;9;7;26;10;6;8;22;5;13;1;17;4;20;2;24;15;14;5;5992091
5;5992091;11;12;25;3;19;23;21;18;16;9;7;26;10;6;8;22;5;13;1;17;4;20;2;24;15;14
26;12;25;3;19;23;21;18;16;9;7;11;10;6;8;22;5;13;1;17;4;20;2;24;15;14;5;5991271
5;5991271;26;12;25;3;19;23;21;18;16;9;7;11;10;6;8;22;5;13;1;17;4;20;2;24;15;14
26;12;6;3;19;23;21;18;16;9;7;11;10;25;8;22;5;13;1;17;4;20;2;24;15;14;5;5996004
5;5996004;26;12;6;3;19;23;21;18;16;9;7;11;10;25;8;22;5;13;1;17;4;20;2;24;15;14
26;12;6;3;19;4;21;18;16;9;7;11;10;25;8;22;5;13;1;17;23;20;2;24;15;14;5;6106090
5;6106090;26;12;6;3;19;4;21;18;16;9;7;11;10;25;8;22;5;13;1;17;23;20;2;24;15;14
26;12;6;13;19;4;21;18;16;9;7;11;10;25;8;22;5;3;1;17;23;20;2;24;15;14;5;6024115
5;6024115;26;12;6;13;19;4;21;18;16;9;7;11;10;25;8;22;5;3;1;17;23;20;2;24;15;14
26;12;6;13;19;4;21;18;16;9;7;22;10;25;8;11;5;3;1;17;23;20;2;24;15;14;5;6022224
5;6022224;26;12;6;13;19;4;21;18;16;9;7;22;10;25;8;11;5;3;1;17;23;20;2;24;15;14
26;12;6;13;23;4;21;18;16;9;7;22;10;25;8;11;5;3;1;17;19;20;2;24;15;14;5;6029503
5;6029503;26;12;6;13;23;4;21;18;16;9;7;22;10;25;8;11;5;3;1;17;19;20;2;24;15;14
26;12;6;13;23;4;21;18;20;9;7;22;10;25;8;11;5;3;1;17;19;16;2;24;15;14;5;6018573
5;6018573;26;12;6;13;23;4;21;18;20;9;7;22;10;25;8;11;5;3;1;17;19;16;2;24;15;14
26;12;6;13;23;4;21;18;20;9;7;10;22;25;8;11;5;3;1;17;19;16;2;24;15;14;5;6017957
5;6017957;26;12;6;13;23;4;21;18;20;9;7;10;22;25;8;11;5;3;1;17;19;16;2;24;15;14
26;12;4;13;23;6;21;18;20;9;7;10;22;25;8;11;5;3;1;17;19;16;2;24;15;14;5;5911467
5;5911467;26;12;4;13;23;6;21;18;20;9;7;10;22;25;8;11;5;3;1;17;19;16;2;24;15;14
26;12;4;13;23;6;21;18;20;9;7;10;22;25;8;11;5;3;1;17;19;2;16;24;15;14;5;5911560
5;5911560;26;12;4;13;23;6;21;18;20;9;7;10;22;25;8;11;5;3;1;17;19;2;16;24;15;14
26;12;4;13;23;6;21;18;20;9;7;10;22;25;8;11;17;3;1;5;19;2;16;24;15;14;5;5980219
5;5980219;26;12;4;13;23;6;21;18;20;9;7;10;22;25;8;11;17;3;1;5;19;2;16;24;15;14
26;12;4;13;23;6;21;18;20;5;7;10;22;25;8;11;17;3;1;9;19;2;16;24;15;14;5;5969689
6;5969689;26;12;4;13;23;6;21;18;20;5;7;10;22;25;8;11;17;3;1;9;19;2;16;24;15;14
26;12;4;9;23;6;21;18;20;5;7;10;22;25;8;11;17;3;1;13;19;2;16;24;15;14;6;5935127
6;5935127;26;12;4;9;23;6;21;18;20;5;7;10;22;25;8;11;17;3;1;13;19;2;16;24;15;14
26;12;4;9;23;6;21;18;20;5;7;10;22;25;16;11;17;3;1;13;19;2;8;24;15;14;6;5938074
6;5938074;26;12;4;9;23;6;21;18;20;5;7;10;22;25;16;11;17;3;1;13;19;2;8;24;15;14
21;12;4;9;23;6;26;18;20;5;7;10;22;25;16;11;17;3;1;13;19;2;8;24;15;14;6;5892068
6;5892068;21;12;4;9;23;6;26;18;20;5;7;10;22;25;16;11;17;3;1;13;19;2;8;24;15;14
21;12;4;9;23;6;26;18;20;5;7;10;22;25;16;11;17;3;1;24;19;2;8;13;15;14;6;5900362
6;5900362;21;12;4;9;23;6;26;18;20;5;7;10;22;25;16;11;17;3;1;24;19;2;8;13;15;14
17;12;4;9;23;6;26;18;20;5;7;10;22;25;16;11;21;3;1;24;19;2;8;13;15;14;6;5930857
6;5930857;17;12;4;9;23;6;26;18;20;5;7;10;22;25;16;11;21;3;1;24;19;2;8;13;15;14
20;12;4;9;23;6;26;18;17;5;7;10;22;25;16;11;21;3;1;24;19;2;8;13;15;14;6;5913764
6;5913764;20;12;4;9;23;6;26;18;17;5;7;10;22;25;16;11;21;3;1;24;19;2;8;13;15;14
20;12;4;9;23;6;26;18;17;5;7;10;22;25;16;8;21;3;1;24;19;2;11;13;15;14;6;5958641
6;5913764;20;12;4;9;23;6;26;18;17;5;7;10;22;25;16;11;21;3;1;24;19;2;8;13;15;14
20;22;4;9;23;6;26;18;17;5;7;10;12;25;16;11;21;3;1;24;19;2;8;13;15;14;6;5899257
6;5899257;20;22;4;9;23;6;26;18;17;5;7;10;12;25;16;11;21;3;1;24;19;2;8;13;15;14
20;22;4;9;23;6;26;18;17;5;7;10;12;25;16;11;21;3;1;24;19;2;8;14;15;13;6;5834222
6;5834222;20;22;4;9;23;6;26;18;17;5;7;10;12;25;16;11;21;3;1;24;19;2;8;14;15;13
20;22;4;24;23;6;26;18;17;5;7;10;12;25;16;11;21;3;1;9;19;2;8;14;15;13;6;5860268
6;5860268;20;22;4;24;23;6;26;18;17;5;7;10;12;25;16;11;21;3;1;9;19;2;8;14;15;13
20;22;4;1;23;6;26;18;17;5;7;10;12;25;16;11;21;3;24;9;19;2;8;14;15;13;6;5982279
6;5982279;20;22;4;1;23;6;26;18;17;5;7;10;12;25;16;11;21;3;24;9;19;2;8;14;15;13
20;22;8;1;23;6;26;18;17;5;7;10;12;25;16;11;21;3;24;9;19;2;4;14;15;13;6;5980487
6;5980487;20;22;8;1;23;6;26;18;17;5;7;10;12;25;16;11;21;3;24;9;19;2;4;14;15;13
20;22;8;1;23;6;26;18;17;5;7;2;12;25;16;11;21;3;24;9;19;10;4;14;15;13;6;5967093
6;5967093;20;22;8;1;23;6;26;18;17;5;7;2;12;25;16;11;21;3;24;9;19;10;4;14;15;13
20;22;8;1;23;6;26;18;17;4;7;2;12;25;16;11;21;3;24;9;19;10;5;14;15;13;6;6206209
6;6206209;20;22;8;1;23;6;26;18;17;4;7;2;12;25;16;11;21;3;24;9;19;10;5;14;15;13
20;22;8;25;23;6;26;18;17;4;7;2;12;1;16;11;21;3;24;9;19;10;5;14;15;13;6;6148963
6;6148963;20;22;8;25;23;6;26;18;17;4;7;2;12;1;16;11;21;3;24;9;19;10;5;14;15;13
20;22;8;2;23;6;26;18;17;4;7;25;12;1;16;11;21;3;24;9;19;10;5;14;15;13;6;6184021
6;6184021;20;22;8;2;23;6;26;18;17;4;7;25;12;1;16;11;21;3;24;9;19;10;5;14;15;13
20;22;8;2;23;6;26;18;17;4;7;25;12;19;16;11;21;3;24;9;1;10;5;14;15;13;6;6177470
6;6177470;20;22;8;2;23;6;26;18;17;4;7;25;12;19;16;11;21;3;24;9;1;10;5;14;15;13
20;22;8;2;23;6;26;18;17;4;7;25;12;14;16;11;21;3;24;9;1;10;5;19;15;13;6;6161802
6;6161802;20;22;8;2;23;6;26;18;17;4;7;25;12;14;16;11;21;3;24;9;1;10;5;19;15;13
