"X1";"X59344";"X1.1";"X12";"X2";"X9";"X8";"X3";"X6";"X10";"X11";"X4";"X7";"X5"
5;10;2;9;3;8;12;1;4;6;7;11;8;30744
8;30744;5;10;2;9;3;8;12;1;4;6;7;11
5;10;2;9;3;8;12;4;1;6;7;11;8;17034
8;17034;5;10;2;9;3;8;12;4;1;6;7;11
5;3;2;9;10;8;12;4;1;6;7;11;8;25974
8;25974;5;3;2;9;10;8;12;4;1;6;7;11
5;3;2;9;10;8;12;4;11;6;7;1;8;33990
8;25974;5;3;2;9;10;8;12;4;1;6;7;11
5;3;2;12;10;8;9;4;1;6;7;11;8;25922
8;25922;5;3;2;12;10;8;9;4;1;6;7;11
5;3;2;12;10;8;9;6;1;4;7;11;8;31690
8;31690;5;3;2;12;10;8;9;6;1;4;7;11
5;3;6;12;10;8;9;2;1;4;7;11;8;35742
8;35742;5;3;6;12;10;8;9;2;1;4;7;11
5;3;6;2;10;8;9;12;1;4;7;11;8;45218
8;45218;5;3;6;2;10;8;9;12;1;4;7;11
5;8;6;2;10;3;9;12;1;4;7;11;8;48678
8;48678;5;8;6;2;10;3;9;12;1;4;7;11
5;8;6;12;10;3;9;2;1;4;7;11;8;39202
8;39202;5;8;6;12;10;3;9;2;1;4;7;11
6;8;5;12;10;3;9;2;1;4;7;11;8;48218
8;48218;6;8;5;12;10;3;9;2;1;4;7;11
6;8;5;12;7;3;9;2;1;4;10;11;8;52294
8;52294;6;8;5;12;7;3;9;2;1;4;10;11
6;8;5;12;7;9;3;2;1;4;10;11;8;45040
8;45040;6;8;5;12;7;9;3;2;1;4;10;11
6;8;5;12;10;9;3;2;1;4;7;11;8;40964
8;40964;6;8;5;12;10;9;3;2;1;4;7;11
6;8;5;12;10;9;7;2;1;4;3;11;8;43314
8;43314;6;8;5;12;10;9;7;2;1;4;3;11
7;8;5;12;10;9;6;2;1;4;3;11;8;46682
8;43314;6;8;5;12;10;9;7;2;1;4;3;11
6;8;5;12;10;2;7;9;1;4;3;11;8;49148
8;49148;6;8;5;12;10;2;7;9;1;4;3;11
6;8;2;12;10;5;7;9;1;4;3;11;8;40438
9;40438;6;8;2;12;10;5;7;9;1;4;3;11
6;1;2;12;10;5;7;9;8;4;3;11;9;49414
9;49414;6;1;2;12;10;5;7;9;8;4;3;11
6;1;2;7;10;5;12;9;8;4;3;11;9;52578
9;52578;6;1;2;7;10;5;12;9;8;4;3;11
6;1;2;7;10;5;9;12;8;4;3;11;9;61774
9;52578;6;1;2;7;10;5;12;9;8;4;3;11
6;1;2;7;10;5;9;12;8;4;3;11;9;61774
9;52578;6;1;2;7;10;5;12;9;8;4;3;11
6;1;4;7;10;5;12;9;8;2;3;11;9;54700
9;54700;6;1;4;7;10;5;12;9;8;2;3;11
6;1;4;7;12;5;10;9;8;2;3;11;9;51056
9;51056;6;1;4;7;12;5;10;9;8;2;3;11
6;1;4;7;12;5;2;9;8;10;3;11;9;55282
9;55282;6;1;4;7;12;5;2;9;8;10;3;11
6;1;4;3;12;5;2;9;8;10;7;11;9;56314
9;56314;6;1;4;3;12;5;2;9;8;10;7;11
6;1;4;3;12;11;2;9;8;10;7;5;9;50002
9;50002;6;1;4;3;12;11;2;9;8;10;7;5
6;11;4;3;12;1;2;9;8;10;7;5;9;37080
9;37080;6;11;4;3;12;1;2;9;8;10;7;5
6;11;3;4;12;1;2;9;8;10;7;5;9;37870
9;37870;6;11;3;4;12;1;2;9;8;10;7;5
6;11;10;4;12;1;2;9;8;3;7;5;9;35858
9;35858;6;11;10;4;12;1;2;9;8;3;7;5
6;11;10;4;12;1;2;7;8;3;9;5;9;29788
9;29788;6;11;10;4;12;1;2;7;8;3;9;5
6;11;8;4;12;1;2;7;10;3;9;5;9;35006
9;35006;6;11;8;4;12;1;2;7;10;3;9;5
11;6;8;4;12;1;2;7;10;3;9;5;9;39982
9;39982;11;6;8;4;12;1;2;7;10;3;9;5
11;4;8;6;12;1;2;7;10;3;9;5;9;40998
9;40998;11;4;8;6;12;1;2;7;10;3;9;5
5;4;8;6;12;1;2;7;10;3;9;11;9;56966
9;56966;5;4;8;6;12;1;2;7;10;3;9;11
5;4;1;6;12;8;2;7;10;3;9;11;9;55468
9;55468;5;4;1;6;12;8;2;7;10;3;9;11
5;4;1;11;12;8;2;7;10;3;9;6;9;55936
9;55936;5;4;1;11;12;8;2;7;10;3;9;6
5;4;1;11;12;8;3;7;10;2;9;6;9;48610
10;48610;5;4;1;11;12;8;3;7;10;2;9;6
5;4;1;12;11;8;3;7;10;2;9;6;10;45770
10;45770;5;4;1;12;11;8;3;7;10;2;9;6
5;4;12;1;11;8;3;7;10;2;9;6;10;46692
10;46692;5;4;12;1;11;8;3;7;10;2;9;6
5;4;12;1;11;6;3;7;10;2;9;8;10;43328
10;43328;5;4;12;1;11;6;3;7;10;2;9;8
5;4;9;1;11;6;3;7;10;2;12;8;10;44852
10;44852;5;4;9;1;11;6;3;7;10;2;12;8
5;7;9;1;11;6;3;4;10;2;12;8;10;44820
10;44820;5;7;9;1;11;6;3;4;10;2;12;8
5;7;9;12;11;6;3;4;10;2;1;8;10;41600
10;41600;5;7;9;12;11;6;3;4;10;2;1;8
5;7;11;12;9;6;3;4;10;2;1;8;10;46498
10;46498;5;7;11;12;9;6;3;4;10;2;1;8
5;7;11;12;9;6;8;4;10;2;1;3;10;44100
10;44100;5;7;11;12;9;6;8;4;10;2;1;3
5;7;11;12;9;6;8;1;10;2;4;3;10;45386
10;45386;5;7;11;12;9;6;8;1;10;2;4;3
5;7;11;12;9;6;8;1;4;2;10;3;10;45302
10;45302;5;7;11;12;9;6;8;1;4;2;10;3
5;7;8;12;9;6;11;1;4;2;10;3;10;45398
10;45398;5;7;8;12;9;6;11;1;4;2;10;3
5;3;8;12;9;6;11;1;4;2;10;7;10;43292
10;43292;5;3;8;12;9;6;11;1;4;2;10;7
5;3;8;10;9;6;11;1;4;2;12;7;10;42678
10;42678;5;3;8;10;9;6;11;1;4;2;12;7
5;3;8;10;11;6;9;1;4;2;12;7;10;38080
10;38080;5;3;8;10;11;6;9;1;4;2;12;7
5;3;8;11;10;6;9;1;4;2;12;7;10;38520
10;38520;5;3;8;11;10;6;9;1;4;2;12;7
5;3;11;8;10;6;9;1;4;2;12;7;10;39268
10;39268;5;3;11;8;10;6;9;1;4;2;12;7
5;3;11;12;10;6;9;1;4;2;8;7;10;38820
10;38820;5;3;11;12;10;6;9;1;4;2;8;7
8;3;11;12;10;6;9;1;4;2;5;7;10;52014
10;38820;5;3;11;12;10;6;9;1;4;2;8;7
5;3;11;12;7;6;9;1;4;2;8;10;10;38910
10;38910;5;3;11;12;7;6;9;1;4;2;8;10
5;9;11;12;7;6;3;1;4;2;8;10;10;41186
11;38910;5;3;11;12;7;6;9;1;4;2;8;10
3;5;11;12;7;6;9;1;4;2;8;10;11;38042
11;38042;3;5;11;12;7;6;9;1;4;2;8;10
3;5;11;12;7;6;8;1;4;2;9;10;11;36620
11;36620;3;5;11;12;7;6;8;1;4;2;9;10
3;5;8;12;7;6;11;1;4;2;9;10;11;36476
11;36476;3;5;8;12;7;6;11;1;4;2;9;10
3;5;8;1;7;6;11;12;4;2;9;10;11;37534
11;37534;3;5;8;1;7;6;11;12;4;2;9;10
3;5;8;1;7;6;9;12;4;2;11;10;11;40840
11;40840;3;5;8;1;7;6;9;12;4;2;11;10
3;2;8;1;7;6;9;12;4;5;11;10;11;56732
11;56732;3;2;8;1;7;6;9;12;4;5;11;10
3;9;8;1;7;6;2;12;4;5;11;10;11;54260
11;54260;3;9;8;1;7;6;2;12;4;5;11;10
3;9;1;8;7;6;2;12;4;5;11;10;11;52868
11;52868;3;9;1;8;7;6;2;12;4;5;11;10
3;8;1;9;7;6;2;12;4;5;11;10;11;55458
11;55458;3;8;1;9;7;6;2;12;4;5;11;10
3;8;6;9;7;1;2;12;4;5;11;10;11;51842
11;51842;3;8;6;9;7;1;2;12;4;5;11;10
3;8;6;9;7;5;2;12;4;1;11;10;11;54818
11;54818;3;8;6;9;7;5;2;12;4;1;11;10
3;8;6;2;7;5;9;12;4;1;11;10;11;53962
11;53962;3;8;6;2;7;5;9;12;4;1;11;10
3;8;1;2;7;5;9;12;4;6;11;10;11;48212
11;48212;3;8;1;2;7;5;9;12;4;6;11;10
3;8;1;2;10;5;9;12;4;6;11;7;11;51578
11;51578;3;8;1;2;10;5;9;12;4;6;11;7
3;7;1;2;10;5;9;12;4;6;11;8;11;42880
11;42880;3;7;1;2;10;5;9;12;4;6;11;8
3;4;1;2;10;5;9;12;7;6;11;8;11;50836
11;50836;3;4;1;2;10;5;9;12;7;6;11;8
3;10;1;2;4;5;9;12;7;6;11;8;11;41044
11;41044;3;10;1;2;4;5;9;12;7;6;11;8
3;10;1;6;4;5;9;12;7;2;11;8;11;44234
11;44234;3;10;1;6;4;5;9;12;7;2;11;8
3;10;1;6;4;5;11;12;7;2;9;8;11;41300
11;41300;3;10;1;6;4;5;11;12;7;2;9;8
3;10;1;6;4;5;11;2;7;12;9;8;11;39560
12;39560;3;10;1;6;4;5;11;2;7;12;9;8
3;7;1;6;4;5;11;2;10;12;9;8;12;38788
12;38788;3;7;1;6;4;5;11;2;10;12;9;8
3;11;1;6;4;5;7;2;10;12;9;8;12;36144
12;36144;3;11;1;6;4;5;7;2;10;12;9;8
3;11;1;6;12;5;7;2;10;4;9;8;12;36604
12;36604;3;11;1;6;12;5;7;2;10;4;9;8
3;11;1;6;7;5;12;2;10;4;9;8;12;40646
12;40646;3;11;1;6;7;5;12;2;10;4;9;8
3;11;1;6;5;7;12;2;10;4;9;8;12;45484
12;40646;3;11;1;6;7;5;12;2;10;4;9;8
10;11;1;6;7;5;12;2;3;4;9;8;12;37044
12;37044;10;11;1;6;7;5;12;2;3;4;9;8
10;11;1;6;7;5;12;2;3;8;9;4;12;45300
12;45300;10;11;1;6;7;5;12;2;3;8;9;4
10;11;1;6;7;5;2;12;3;8;9;4;12;44504
12;44504;10;11;1;6;7;5;2;12;3;8;9;4
7;11;1;6;10;5;2;12;3;8;9;4;12;43756
12;43756;7;11;1;6;10;5;2;12;3;8;9;4
11;7;1;6;10;5;2;12;3;8;9;4;12;45154
12;45154;11;7;1;6;10;5;2;12;3;8;9;4
11;7;8;6;10;5;2;12;3;1;9;4;12;48082
12;48082;11;7;8;6;10;5;2;12;3;1;9;4
11;7;8;12;10;5;2;6;3;1;9;4;12;43694
12;43694;11;7;8;12;10;5;2;6;3;1;9;4
11;7;8;12;10;5;2;6;3;1;4;9;12;44832
12;44832;11;7;8;12;10;5;2;6;3;1;4;9
12;7;8;11;10;5;2;6;3;1;4;9;12;44088
12;44088;12;7;8;11;10;5;2;6;3;1;4;9
12;7;8;11;10;5;6;2;3;1;4;9;12;36716
12;36716;12;7;8;11;10;5;6;2;3;1;4;9
12;7;8;11;10;2;6;5;3;1;4;9;12;44090
12;44090;12;7;8;11;10;2;6;5;3;1;4;9
12;7;8;11;10;2;6;5;9;1;4;3;12;43092
12;43092;12;7;8;11;10;2;6;5;9;1;4;3
12;7;8;11;10;2;9;5;6;1;4;3;12;41116
12;41116;12;7;8;11;10;2;9;5;6;1;4;3
12;7;8;11;10;2;5;9;6;1;4;3;12;44656
