"X1";"X53316";"X8";"X3";"X12";"X1.1";"X5";"X10";"X9";"X4";"X2";"X7";"X11";"X6"
7;3;1;2;6;8;9;5;10;4;12;11;2;65768
2;65768;7;3;1;2;6;8;9;5;10;4;12;11
7;3;1;12;6;8;9;5;10;4;2;11;2;63654
2;63654;7;3;1;12;6;8;9;5;10;4;2;11
3;7;1;12;6;8;9;5;10;4;2;11;2;68828
2;68828;3;7;1;12;6;8;9;5;10;4;2;11
3;7;2;12;6;8;9;5;10;4;1;11;2;66346
2;66346;3;7;2;12;6;8;9;5;10;4;1;11
3;7;2;12;6;8;9;5;4;10;1;11;2;52288
2;52288;3;7;2;12;6;8;9;5;4;10;1;11
3;7;2;12;6;5;9;8;4;10;1;11;2;37514
2;37514;3;7;2;12;6;5;9;8;4;10;1;11
3;7;2;12;6;4;9;8;5;10;1;11;2;46644
2;37514;3;7;2;12;6;5;9;8;4;10;1;11
3;7;2;12;8;5;9;6;4;10;1;11;2;42272
2;42272;3;7;2;12;8;5;9;6;4;10;1;11
3;7;2;12;11;5;9;6;4;10;1;8;2;36948
3;36948;3;7;2;12;11;5;9;6;4;10;1;8
3;8;2;12;11;5;9;6;4;10;1;7;3;42538
3;42538;3;8;2;12;11;5;9;6;4;10;1;7
3;8;12;2;11;5;9;6;4;10;1;7;3;41926
3;41926;3;8;12;2;11;5;9;6;4;10;1;7
3;8;10;2;11;5;9;6;4;12;1;7;3;42222
3;42222;3;8;10;2;11;5;9;6;4;12;1;7
3;12;10;2;11;5;9;6;4;8;1;7;3;57390
3;42222;3;8;10;2;11;5;9;6;4;12;1;7
12;8;10;2;11;5;9;6;4;3;1;7;3;54094
3;54094;12;8;10;2;11;5;9;6;4;3;1;7
12;3;10;2;11;5;9;6;4;8;1;7;3;41476
3;41476;12;3;10;2;11;5;9;6;4;8;1;7
12;3;10;2;11;5;9;6;7;8;1;4;3;37132
3;37132;12;3;10;2;11;5;9;6;7;8;1;4
12;3;11;2;10;5;9;6;7;8;1;4;3;38592
3;38592;12;3;11;2;10;5;9;6;7;8;1;4
12;4;11;2;10;5;9;6;7;8;1;3;3;59084
3;59084;12;4;11;2;10;5;9;6;7;8;1;3
12;4;2;11;10;5;9;6;7;8;1;3;3;60264
3;60264;12;4;2;11;10;5;9;6;7;8;1;3
12;4;5;11;10;2;9;6;7;8;1;3;3;53230
3;53230;12;4;5;11;10;2;9;6;7;8;1;3
8;4;5;11;10;2;9;6;7;12;1;3;3;33434
3;33434;8;4;5;11;10;2;9;6;7;12;1;3
6;4;5;11;10;2;9;8;7;12;1;3;3;39728
3;39728;6;4;5;11;10;2;9;8;7;12;1;3
1;4;5;11;10;2;9;8;7;12;6;3;3;46128
3;46128;1;4;5;11;10;2;9;8;7;12;6;3
1;4;5;11;10;3;9;8;7;12;6;2;3;41722
3;41722;1;4;5;11;10;3;9;8;7;12;6;2
1;4;12;11;10;3;9;8;7;5;6;2;3;36042
3;36042;1;4;12;11;10;3;9;8;7;5;6;2
1;4;12;6;10;3;9;8;7;5;11;2;3;34918
3;34918;1;4;12;6;10;3;9;8;7;5;11;2
1;4;12;6;10;5;9;8;7;3;11;2;3;53330
3;53330;1;4;12;6;10;5;9;8;7;3;11;2
1;4;12;6;10;5;9;8;7;3;2;11;3;50416
3;50416;1;4;12;6;10;5;9;8;7;3;2;11
1;4;7;6;10;5;9;8;12;3;2;11;3;49386
4;49386;1;4;7;6;10;5;9;8;12;3;2;11
1;8;7;6;10;5;9;4;12;3;2;11;4;29738
4;29738;1;8;7;6;10;5;9;4;12;3;2;11
1;8;2;6;10;5;9;4;12;3;7;11;4;29984
4;29984;1;8;2;6;10;5;9;4;12;3;7;11
1;6;2;8;10;5;9;4;12;3;7;11;4;41236
4;41236;1;6;2;8;10;5;9;4;12;3;7;11
1;6;2;8;10;5;9;11;12;3;7;4;4;46538
4;46538;1;6;2;8;10;5;9;11;12;3;7;4
1;6;2;8;10;12;9;11;5;3;7;4;4;39402
4;39402;1;6;2;8;10;12;9;11;5;3;7;4
1;6;9;8;10;12;2;11;5;3;7;4;4;38982
4;38982;1;6;9;8;10;12;2;11;5;3;7;4
1;6;3;8;10;12;2;11;5;9;7;4;4;39242
4;39242;1;6;3;8;10;12;2;11;5;9;7;4
1;11;3;8;10;12;2;6;5;9;7;4;4;32930
4;32930;1;11;3;8;10;12;2;6;5;9;7;4
1;11;3;7;10;12;2;6;5;9;8;4;4;33172
4;33172;1;11;3;7;10;12;2;6;5;9;8;4
1;11;3;7;10;8;2;6;5;9;12;4;4;35276
4;35276;1;11;3;7;10;8;2;6;5;9;12;4
1;7;3;11;10;8;2;6;5;9;12;4;4;42286
4;42286;1;7;3;11;10;8;2;6;5;9;12;4
1;7;3;11;10;8;2;5;6;9;12;4;4;44414
4;44414;1;7;3;11;10;8;2;5;6;9;12;4
1;10;3;11;7;8;2;5;6;9;12;4;4;32670
4;32670;1;10;3;11;7;8;2;5;6;9;12;4
1;10;3;11;7;8;2;4;6;9;12;5;4;28420
4;28420;1;10;3;11;7;8;2;4;6;9;12;5
11;10;3;1;7;8;2;4;6;9;12;5;4;42002
4;42002;11;10;3;1;7;8;2;4;6;9;12;5
11;10;3;8;7;1;2;4;6;9;12;5;4;41490
4;41490;11;10;3;8;7;1;2;4;6;9;12;5
11;10;12;8;7;1;2;4;6;9;3;5;4;44548
4;44548;11;10;12;8;7;1;2;4;6;9;3;5
11;10;12;8;3;1;2;4;6;9;7;5;4;44318
4;44318;11;10;12;8;3;1;2;4;6;9;7;5
11;10;12;8;5;1;2;4;6;9;7;3;4;39586
4;39586;11;10;12;8;5;1;2;4;6;9;7;3
11;10;12;8;2;1;5;4;6;9;7;3;4;48030
5;48030;11;10;12;8;2;1;5;4;6;9;7;3
11;10;12;8;2;9;5;4;6;1;7;3;5;53012
5;53012;11;10;12;8;2;9;5;4;6;1;7;3
11;6;12;8;2;9;5;4;10;1;7;3;5;30958
5;30958;11;6;12;8;2;9;5;4;10;1;7;3
5;6;12;8;2;9;11;4;10;1;7;3;5;42212
5;30958;11;6;12;8;2;9;5;4;10;1;7;3
11;6;4;8;2;9;5;12;10;1;7;3;5;46090
5;46090;11;6;4;8;2;9;5;12;10;1;7;3
11;6;4;8;2;9;1;12;10;5;7;3;5;35702
5;35702;11;6;4;8;2;9;1;12;10;5;7;3
11;6;4;9;2;8;1;12;10;5;7;3;5;39694
5;39694;11;6;4;9;2;8;1;12;10;5;7;3
11;6;4;9;12;8;1;2;10;5;7;3;5;35536
5;35536;11;6;4;9;12;8;1;2;10;5;7;3
11;6;4;9;12;10;1;2;8;5;7;3;5;39536
5;39536;11;6;4;9;12;10;1;2;8;5;7;3
4;6;11;9;12;10;1;2;8;5;7;3;5;49814
5;49814;4;6;11;9;12;10;1;2;8;5;7;3
4;6;11;9;12;10;1;8;2;5;7;3;5;33044
5;33044;4;6;11;9;12;10;1;8;2;5;7;3
4;2;11;9;12;10;1;8;6;5;7;3;5;39272
5;39272;4;2;11;9;12;10;1;8;6;5;7;3
4;2;11;9;12;10;6;8;1;5;7;3;5;31760
5;31760;4;2;11;9;12;10;6;8;1;5;7;3
8;2;11;9;12;10;6;4;1;5;7;3;5;52316
5;52316;8;2;11;9;12;10;6;4;1;5;7;3
8;2;11;6;12;10;9;4;1;5;7;3;5;54850
5;54850;8;2;11;6;12;10;9;4;1;5;7;3
7;2;11;6;12;10;9;4;1;5;8;3;5;46668
5;46668;7;2;11;6;12;10;9;4;1;5;8;3
7;4;11;6;12;10;9;2;1;5;8;3;5;50028
5;50028;7;4;11;6;12;10;9;2;1;5;8;3
7;4;11;6;12;10;3;2;1;5;8;9;5;55692
5;55692;7;4;11;6;12;10;3;2;1;5;8;9
2;4;11;6;12;10;3;7;1;5;8;9;5;35282
5;35282;2;4;11;6;12;10;3;7;1;5;8;9
2;1;11;6;12;10;3;7;4;5;8;9;5;30416
5;30416;2;1;11;6;12;10;3;7;4;5;8;9
2;1;11;9;12;10;3;7;4;5;8;6;5;28470
6;28470;2;1;11;9;12;10;3;7;4;5;8;6
11;1;2;9;12;10;3;7;4;5;8;6;6;29062
6;29062;11;1;2;9;12;10;3;7;4;5;8;6
11;1;2;7;12;10;3;9;4;5;8;6;6;43636
6;43636;11;1;2;7;12;10;3;9;4;5;8;6
11;2;1;7;12;10;3;9;4;5;8;6;6;54088
6;54088;11;2;1;7;12;10;3;9;4;5;8;6
11;12;1;7;2;10;3;9;4;5;8;6;6;55746
6;55746;11;12;1;7;2;10;3;9;4;5;8;6
11;2;1;7;12;10;3;9;4;5;8;6;6;54088
6;54088;11;2;1;7;12;10;3;9;4;5;8;6
11;2;1;7;12;10;3;8;4;5;9;6;6;43450
6;43450;11;2;1;7;12;10;3;8;4;5;9;6
11;12;1;7;2;10;3;8;4;5;9;6;6;45108
6;45108;11;12;1;7;2;10;3;8;4;5;9;6
11;12;1;9;2;10;3;8;4;5;7;6;6;44848
6;44848;11;12;1;9;2;10;3;8;4;5;7;6
11;12;10;9;2;1;3;8;4;5;7;6;6;46528
6;46528;11;12;10;9;2;1;3;8;4;5;7;6
11;12;10;6;2;1;3;8;4;5;7;9;6;45622
6;45622;11;12;10;6;2;1;3;8;4;5;7;9
11;9;10;6;2;1;3;8;4;5;7;12;6;46586
6;46586;11;9;10;6;2;1;3;8;4;5;7;12
11;9;10;6;1;2;3;8;4;5;7;12;6;36022
6;36022;11;9;10;6;1;2;3;8;4;5;7;12
11;7;10;6;1;2;3;8;4;5;9;12;6;37680
6;37680;11;7;10;6;1;2;3;8;4;5;9;12
11;7;10;6;4;2;3;8;1;5;9;12;6;42010
6;42010;11;7;10;6;4;2;3;8;1;5;9;12
10;7;11;6;4;2;3;8;1;5;9;12;6;34406
6;34406;10;7;11;6;4;2;3;8;1;5;9;12
10;7;11;12;4;2;3;8;1;5;9;6;6;34990
6;34990;10;7;11;12;4;2;3;8;1;5;9;6
7;10;11;12;4;2;3;8;1;5;9;6;6;34748
6;34748;7;10;11;12;4;2;3;8;1;5;9;6
7;10;11;12;4;2;3;8;1;6;9;5;6;39740
6;39740;7;10;11;12;4;2;3;8;1;6;9;5
7;8;11;12;4;2;3;10;1;6;9;5;6;60252
6;39740;7;10;11;12;4;2;3;8;1;6;9;5
7;10;11;12;4;2;6;8;1;3;9;5;6;35048
7;35048;7;10;11;12;4;2;6;8;1;3;9;5
1;10;11;12;4;2;6;8;7;3;9;5;7;34312
7;34312;1;10;11;12;4;2;6;8;7;3;9;5
1;10;11;12;4;5;6;8;7;3;9;2;7;33996
7;33996;1;10;11;12;4;5;6;8;7;3;9;2
1;10;11;12;4;5;3;8;7;6;9;2;7;33582
7;33582;1;10;11;12;4;5;3;8;7;6;9;2
1;7;11;12;4;5;3;8;10;6;9;2;7;31910
7;31910;1;7;11;12;4;5;3;8;10;6;9;2
1;12;11;7;4;5;3;8;10;6;9;2;7;55930
7;55930;1;12;11;7;4;5;3;8;10;6;9;2
1;12;11;7;4;9;3;8;10;6;5;2;7;45674
7;45674;1;12;11;7;4;9;3;8;10;6;5;2
1;12;11;7;4;9;3;8;10;5;6;2;7;45254
7;45254;1;12;11;7;4;9;3;8;10;5;6;2
1;12;11;7;6;9;3;8;10;5;4;2;7;48862
7;48862;1;12;11;7;6;9;3;8;10;5;4;2
1;12;11;7;5;9;3;8;10;6;4;2;7;50368
7;50368;1;12;11;7;5;9;3;8;10;6;4;2
3;12;11;7;5;9;1;8;10;6;4;2;7;42392
7;42392;3;12;11;7;5;9;1;8;10;6;4;2
3;12;11;7;5;4;1;8;10;6;9;2;7;52440
7;52440;3;12;11;7;5;4;1;8;10;6;9;2
7;12;11;3;5;4;1;8;10;6;9;2;7;47370
7;47370;7;12;11;3;5;4;1;8;10;6;9;2
7;12;11;2;5;4;1;8;10;6;9;3;7;48968
7;48968;7;12;11;2;5;4;1;8;10;6;9;3
7;12;10;2;5;4;1;8;11;6;9;3;7;45054
7;45054;7;12;10;2;5;4;1;8;11;6;9;3
10;12;7;2;5;4;1;8;11;6;9;3;7;57320
7;45054;7;12;10;2;5;4;1;8;11;6;9;3
7;12;10;2;5;9;1;8;11;6;4;3;7;37526
7;37526;7;12;10;2;5;9;1;8;11;6;4;3
11;12;10;2;5;9;1;8;7;6;4;3;7;36256
7;36256;11;12;10;2;5;9;1;8;7;6;4;3
11;12;2;10;5;9;1;8;7;6;4;3;7;39122
7;39122;11;12;2;10;5;9;1;8;7;6;4;3
11;12;2;10;5;9;1;7;8;6;4;3;7;45128
7;45128;11;12;2;10;5;9;1;7;8;6;4;3
11;12;2;5;10;9;1;7;8;6;4;3;7;47728
8;47728;11;12;2;5;10;9;1;7;8;6;4;3
7;12;2;5;10;9;1;11;8;6;4;3;8;28230
8;28230;7;12;2;5;10;9;1;11;8;6;4;3
12;7;2;5;10;9;1;11;8;6;4;3;8;38418
8;38418;12;7;2;5;10;9;1;11;8;6;4;3
12;7;2;5;10;9;1;11;8;3;4;6;8;48786
8;48786;12;7;2;5;10;9;1;11;8;3;4;6
12;7;2;5;10;9;3;11;8;1;4;6;8;47324
8;47324;12;7;2;5;10;9;3;11;8;1;4;6
12;7;2;5;10;4;3;11;8;1;9;6;8;49484
8;49484;12;7;2;5;10;4;3;11;8;1;9;6
12;4;2;5;10;7;3;11;8;1;9;6;8;58210
8;58210;12;4;2;5;10;7;3;11;8;1;9;6
12;4;2;5;10;1;3;11;8;7;9;6;8;58288
8;58288;12;4;2;5;10;1;3;11;8;7;9;6
4;12;2;5;10;1;3;11;8;7;9;6;8;67926
8;67926;4;12;2;5;10;1;3;11;8;7;9;6
4;12;2;5;11;1;3;10;8;7;9;6;8;59886
8;59886;4;12;2;5;11;1;3;10;8;7;9;6
4;12;10;5;11;1;3;2;8;7;9;6;8;63170
8;63170;4;12;10;5;11;1;3;2;8;7;9;6
4;2;10;5;11;1;3;12;8;7;9;6;8;46474
8;46474;4;2;10;5;11;1;3;12;8;7;9;6
4;2;3;5;11;1;10;12;8;7;9;6;8;45198
8;45198;4;2;3;5;11;1;10;12;8;7;9;6
4;2;1;5;11;3;10;12;8;7;9;6;8;50610
8;50610;4;2;1;5;11;3;10;12;8;7;9;6
4;2;1;5;11;3;10;12;8;7;6;9;8;46734
8;46734;4;2;1;5;11;3;10;12;8;7;6;9
4;2;1;5;11;3;6;12;8;7;10;9;8;47100
8;47100;4;2;1;5;11;3;6;12;8;7;10;9
4;2;5;1;11;3;6;12;8;7;10;9;8;44334
8;44334;4;2;5;1;11;3;6;12;8;7;10;9
4;2;5;1;11;3;12;6;8;7;10;9;8;55902
8;55902;4;2;5;1;11;3;12;6;8;7;10;9
4;2;5;3;11;1;12;6;8;7;10;9;8;49096
8;49096;4;2;5;3;11;1;12;6;8;7;10;9
4;12;5;3;11;1;2;6;8;7;10;9;8;69208
8;49096;4;2;5;3;11;1;12;6;8;7;10;9
4;2;5;3;11;1;12;6;9;7;10;8;8;55754
9;55754;4;2;5;3;11;1;12;6;9;7;10;8
4;2;5;6;11;1;12;3;9;7;10;8;9;46316
9;46316;4;2;5;6;11;1;12;3;9;7;10;8
4;2;7;6;11;1;12;3;9;5;10;8;9;31672
9;31672;4;2;7;6;11;1;12;3;9;5;10;8
4;2;1;6;11;7;12;3;9;5;10;8;9;33016
9;33016;4;2;1;6;11;7;12;3;9;5;10;8
4;2;1;6;8;7;12;3;9;5;10;11;9;28832
9;28832;4;2;1;6;8;7;12;3;9;5;10;11
4;2;1;6;8;10;12;3;9;5;7;11;9;29672
9;29672;4;2;1;6;8;10;12;3;9;5;7;11
5;2;1;6;8;10;12;3;9;4;7;11;9;48452
9;48452;5;2;1;6;8;10;12;3;9;4;7;11
5;2;1;6;12;10;8;3;9;4;7;11;9;49322
9;49322;5;2;1;6;12;10;8;3;9;4;7;11
5;2;1;8;12;10;6;3;9;4;7;11;9;49688
9;49688;5;2;1;8;12;10;6;3;9;4;7;11
5;10;1;8;12;2;6;3;9;4;7;11;9;36310
9;36310;5;10;1;8;12;2;6;3;9;4;7;11
5;10;1;7;12;2;6;3;9;4;8;11;9;35728
9;35728;5;10;1;7;12;2;6;3;9;4;8;11
5;9;1;7;12;2;6;3;10;4;8;11;9;43106
9;43106;5;9;1;7;12;2;6;3;10;4;8;11
5;9;1;7;12;2;6;10;3;4;8;11;9;50296
9;50296;5;9;1;7;12;2;6;10;3;4;8;11
5;9;1;7;10;2;6;12;3;4;8;11;9;54736
9;54736;5;9;1;7;10;2;6;12;3;4;8;11
5;10;1;7;9;2;6;12;3;4;8;11;9;50680
9;50680;5;10;1;7;9;2;6;12;3;4;8;11
5;10;1;7;9;2;6;12;8;4;3;11;9;50690
9;50690;5;10;1;7;9;2;6;12;8;4;3;11
5;4;1;7;9;2;6;12;8;10;3;11;9;63306
9;50690;5;10;1;7;9;2;6;12;8;4;3;11
5;10;1;7;9;2;3;12;8;4;6;11;9;49116
9;49116;5;10;1;7;9;2;3;12;8;4;6;11
5;10;12;7;9;2;3;1;8;4;6;11;9;38596
9;38596;5;10;12;7;9;2;3;1;8;4;6;11
4;10;12;7;9;2;3;1;8;5;6;11;9;44742
9;44742;4;10;12;7;9;2;3;1;8;5;6;11
4;10;12;7;9;2;3;1;6;5;8;11;9;44702
10;44702;4;10;12;7;9;2;3;1;6;5;8;11
4;10;12;7;11;2;3;1;6;5;8;9;10;52622
10;52622;4;10;12;7;11;2;3;1;6;5;8;9
4;10;12;7;11;2;8;1;6;5;3;9;10;55942
10;52622;4;10;12;7;11;2;3;1;6;5;8;9
4;10;2;7;11;12;3;1;6;5;8;9;10;57598
10;52622;4;10;12;7;11;2;3;1;6;5;8;9
4;8;12;7;11;2;3;1;6;5;10;9;10;57108
10;57108;4;8;12;7;11;2;3;1;6;5;10;9
4;8;3;7;11;2;12;1;6;5;10;9;10;54516
10;54516;4;8;3;7;11;2;12;1;6;5;10;9
4;8;11;7;3;2;12;1;6;5;10;9;10;48818
10;48818;4;8;11;7;3;2;12;1;6;5;10;9
4;8;11;7;3;5;12;1;6;2;10;9;10;32756
10;32756;4;8;11;7;3;5;12;1;6;2;10;9
3;8;11;7;4;5;12;1;6;2;10;9;10;37708
10;37708;3;8;11;7;4;5;12;1;6;2;10;9
3;8;11;7;1;5;12;4;6;2;10;9;10;41058
10;41058;3;8;11;7;1;5;12;4;6;2;10;9
3;8;11;1;7;5;12;4;6;2;10;9;10;41218
10;41218;3;8;11;1;7;5;12;4;6;2;10;9
3;8;11;7;1;5;12;4;6;2;10;9;10;41058
10;41058;3;8;11;7;1;5;12;4;6;2;10;9
3;8;11;7;1;10;12;4;6;2;5;9;10;38626
10;38626;3;8;11;7;1;10;12;4;6;2;5;9
3;8;11;10;1;7;12;4;6;2;5;9;10;51344
10;51344;3;8;11;10;1;7;12;4;6;2;5;9
3;11;8;10;1;7;12;4;6;2;5;9;10;47000
10;47000;3;11;8;10;1;7;12;4;6;2;5;9
3;11;8;4;1;7;12;10;6;2;5;9;10;45992
10;45992;3;11;8;4;1;7;12;10;6;2;5;9
6;11;8;4;1;7;12;10;3;2;5;9;10;33978
10;33978;6;11;8;4;1;7;12;10;3;2;5;9
4;11;8;6;1;7;12;10;3;2;5;9;10;41962
10;41962;4;11;8;6;1;7;12;10;3;2;5;9
4;12;8;6;1;7;11;10;3;2;5;9;10;38298
10;38298;4;12;8;6;1;7;11;10;3;2;5;9
4;12;8;6;1;7;9;10;3;2;5;11;10;43062
10;43062;4;12;8;6;1;7;9;10;3;2;5;11
4;12;8;6;2;7;9;10;3;1;5;11;10;36210
11;36210;4;12;8;6;2;7;9;10;3;1;5;11
4;12;8;6;2;7;9;10;3;1;11;5;11;39724
11;39724;4;12;8;6;2;7;9;10;3;1;11;5
4;11;8;6;2;7;9;10;3;1;12;5;11;40530
11;40530;4;11;8;6;2;7;9;10;3;1;12;5
5;11;8;6;2;7;9;10;3;1;12;4;11;33650
11;33650;5;11;8;6;2;7;9;10;3;1;12;4
5;4;8;6;2;7;9;10;3;1;12;11;11;49210
11;49210;5;4;8;6;2;7;9;10;3;1;12;11
1;4;8;6;2;7;9;10;3;5;12;11;11;29748
11;29748;1;4;8;6;2;7;9;10;3;5;12;11
1;4;8;10;2;7;9;6;3;5;12;11;11;37810
11;37810;1;4;8;10;2;7;9;6;3;5;12;11
1;4;8;10;6;7;9;2;3;5;12;11;11;46634
11;46634;1;4;8;10;6;7;9;2;3;5;12;11
1;7;8;10;6;4;9;2;3;5;12;11;11;43500
11;43500;1;7;8;10;6;4;9;2;3;5;12;11
1;7;10;8;6;4;9;2;3;5;12;11;11;43894
11;43894;1;7;10;8;6;4;9;2;3;5;12;11
1;7;10;12;6;4;9;2;3;5;8;11;11;46874
11;46874;1;7;10;12;6;4;9;2;3;5;8;11
1;7;10;12;6;4;9;2;3;5;11;8;11;47954
11;47954;1;7;10;12;6;4;9;2;3;5;11;8
1;7;6;12;10;4;9;2;3;5;11;8;11;43420
11;43420;1;7;6;12;10;4;9;2;3;5;11;8
1;2;6;12;10;4;9;7;3;5;11;8;11;31240
11;31240;1;2;6;12;10;4;9;7;3;5;11;8
1;7;6;12;10;4;9;2;3;5;11;8;11;43420
11;43420;1;7;6;12;10;4;9;2;3;5;11;8
1;7;6;12;10;4;9;11;3;5;2;8;11;26346
11;26346;1;7;6;12;10;4;9;11;3;5;2;8
4;7;6;12;10;1;9;11;3;5;2;8;11;27566
11;26346;1;7;6;12;10;4;9;11;3;5;2;8
1;7;6;12;10;4;11;9;3;5;2;8;11;39218
11;39218;1;7;6;12;10;4;11;9;3;5;2;8
1;7;6;12;10;4;11;9;3;5;8;2;11;43326
11;43326;1;7;6;12;10;4;11;9;3;5;8;2
1;7;6;5;10;4;11;9;3;12;8;2;11;29418
11;29418;1;7;6;5;10;4;11;9;3;12;8;2
1;11;6;5;10;4;7;9;3;12;8;2;11;44942
12;44942;1;11;6;5;10;4;7;9;3;12;8;2
6;11;1;5;10;4;7;9;3;12;8;2;12;36862
12;36862;6;11;1;5;10;4;7;9;3;12;8;2
6;11;1;5;10;4;12;9;3;7;8;2;12;41274
12;41274;6;11;1;5;10;4;12;9;3;7;8;2
6;11;1;5;10;4;12;9;7;3;8;2;12;52020
12;52020;6;11;1;5;10;4;12;9;7;3;8;2
7;11;1;5;10;4;12;9;6;3;8;2;12;52736
12;52736;7;11;1;5;10;4;12;9;6;3;8;2
9;11;1;5;10;4;12;7;6;3;8;2;12;54548
12;54548;9;11;1;5;10;4;12;7;6;3;8;2
9;11;1;5;10;12;4;7;6;3;8;2;12;42204
12;42204;9;11;1;5;10;12;4;7;6;3;8;2
9;11;1;10;5;12;4;7;6;3;8;2;12;42684
12;42204;9;11;1;5;10;12;4;7;6;3;8;2
9;11;1;5;10;6;4;7;12;3;8;2;12;40486
12;40486;9;11;1;5;10;6;4;7;12;3;8;2
7;11;1;5;10;6;4;9;12;3;8;2;12;38674
12;38674;7;11;1;5;10;6;4;9;12;3;8;2
7;11;12;5;10;6;4;9;1;3;8;2;12;38238
12;38238;7;11;12;5;10;6;4;9;1;3;8;2
7;11;12;5;10;1;4;9;6;3;8;2;12;47552
12;47552;7;11;12;5;10;1;4;9;6;3;8;2
7;11;12;5;10;4;1;9;6;3;8;2;12;51824
12;51824;7;11;12;5;10;4;1;9;6;3;8;2
7;5;12;11;10;4;1;9;6;3;8;2;12;49390
12;49390;7;5;12;11;10;4;1;9;6;3;8;2
7;5;12;10;11;4;1;9;6;3;8;2;12;51190
12;51190;7;5;12;10;11;4;1;9;6;3;8;2
7;6;12;10;11;4;1;9;5;3;8;2;12;51968
12;51968;7;6;12;10;11;4;1;9;5;3;8;2
7;6;12;10;11;4;5;9;1;3;8;2;12;51136
12;51136;7;6;12;10;11;4;5;9;1;3;8;2
7;6;12;10;11;4;5;3;1;9;8;2;12;49284
12;49284;7;6;12;10;11;4;5;3;1;9;8;2
5;6;12;10;11;4;7;3;1;9;8;2;12;38120
12;38120;5;6;12;10;11;4;7;3;1;9;8;2
5;6;12;10;11;4;7;8;1;9;3;2;12;35024
