"X1";"X28970";"X8";"X11";"X5";"X1.1";"X7";"X6";"X9";"X10";"X3";"X2";"X4";"X12"
4;32622;12;7;9;5;1;10;6;3;8;4;11;2
12;7;1;5;9;10;6;3;8;4;11;2;4;29818
4;29818;12;7;1;5;9;10;6;3;8;4;11;2
12;7;1;5;6;10;9;3;8;4;11;2;4;30268
4;30268;12;7;1;5;6;10;9;3;8;4;11;2
10;7;1;5;6;12;9;3;8;4;11;2;4;27700
4;27700;10;7;1;5;6;12;9;3;8;4;11;2
10;7;1;5;6;8;9;3;12;4;11;2;4;35970
4;27700;10;7;1;5;6;12;9;3;8;4;11;2
10;7;1;5;6;12;9;3;8;11;4;2;4;38742
4;38742;10;7;1;5;6;12;9;3;8;11;4;2
7;10;1;5;6;12;9;3;8;11;4;2;4;50312
4;50312;7;10;1;5;6;12;9;3;8;11;4;2
7;10;1;5;6;12;9;3;8;4;11;2;4;39270
4;39270;7;10;1;5;6;12;9;3;8;4;11;2
7;10;1;9;6;12;5;3;8;4;11;2;4;39610
4;39270;7;10;1;5;6;12;9;3;8;4;11;2
7;10;1;3;6;12;9;5;8;4;11;2;4;55692
4;55692;7;10;1;3;6;12;9;5;8;4;11;2
7;10;1;11;6;12;9;5;8;4;3;2;4;58558
4;55692;7;10;1;3;6;12;9;5;8;4;11;2
7;12;1;3;6;10;9;5;8;4;11;2;4;60236
4;60236;7;12;1;3;6;10;9;5;8;4;11;2
7;12;4;3;6;10;9;5;8;1;11;2;4;53426
5;53426;7;12;4;3;6;10;9;5;8;1;11;2
2;12;4;3;6;10;9;5;8;1;11;7;5;48450
5;48450;2;12;4;3;6;10;9;5;8;1;11;7
2;12;4;9;6;10;3;5;8;1;11;7;5;45870
5;45870;2;12;4;9;6;10;3;5;8;1;11;7
2;12;4;9;6;10;3;1;8;5;11;7;5;43430
5;43430;2;12;4;9;6;10;3;1;8;5;11;7
2;12;11;9;6;10;3;1;8;5;4;7;5;48116
5;48116;2;12;11;9;6;10;3;1;8;5;4;7
2;12;11;9;6;10;3;5;8;1;4;7;5;47100
5;47100;2;12;11;9;6;10;3;5;8;1;4;7
5;12;11;9;6;10;3;2;8;1;4;7;5;53174
5;47100;2;12;11;9;6;10;3;5;8;1;4;7
2;6;11;9;12;10;3;5;8;1;4;7;5;43536
5;43536;2;6;11;9;12;10;3;5;8;1;4;7
2;6;11;9;12;1;3;5;8;10;4;7;5;38640
5;38640;2;6;11;9;12;1;3;5;8;10;4;7
2;6;11;9;12;1;8;5;3;10;4;7;5;35550
5;35550;2;6;11;9;12;1;8;5;3;10;4;7
2;10;11;9;12;1;8;5;3;6;4;7;5;38856
5;38856;2;10;11;9;12;1;8;5;3;6;4;7
2;10;11;7;12;1;8;5;3;6;4;9;5;34334
5;34334;2;10;11;7;12;1;8;5;3;6;4;9
2;10;11;5;12;1;8;7;3;6;4;9;5;44870
5;44870;2;10;11;5;12;1;8;7;3;6;4;9
2;10;11;5;12;1;6;7;3;8;4;9;5;42038
5;42038;2;10;11;5;12;1;6;7;3;8;4;9
2;10;12;5;11;1;6;7;3;8;4;9;5;46036
5;46036;2;10;12;5;11;1;6;7;3;8;4;9
2;10;12;5;11;1;3;7;6;8;4;9;5;47058
5;47058;2;10;12;5;11;1;3;7;6;8;4;9
7;10;12;5;11;1;3;2;6;8;4;9;5;34258
5;34258;7;10;12;5;11;1;3;2;6;8;4;9
7;10;12;5;11;2;3;1;6;8;4;9;5;32422
5;32422;7;10;12;5;11;2;3;1;6;8;4;9
7;10;12;3;11;2;5;1;6;8;4;9;5;35536
5;35536;7;10;12;3;11;2;5;1;6;8;4;9
7;10;12;3;11;2;5;4;6;8;1;9;5;39848
5;39848;7;10;12;3;11;2;5;4;6;8;1;9
7;10;12;3;11;5;2;4;6;8;1;9;5;32852
6;32852;7;10;12;3;11;5;2;4;6;8;1;9
7;10;12;3;11;5;9;4;6;8;1;2;6;35212
6;35212;7;10;12;3;11;5;9;4;6;8;1;2
2;10;12;3;11;5;9;4;6;8;1;7;6;44170
6;44170;2;10;12;3;11;5;9;4;6;8;1;7
2;10;12;8;11;5;9;4;6;3;1;7;6;38902
6;38902;2;10;12;8;11;5;9;4;6;3;1;7
2;10;12;8;11;5;9;3;6;4;1;7;6;37310
6;37310;2;10;12;8;11;5;9;3;6;4;1;7
10;2;12;8;11;5;9;3;6;4;1;7;6;47524
6;47524;10;2;12;8;11;5;9;3;6;4;1;7
10;3;12;8;11;5;9;2;6;4;1;7;6;38328
6;38328;10;3;12;8;11;5;9;2;6;4;1;7
10;3;12;5;11;8;9;2;6;4;1;7;6;48350
6;38328;10;3;12;8;11;5;9;2;6;4;1;7
10;3;12;8;11;5;9;2;6;4;7;1;6;38240
6;38240;10;3;12;8;11;5;9;2;6;4;7;1
10;3;12;11;8;5;9;2;6;4;7;1;6;35920
6;35920;10;3;12;11;8;5;9;2;6;4;7;1
10;3;12;11;8;5;9;6;2;4;7;1;6;27664
6;27664;10;3;12;11;8;5;9;6;2;4;7;1
1;3;12;11;8;5;9;6;2;4;7;10;6;29000
6;29000;1;3;12;11;8;5;9;6;2;4;7;10
1;3;12;10;8;5;9;6;2;4;7;11;6;29146
6;29146;1;3;12;10;8;5;9;6;2;4;7;11
1;3;9;10;8;5;12;6;2;4;7;11;6;28954
6;28954;1;3;9;10;8;5;12;6;2;4;7;11
1;2;9;10;8;5;12;6;3;4;7;11;6;41258
6;41258;1;2;9;10;8;5;12;6;3;4;7;11
1;2;9;10;8;6;12;5;3;4;7;11;6;52568
6;41258;1;2;9;10;8;5;12;6;3;4;7;11
1;2;9;10;5;8;12;6;3;4;7;11;6;41408
6;41408;1;2;9;10;5;8;12;6;3;4;7;11
1;2;9;10;5;8;12;6;4;3;7;11;6;55944
6;41408;1;2;9;10;5;8;12;6;3;4;7;11
1;2;5;10;9;8;12;6;3;4;7;11;6;45796
6;41408;1;2;9;10;5;8;12;6;3;4;7;11
1;2;9;10;5;8;7;6;3;4;12;11;6;41802
6;41802;1;2;9;10;5;8;7;6;3;4;12;11
1;8;9;10;5;2;7;6;3;4;12;11;6;41456
7;41456;1;8;9;10;5;2;7;6;3;4;12;11
1;8;9;10;5;6;7;2;3;4;12;11;7;41776
7;41776;1;8;9;10;5;6;7;2;3;4;12;11
1;8;9;10;5;2;7;6;3;4;12;11;7;41456
7;41456;1;8;9;10;5;2;7;6;3;4;12;11
1;8;9;7;5;2;10;6;3;4;12;11;7;42596
7;42596;1;8;9;7;5;2;10;6;3;4;12;11
1;8;9;7;4;2;10;6;3;5;12;11;7;45080
7;45080;1;8;9;7;4;2;10;6;3;5;12;11
1;10;9;7;4;2;8;6;3;5;12;11;7;34996
7;34996;1;10;9;7;4;2;8;6;3;5;12;11
1;9;10;7;4;2;8;6;3;5;12;11;7;42180
7;34996;1;10;9;7;4;2;8;6;3;5;12;11
1;10;9;7;6;2;8;4;3;5;12;11;7;44488
7;34996;1;10;9;7;4;2;8;6;3;5;12;11
1;10;9;7;4;2;8;6;3;12;5;11;7;27124
7;27124;1;10;9;7;4;2;8;6;3;12;5;11
1;10;5;7;4;2;8;6;3;12;9;11;7;30198
7;27124;1;10;9;7;4;2;8;6;3;12;5;11
1;10;9;7;4;2;8;6;3;12;11;5;7;33968
7;33968;1;10;9;7;4;2;8;6;3;12;11;5
1;10;9;7;12;2;8;6;3;4;11;5;7;36936
7;33968;1;10;9;7;4;2;8;6;3;12;11;5
1;10;9;7;4;12;8;6;3;2;11;5;7;46984
7;33968;1;10;9;7;4;2;8;6;3;12;11;5
1;4;9;7;10;2;8;6;3;12;11;5;7;33230
7;33230;1;4;9;7;10;2;8;6;3;12;11;5
1;7;9;4;10;2;8;6;3;12;11;5;7;30072
7;30072;1;7;9;4;10;2;8;6;3;12;11;5
1;7;9;4;10;2;11;6;3;12;8;5;7;30508
7;30508;1;7;9;4;10;2;11;6;3;12;8;5
1;7;9;4;10;2;6;11;3;12;8;5;7;27416
7;27416;1;7;9;4;10;2;6;11;3;12;8;5
11;7;9;4;10;2;6;1;3;12;8;5;7;57630
7;27416;1;7;9;4;10;2;6;11;3;12;8;5
1;7;9;4;10;2;6;11;12;3;8;5;7;30182
7;30182;1;7;9;4;10;2;6;11;12;3;8;5
1;7;9;4;6;2;10;11;12;3;8;5;7;36264
7;36264;1;7;9;4;6;2;10;11;12;3;8;5
4;7;9;1;6;2;10;11;12;3;8;5;7;36924
8;36924;4;7;9;1;6;2;10;11;12;3;8;5
4;1;9;7;6;2;10;11;12;3;8;5;8;35300
8;35300;4;1;9;7;6;2;10;11;12;3;8;5
12;1;9;7;6;2;10;11;4;3;8;5;8;46796
8;46796;12;1;9;7;6;2;10;11;4;3;8;5
12;1;9;7;6;2;10;11;8;3;4;5;8;46882
8;46882;12;1;9;7;6;2;10;11;8;3;4;5
12;1;9;7;10;2;6;11;8;3;4;5;8;50002
8;50002;12;1;9;7;10;2;6;11;8;3;4;5
12;1;9;7;10;8;6;11;2;3;4;5;8;49360
8;49360;12;1;9;7;10;8;6;11;2;3;4;5
12;1;9;7;10;6;8;11;2;3;4;5;8;56320
8;49360;12;1;9;7;10;8;6;11;2;3;4;5
8;1;9;7;10;12;6;11;2;3;4;5;8;45004
8;45004;8;1;9;7;10;12;6;11;2;3;4;5
8;4;9;7;10;12;6;11;2;3;1;5;8;44382
8;44382;8;4;9;7;10;12;6;11;2;3;1;5
8;4;9;7;12;10;6;11;2;3;1;5;8;43734
8;43734;8;4;9;7;12;10;6;11;2;3;1;5
8;4;9;3;12;10;6;11;2;7;1;5;8;42966
8;42966;8;4;9;3;12;10;6;11;2;7;1;5
8;4;9;10;12;3;6;11;2;7;1;5;8;35788
8;35788;8;4;9;10;12;3;6;11;2;7;1;5
8;4;9;10;1;3;6;11;2;7;12;5;8;31832
8;31832;8;4;9;10;1;3;6;11;2;7;12;5
8;4;3;10;1;9;6;11;2;7;12;5;8;38560
8;38560;8;4;3;10;1;9;6;11;2;7;12;5
8;5;3;10;1;9;6;11;2;7;12;4;8;46478
8;38560;8;4;3;10;1;9;6;11;2;7;12;5
8;4;1;10;3;9;6;11;2;7;12;5;8;39116
8;39116;8;4;1;10;3;9;6;11;2;7;12;5
8;4;1;10;3;2;6;11;9;7;12;5;8;38590
8;38590;8;4;1;10;3;2;6;11;9;7;12;5
8;4;1;10;3;2;11;6;9;7;12;5;8;45750
8;45750;8;4;1;10;3;2;11;6;9;7;12;5
3;4;1;10;8;2;11;6;9;7;12;5;8;44984
8;44984;3;4;1;10;8;2;11;6;9;7;12;5
5;4;1;10;8;2;11;6;9;7;12;3;8;56714
8;44984;3;4;1;10;8;2;11;6;9;7;12;5
3;4;1;6;8;2;11;10;9;7;12;5;8;28560
9;28560;3;4;1;6;8;2;11;10;9;7;12;5
3;4;1;6;8;2;11;7;9;10;12;5;9;29118
9;29118;3;4;1;6;8;2;11;7;9;10;12;5
3;4;6;1;8;2;11;7;9;10;12;5;9;28392
9;28392;3;4;6;1;8;2;11;7;9;10;12;5
3;4;7;1;8;2;11;6;9;10;12;5;9;38780
9;28392;3;4;6;1;8;2;11;7;9;10;12;5
3;4;6;1;8;11;2;7;9;10;12;5;9;37224
9;37224;3;4;6;1;8;11;2;7;9;10;12;5
3;4;6;1;8;11;12;7;9;10;2;5;9;36092
9;36092;3;4;6;1;8;11;12;7;9;10;2;5
3;10;6;1;8;11;12;7;9;4;2;5;9;56062
9;36092;3;4;6;1;8;11;12;7;9;10;2;5
3;4;6;1;8;9;12;7;11;10;2;5;9;33188
9;33188;3;4;6;1;8;9;12;7;11;10;2;5
3;4;9;1;8;6;12;7;11;10;2;5;9;26146
9;26146;3;4;9;1;8;6;12;7;11;10;2;5
3;4;9;10;8;6;12;7;11;1;2;5;9;29266
9;29266;3;4;9;10;8;6;12;7;11;1;2;5
3;4;9;10;8;2;12;7;11;1;6;5;9;28890
9;28890;3;4;9;10;8;2;12;7;11;1;6;5
3;4;9;11;8;2;12;7;10;1;6;5;9;31630
9;31630;3;4;9;11;8;2;12;7;10;1;6;5
3;4;9;11;8;2;12;7;10;1;5;6;9;30388
9;30388;3;4;9;11;8;2;12;7;10;1;5;6
3;4;9;6;8;2;12;7;10;1;5;11;9;30442
9;30442;3;4;9;6;8;2;12;7;10;1;5;11
3;4;9;6;8;2;12;11;10;1;5;7;9;34936
9;34936;3;4;9;6;8;2;12;11;10;1;5;7
3;7;9;6;8;2;12;11;10;1;5;4;9;41974
9;34936;3;4;9;6;8;2;12;11;10;1;5;7
3;4;9;6;8;10;12;11;2;1;5;7;9;41516
9;34936;3;4;9;6;8;2;12;11;10;1;5;7
8;4;9;6;3;2;12;11;10;1;5;7;9;35924
9;34936;3;4;9;6;8;2;12;11;10;1;5;7
3;4;9;6;8;2;10;11;12;1;5;7;9;40012
9;34936;3;4;9;6;8;2;12;11;10;1;5;7
3;4;9;6;10;2;12;11;8;1;5;7;9;35328
9;35328;3;4;9;6;10;2;12;11;8;1;5;7
2;4;9;6;10;3;12;11;8;1;5;7;9;31424
10;31424;2;4;9;6;10;3;12;11;8;1;5;7
2;6;9;4;10;3;12;11;8;1;5;7;10;47882
10;47882;2;6;9;4;10;3;12;11;8;1;5;7
2;12;9;4;10;3;6;11;8;1;5;7;10;38198
10;38198;2;12;9;4;10;3;6;11;8;1;5;7
2;12;9;1;10;3;6;11;8;4;5;7;10;45206
10;38198;2;12;9;4;10;3;6;11;8;1;5;7
2;11;9;4;10;3;6;12;8;1;5;7;10;53570
10;53570;2;11;9;4;10;3;6;12;8;1;5;7
2;10;9;4;11;3;6;12;8;1;5;7;10;51512
10;51512;2;10;9;4;11;3;6;12;8;1;5;7
2;10;9;4;1;3;6;12;8;11;5;7;10;36508
10;36508;2;10;9;4;1;3;6;12;8;11;5;7
2;10;9;12;1;3;6;4;8;11;5;7;10;46282
10;46282;2;10;9;12;1;3;6;4;8;11;5;7
2;10;9;12;1;3;6;4;7;11;5;8;10;41840
10;41840;2;10;9;12;1;3;6;4;7;11;5;8
2;1;9;12;10;3;6;4;7;11;5;8;10;39856
10;39856;2;1;9;12;10;3;6;4;7;11;5;8
2;1;9;3;10;12;6;4;7;11;5;8;10;48732
10;39856;2;1;9;12;10;3;6;4;7;11;5;8
12;1;9;2;10;3;6;4;7;11;5;8;10;54048
10;39856;2;1;9;12;10;3;6;4;7;11;5;8
3;1;9;12;10;2;6;4;7;11;5;8;10;43256
10;39856;2;1;9;12;10;3;6;4;7;11;5;8
2;1;9;12;11;3;6;4;7;10;5;8;10;38804
10;38804;2;1;9;12;11;3;6;4;7;10;5;8
2;1;9;12;11;3;6;4;8;10;5;7;10;40138
10;40138;2;1;9;12;11;3;6;4;8;10;5;7
1;2;9;12;11;3;6;4;8;10;5;7;10;44238
10;44238;1;2;9;12;11;3;6;4;8;10;5;7
1;2;9;12;11;3;6;7;8;10;5;4;10;39808
10;39808;1;2;9;12;11;3;6;7;8;10;5;4
1;2;9;12;11;3;6;7;8;4;5;10;10;46528
10;39808;1;2;9;12;11;3;6;7;8;10;5;4
5;2;9;12;11;3;6;7;8;10;1;4;10;45358
10;39808;1;2;9;12;11;3;6;7;8;10;5;4
1;7;9;12;11;3;6;2;8;10;5;4;10;38644
10;38644;1;7;9;12;11;3;6;2;8;10;5;4
1;7;9;12;2;3;6;11;8;10;5;4;10;42904
11;42904;1;7;9;12;2;3;6;11;8;10;5;4
1;7;10;12;2;3;6;11;8;9;5;4;11;36722
11;36722;1;7;10;12;2;3;6;11;8;9;5;4
3;7;10;12;2;1;6;11;8;9;5;4;11;39444
11;39444;3;7;10;12;2;1;6;11;8;9;5;4
11;7;10;12;2;1;6;3;8;9;5;4;11;43182
11;43182;11;7;10;12;2;1;6;3;8;9;5;4
11;7;10;12;4;1;6;3;8;9;5;2;11;42088
11;42088;11;7;10;12;4;1;6;3;8;9;5;2
11;1;10;12;4;7;6;3;8;9;5;2;11;40386
11;40386;11;1;10;12;4;7;6;3;8;9;5;2
11;1;10;12;4;7;6;5;8;9;3;2;11;42436
11;42436;11;1;10;12;4;7;6;5;8;9;3;2
11;1;10;12;7;4;6;5;8;9;3;2;11;44310
11;44310;11;1;10;12;7;4;6;5;8;9;3;2
11;1;10;12;7;4;2;5;8;9;3;6;11;44012
11;44012;11;1;10;12;7;4;2;5;8;9;3;6
5;1;10;12;7;4;2;11;8;9;3;6;11;38178
11;38178;5;1;10;12;7;4;2;11;8;9;3;6
11;1;10;12;7;4;2;5;8;9;3;6;11;44012
11;44012;11;1;10;12;7;4;2;5;8;9;3;6
11;1;10;2;7;4;12;5;8;9;3;6;11;49002
11;49002;11;1;10;2;7;4;12;5;8;9;3;6
12;1;10;2;7;4;11;5;8;9;3;6;11;53698
11;53698;12;1;10;2;7;4;11;5;8;9;3;6
12;1;10;2;7;3;11;5;8;9;4;6;11;57170
11;57170;12;1;10;2;7;3;11;5;8;9;4;6
12;1;11;2;7;3;10;5;8;9;4;6;11;55458
11;55458;12;1;11;2;7;3;10;5;8;9;4;6
12;1;11;2;7;3;5;10;8;9;4;6;11;51854
11;51854;12;1;11;2;7;3;5;10;8;9;4;6
12;1;9;2;7;3;5;10;8;11;4;6;11;53994
11;53994;12;1;9;2;7;3;5;10;8;11;4;6
7;1;9;2;12;3;5;10;8;11;4;6;11;38278
11;38278;7;1;9;2;12;3;5;10;8;11;4;6
7;11;9;2;12;3;5;10;8;1;4;6;11;41890
11;41890;7;11;9;2;12;3;5;10;8;1;4;6
7;11;12;2;9;3;5;10;8;1;4;6;11;42462
11;42462;7;11;12;2;9;3;5;10;8;1;4;6
7;11;12;8;9;3;5;10;2;1;4;6;11;44624
12;42462;7;11;12;2;9;3;5;10;8;1;4;6
8;11;12;2;9;3;5;10;7;1;4;6;12;39256
12;39256;8;11;12;2;9;3;5;10;7;1;4;6
8;11;12;7;9;3;5;10;2;1;4;6;12;38878
12;38878;8;11;12;7;9;3;5;10;2;1;4;6
9;11;12;7;8;3;5;10;2;1;4;6;12;40050
12;40050;9;11;12;7;8;3;5;10;2;1;4;6
9;11;12;7;5;3;8;10;2;1;4;6;12;43010
12;40050;9;11;12;7;8;3;5;10;2;1;4;6
9;11;12;7;3;8;5;10;2;1;4;6;12;35346
12;35346;9;11;12;7;3;8;5;10;2;1;4;6
9;2;12;7;3;8;5;10;11;1;4;6;12;47502
12;35346;9;11;12;7;3;8;5;10;2;1;4;6
9;11;12;8;3;7;5;10;2;1;4;6;12;42880
12;42880;9;11;12;8;3;7;5;10;2;1;4;6
9;10;12;8;3;7;5;11;2;1;4;6;12;42852
12;42852;9;10;12;8;3;7;5;11;2;1;4;6
9;1;12;8;3;7;5;11;2;10;4;6;12;48476
12;48476;9;1;12;8;3;7;5;11;2;10;4;6
9;12;1;8;3;7;5;11;2;10;4;6;12;46056
12;46056;9;12;1;8;3;7;5;11;2;10;4;6
10;12;1;8;3;7;5;11;2;9;4;6;12;45060
12;45060;10;12;1;8;3;7;5;11;2;9;4;6
10;12;1;8;3;7;6;11;2;9;4;5;12;48548
12;48548;10;12;1;8;3;7;6;11;2;9;4;5
10;12;1;2;3;7;6;11;8;9;4;5;12;50416
12;50416;10;12;1;2;3;7;6;11;8;9;4;5
10;12;1;2;11;7;6;3;8;9;4;5;12;57206
12;50416;10;12;1;2;3;7;6;11;8;9;4;5
10;12;1;2;3;7;9;11;8;6;4;5;12;42404
12;42404;10;12;1;2;3;7;9;11;8;6;4;5
10;12;1;2;3;7;9;11;8;5;4;6;12;43364
12;43364;10;12;1;2;3;7;9;11;8;5;4;6
10;9;1;2;3;7;12;11;8;5;4;6;12;39884
12;39884;10;9;1;2;3;7;12;11;8;5;4;6
10;9;1;2;3;7;12;11;4;5;8;6;12;39810
12;39810;10;9;1;2;3;7;12;11;4;5;8;6
3;9;1;2;10;7;12;11;4;5;8;6;12;42784
