"X1";"X6109643";"X7";"X20";"X5";"X18";"X1.1";"X14";"X25";"X23";"X26";"X17";"X8";"X22";"X2";"X15";"X3";"X11";"X10";"X13";"X12";"X6";"X24";"X9";"X4";"X16";"X19";"X21"
10;16;15;11;19;20;1;23;25;4;2;3;26;18;22;13;5;6;12;8;24;7;14;17;21;9;3;5910007
3;5910007;10;16;15;11;19;20;1;23;25;4;2;3;26;18;22;13;5;6;12;8;24;7;14;17;21;9
10;16;15;7;19;20;1;23;25;4;2;3;26;18;22;13;5;6;12;8;24;11;14;17;21;9;3;5927459
3;5927459;10;16;15;7;19;20;1;23;25;4;2;3;26;18;22;13;5;6;12;8;24;11;14;17;21;9
10;16;15;7;19;20;1;23;25;4;2;3;11;18;22;13;5;6;12;8;24;26;14;17;21;9;3;5915677
3;5915677;10;16;15;7;19;20;1;23;25;4;2;3;11;18;22;13;5;6;12;8;24;26;14;17;21;9
10;16;15;7;19;20;1;23;25;4;2;3;11;18;17;13;5;6;12;8;24;26;14;22;21;9;3;5916548
3;5916548;10;16;15;7;19;20;1;23;25;4;2;3;11;18;17;13;5;6;12;8;24;26;14;22;21;9
10;16;15;7;19;20;1;23;26;4;2;3;11;18;17;13;5;6;12;8;24;25;14;22;21;9;3;5928511
3;5928511;10;16;15;7;19;20;1;23;26;4;2;3;11;18;17;13;5;6;12;8;24;25;14;22;21;9
10;16;15;7;19;20;5;23;26;4;2;3;11;18;17;13;1;6;12;8;24;25;14;22;21;9;3;6018621
3;6018621;10;16;15;7;19;20;5;23;26;4;2;3;11;18;17;13;1;6;12;8;24;25;14;22;21;9
10;16;15;7;19;20;5;23;26;4;2;3;11;17;18;13;1;6;12;8;24;25;14;22;21;9;3;6043872
3;6043872;10;16;15;7;19;20;5;23;26;4;2;3;11;17;18;13;1;6;12;8;24;25;14;22;21;9
10;16;15;7;19;20;18;23;26;4;2;3;11;17;5;13;1;6;12;8;24;25;14;22;21;9;3;6056950
3;6056950;10;16;15;7;19;20;18;23;26;4;2;3;11;17;5;13;1;6;12;8;24;25;14;22;21;9
10;16;15;7;19;20;18;4;26;23;2;3;11;17;5;13;1;6;12;8;24;25;14;22;21;9;3;6057150
4;6057150;10;16;15;7;19;20;18;4;26;23;2;3;11;17;5;13;1;6;12;8;24;25;14;22;21;9
10;16;15;7;19;20;18;25;26;23;2;3;11;17;5;13;1;6;12;8;24;4;14;22;21;9;4;6095213
4;6095213;10;16;15;7;19;20;18;25;26;23;2;3;11;17;5;13;1;6;12;8;24;4;14;22;21;9
10;16;15;7;19;20;18;25;26;23;2;3;11;17;21;13;1;6;12;8;24;4;14;22;5;9;4;6173117
4;6173117;10;16;15;7;19;20;18;25;26;23;2;3;11;17;21;13;1;6;12;8;24;4;14;22;5;9
10;16;15;7;19;20;18;25;26;23;2;5;11;17;21;13;1;6;12;8;24;4;14;22;3;9;4;5883226
4;5883226;10;16;15;7;19;20;18;25;26;23;2;5;11;17;21;13;1;6;12;8;24;4;14;22;3;9
10;16;15;7;8;20;18;25;26;23;2;5;11;17;21;13;1;6;12;19;24;4;14;22;3;9;4;5893496
4;5893496;10;16;15;7;8;20;18;25;26;23;2;5;11;17;21;13;1;6;12;19;24;4;14;22;3;9
10;16;15;5;8;20;18;25;26;23;2;7;11;17;21;13;1;6;12;19;24;4;14;22;3;9;4;6075834
4;6075834;10;16;15;5;8;20;18;25;26;23;2;7;11;17;21;13;1;6;12;19;24;4;14;22;3;9
10;16;15;5;8;20;18;25;7;23;2;26;11;17;21;13;1;6;12;19;24;4;14;22;3;9;4;6070479
4;6070479;10;16;15;5;8;20;18;25;7;23;2;26;11;17;21;13;1;6;12;19;24;4;14;22;3;9
10;19;15;5;8;20;18;25;7;23;2;26;11;17;21;13;1;6;12;16;24;4;14;22;3;9;4;6053863
4;6053863;10;19;15;5;8;20;18;25;7;23;2;26;11;17;21;13;1;6;12;16;24;4;14;22;3;9
10;19;9;5;8;20;18;25;7;23;2;26;11;17;21;13;1;6;12;16;24;4;14;22;3;15;4;6103807
4;6103807;10;19;9;5;8;20;18;25;7;23;2;26;11;17;21;13;1;6;12;16;24;4;14;22;3;15
10;19;9;5;13;20;18;25;7;23;2;26;11;17;21;8;1;6;12;16;24;4;14;22;3;15;4;6157906
4;6157906;10;19;9;5;13;20;18;25;7;23;2;26;11;17;21;8;1;6;12;16;24;4;14;22;3;15
10;13;9;5;19;20;18;25;7;23;2;26;11;17;21;8;1;6;12;16;24;4;14;22;3;15;4;6166388
4;6166388;10;13;9;5;19;20;18;25;7;23;2;26;11;17;21;8;1;6;12;16;24;4;14;22;3;15
10;13;9;5;19;20;15;25;7;23;2;26;11;17;21;8;1;6;12;16;24;4;14;22;3;18;4;6185292
4;6185292;10;13;9;5;19;20;15;25;7;23;2;26;11;17;21;8;1;6;12;16;24;4;14;22;3;18
10;13;9;5;19;20;15;25;7;17;2;26;11;23;21;8;1;6;12;16;24;4;14;22;3;18;4;6197134
4;6197134;10;13;9;5;19;20;15;25;7;17;2;26;11;23;21;8;1;6;12;16;24;4;14;22;3;18
10;13;9;5;19;20;15;25;7;1;2;26;11;23;21;8;17;6;12;16;24;4;14;22;3;18;4;6205399
4;6205399;10;13;9;5;19;20;15;25;7;1;2;26;11;23;21;8;17;6;12;16;24;4;14;22;3;18
10;13;9;5;19;20;15;25;7;1;3;26;11;23;21;8;17;6;12;16;24;4;14;22;2;18;4;6151616
4;6151616;10;13;9;5;19;20;15;25;7;1;3;26;11;23;21;8;17;6;12;16;24;4;14;22;2;18
10;13;9;5;19;20;15;25;7;11;3;26;1;23;21;8;17;6;12;16;24;4;14;22;2;18;4;6145884
4;6145884;10;13;9;5;19;20;15;25;7;11;3;26;1;23;21;8;17;6;12;16;24;4;14;22;2;18
10;13;9;5;19;20;15;25;7;11;3;26;1;23;21;8;22;6;12;16;24;4;14;17;2;18;4;6130972
4;6130972;10;13;9;5;19;20;15;25;7;11;3;26;1;23;21;8;22;6;12;16;24;4;14;17;2;18
10;13;9;5;19;20;15;25;7;11;3;26;1;23;16;8;22;6;12;21;24;4;14;17;2;18;4;6147097
4;6147097;10;13;9;5;19;20;15;25;7;11;3;26;1;23;16;8;22;6;12;21;24;4;14;17;2;18
10;13;9;5;19;14;15;25;7;11;3;26;1;23;16;8;22;6;12;21;24;4;20;17;2;18;4;5986610
4;5986610;10;13;9;5;19;14;15;25;7;11;3;26;1;23;16;8;22;6;12;21;24;4;20;17;2;18
10;13;9;5;18;14;15;25;7;11;3;26;1;23;16;8;22;6;12;21;24;4;20;17;2;19;4;5985995
4;5985995;10;13;9;5;18;14;15;25;7;11;3;26;1;23;16;8;22;6;12;21;24;4;20;17;2;19
10;13;9;22;18;14;15;25;7;11;3;26;1;23;16;8;5;6;12;21;24;4;20;17;2;19;4;5855419
5;5855419;10;13;9;22;18;14;15;25;7;11;3;26;1;23;16;8;5;6;12;21;24;4;20;17;2;19
12;13;9;22;18;14;15;25;7;11;3;26;1;23;16;8;5;6;10;21;24;4;20;17;2;19;5;5890247
5;5890247;12;13;9;22;18;14;15;25;7;11;3;26;1;23;16;8;5;6;10;21;24;4;20;17;2;19
9;13;12;22;18;14;15;25;7;11;3;26;1;23;16;8;5;6;10;21;24;4;20;17;2;19;5;5892810
5;5892810;9;13;12;22;18;14;15;25;7;11;3;26;1;23;16;8;5;6;10;21;24;4;20;17;2;19
9;13;12;22;8;14;15;25;7;11;3;26;1;23;16;18;5;6;10;21;24;4;20;17;2;19;5;5979621
5;5979621;9;13;12;22;8;14;15;25;7;11;3;26;1;23;16;18;5;6;10;21;24;4;20;17;2;19
9;13;12;22;8;14;15;25;5;11;3;26;1;23;16;18;7;6;10;21;24;4;20;17;2;19;5;6007648
5;6007648;9;13;12;22;8;14;15;25;5;11;3;26;1;23;16;18;7;6;10;21;24;4;20;17;2;19
9;13;12;18;8;14;15;25;5;11;3;26;1;23;16;22;7;6;10;21;24;4;20;17;2;19;5;5988916
5;5988916;9;13;12;18;8;14;15;25;5;11;3;26;1;23;16;22;7;6;10;21;24;4;20;17;2;19
9;13;12;18;8;14;15;25;5;11;3;26;1;23;16;6;7;22;10;21;24;4;20;17;2;19;5;5993824
5;5993824;9;13;12;18;8;14;15;25;5;11;3;26;1;23;16;6;7;22;10;21;24;4;20;17;2;19
9;13;12;18;8;14;15;25;5;11;3;26;1;23;16;6;7;20;10;21;24;4;22;17;2;19;5;5911284
5;5911284;9;13;12;18;8;14;15;25;5;11;3;26;1;23;16;6;7;20;10;21;24;4;22;17;2;19
9;13;12;18;22;14;15;25;5;11;3;26;1;23;16;6;7;20;10;21;24;4;8;17;2;19;5;5950056
5;5950056;9;13;12;18;22;14;15;25;5;11;3;26;1;23;16;6;7;20;10;21;24;4;8;17;2;19
9;13;12;18;22;14;15;25;5;11;3;26;1;23;16;6;2;20;10;21;24;4;8;17;7;19;5;5963947
5;5963947;9;13;12;18;22;14;15;25;5;11;3;26;1;23;16;6;2;20;10;21;24;4;8;17;7;19
9;13;12;18;22;14;15;25;5;11;24;26;1;23;16;6;2;20;10;21;3;4;8;17;7;19;5;5973830
5;5973830;9;13;12;18;22;14;15;25;5;11;24;26;1;23;16;6;2;20;10;21;3;4;8;17;7;19
9;13;12;18;22;14;15;25;5;11;2;26;1;23;16;6;24;20;10;21;3;4;8;17;7;19;5;5959910
5;5959910;9;13;12;18;22;14;15;25;5;11;2;26;1;23;16;6;24;20;10;21;3;4;8;17;7;19
9;13;12;18;22;14;15;25;5;17;2;26;1;23;16;6;24;20;10;21;3;4;8;11;7;19;5;5971403
5;5971403;9;13;12;18;22;14;15;25;5;17;2;26;1;23;16;6;24;20;10;21;3;4;8;11;7;19
9;13;12;21;22;14;15;25;5;17;2;26;1;23;16;6;24;20;10;18;3;4;8;11;7;19;5;5971719
5;5971719;9;13;12;21;22;14;15;25;5;17;2;26;1;23;16;6;24;20;10;18;3;4;8;11;7;19
9;13;18;21;22;14;15;25;5;17;2;26;1;23;16;6;24;20;10;12;3;4;8;11;7;19;5;5977252
5;5977252;9;13;18;21;22;14;15;25;5;17;2;26;1;23;16;6;24;20;10;12;3;4;8;11;7;19
9;13;18;21;11;14;15;25;5;17;2;26;1;23;16;6;24;20;10;12;3;4;8;22;7;19;5;5971190
5;5971190;9;13;18;21;11;14;15;25;5;17;2;26;1;23;16;6;24;20;10;12;3;4;8;22;7;19
9;13;18;21;11;14;15;25;5;17;2;26;1;23;8;6;24;20;10;12;3;4;16;22;7;19;5;5945207
5;5945207;9;13;18;21;11;14;15;25;5;17;2;26;1;23;8;6;24;20;10;12;3;4;16;22;7;19
9;24;18;21;11;14;15;25;5;17;2;26;1;23;8;6;13;20;10;12;3;4;16;22;7;19;5;5933480
5;5933480;9;24;18;21;11;14;15;25;5;17;2;26;1;23;8;6;13;20;10;12;3;4;16;22;7;19
9;24;19;21;11;14;15;25;5;17;2;26;1;23;8;6;13;20;10;12;3;4;16;22;7;18;5;6005633
5;6005633;9;24;19;21;11;14;15;25;5;17;2;26;1;23;8;6;13;20;10;12;3;4;16;22;7;18
9;24;19;21;11;14;3;25;5;17;2;26;1;23;8;6;13;20;10;12;15;4;16;22;7;18;5;5916638
5;5916638;9;24;19;21;11;14;3;25;5;17;2;26;1;23;8;6;13;20;10;12;15;4;16;22;7;18
9;13;19;21;11;14;3;25;5;17;2;26;1;23;8;6;24;20;10;12;15;4;16;22;7;18;5;5942053
6;5942053;9;13;19;21;11;14;3;25;5;17;2;26;1;23;8;6;24;20;10;12;15;4;16;22;7;18
9;13;19;21;11;14;3;16;5;17;2;26;1;23;8;6;24;20;10;12;15;4;25;22;7;18;6;5935123
6;5935123;9;13;19;21;11;14;3;16;5;17;2;26;1;23;8;6;24;20;10;12;15;4;25;22;7;18
9;13;19;21;11;14;3;16;5;17;2;23;1;26;8;6;24;20;10;12;15;4;25;22;7;18;6;5933561
6;5933561;9;13;19;21;11;14;3;16;5;17;2;23;1;26;8;6;24;20;10;12;15;4;25;22;7;18
9;13;19;21;11;14;3;26;5;17;2;23;1;16;8;6;24;20;10;12;15;4;25;22;7;18;6;5933809
6;5933809;9;13;19;21;11;14;3;26;5;17;2;23;1;16;8;6;24;20;10;12;15;4;25;22;7;18
9;13;19;21;11;14;3;26;5;17;10;23;1;16;8;6;24;20;2;12;15;4;25;22;7;18;6;5947577
6;5947577;9;13;19;21;11;14;3;26;5;17;10;23;1;16;8;6;24;20;2;12;15;4;25;22;7;18
9;13;5;21;11;14;3;26;19;17;10;23;1;16;8;6;24;20;2;12;15;4;25;22;7;18;6;5891738
6;5891738;9;13;5;21;11;14;3;26;19;17;10;23;1;16;8;6;24;20;2;12;15;4;25;22;7;18
9;13;5;21;11;14;3;26;19;17;10;23;1;16;8;6;20;24;2;12;15;4;25;22;7;18;6;5917303
6;5917303;9;13;5;21;11;14;3;26;19;17;10;23;1;16;8;6;20;24;2;12;15;4;25;22;7;18
9;13;5;21;11;14;3;22;19;17;10;23;1;16;8;6;20;24;2;12;15;4;25;26;7;18;6;5920068
6;5920068;9;13;5;21;11;14;3;22;19;17;10;23;1;16;8;6;20;24;2;12;15;4;25;26;7;18
9;13;15;21;11;14;3;22;19;17;10;23;1;16;8;6;20;24;2;12;5;4;25;26;7;18;6;5934100
6;5934100;9;13;15;21;11;14;3;22;19;17;10;23;1;16;8;6;20;24;2;12;5;4;25;26;7;18
9;25;15;21;11;14;3;22;19;17;10;23;1;16;8;6;20;24;2;12;5;4;13;26;7;18;6;5936577
6;5936577;9;25;15;21;11;14;3;22;19;17;10;23;1;16;8;6;20;24;2;12;5;4;13;26;7;18
9;25;15;21;11;14;3;22;19;17;10;23;1;2;8;6;20;24;16;12;5;4;13;26;7;18;6;5969540
6;5969540;9;25;15;21;11;14;3;22;19;17;10;23;1;2;8;6;20;24;16;12;5;4;13;26;7;18
9;25;15;21;11;14;3;12;19;17;10;23;1;2;8;6;20;24;16;22;5;4;13;26;7;18;6;5899488
6;5899488;9;25;15;21;11;14;3;12;19;17;10;23;1;2;8;6;20;24;16;22;5;4;13;26;7;18
9;25;15;21;1;14;3;12;19;17;10;23;11;2;8;6;20;24;16;22;5;4;13;26;7;18;6;5936625
6;5936625;9;25;15;21;1;14;3;12;19;17;10;23;11;2;8;6;20;24;16;22;5;4;13;26;7;18
9;25;15;21;1;14;3;24;19;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18;6;5927018
6;5927018;9;25;15;21;1;14;3;24;19;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18
9;25;15;21;1;14;24;3;19;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18;6;5925831
6;5925831;9;25;15;21;1;14;24;3;19;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18
9;25;19;21;1;14;24;3;15;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18;6;5968492
6;5968492;9;25;19;21;1;14;24;3;15;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18
1;25;19;21;9;14;24;3;15;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18;6;5971647
6;5971647;1;25;19;21;9;14;24;3;15;17;10;23;11;2;8;6;20;12;16;22;5;4;13;26;7;18
1;25;19;21;9;14;24;3;15;17;10;23;11;8;2;6;20;12;16;22;5;4;13;26;7;18;6;5968727
6;5968727;1;25;19;21;9;14;24;3;15;17;10;23;11;8;2;6;20;12;16;22;5;4;13;26;7;18
1;25;19;21;9;7;24;3;15;17;10;23;11;8;2;6;20;12;16;22;5;4;13;26;14;18;6;5971830
6;5971830;1;25;19;21;9;7;24;3;15;17;10;23;11;8;2;6;20;12;16;22;5;4;13;26;14;18
