"X1";"X54622";"X9";"X5";"X12";"X2";"X7";"X8";"X1.1";"X3";"X11";"X6";"X10";"X4"
9;12;2;4;7;1;6;3;5;11;10;8;7;45948
7;45948;9;12;2;4;7;1;6;3;5;11;10;8
9;12;2;4;7;1;5;3;6;11;10;8;7;49842
8;45948;9;12;2;4;7;1;6;3;5;11;10;8
9;12;2;4;7;3;6;1;5;11;10;8;8;37498
8;37498;9;12;2;4;7;3;6;1;5;11;10;8
9;12;11;4;7;3;6;1;5;2;10;8;8;37624
8;37624;9;12;11;4;7;3;6;1;5;2;10;8
11;12;9;4;7;3;6;1;5;2;10;8;8;41188
8;41188;11;12;9;4;7;3;6;1;5;2;10;8
6;12;9;4;7;3;11;1;5;2;10;8;8;44964
8;44964;6;12;9;4;7;3;11;1;5;2;10;8
8;12;9;4;7;3;11;1;5;2;10;6;8;52054
8;52054;8;12;9;4;7;3;11;1;5;2;10;6
10;12;9;4;7;3;11;1;5;2;8;6;8;48464
8;48464;10;12;9;4;7;3;11;1;5;2;8;6
10;5;9;4;7;3;11;1;12;2;8;6;8;29600
8;29600;10;5;9;4;7;3;11;1;12;2;8;6
11;5;9;4;7;3;10;1;12;2;8;6;8;33210
8;33210;11;5;9;4;7;3;10;1;12;2;8;6
11;5;9;4;1;3;10;7;12;2;8;6;8;29790
8;29790;11;5;9;4;1;3;10;7;12;2;8;6
11;5;9;4;1;8;10;7;12;2;3;6;8;32182
8;32182;11;5;9;4;1;8;10;7;12;2;3;6
11;5;9;4;1;3;10;7;12;2;8;6;8;29790
8;29790;11;5;9;4;1;3;10;7;12;2;8;6
11;5;9;4;10;3;1;7;12;2;8;6;8;32634
8;32634;11;5;9;4;10;3;1;7;12;2;8;6
7;5;9;4;10;3;1;11;12;2;8;6;8;36004
8;36004;7;5;9;4;10;3;1;11;12;2;8;6
7;5;9;4;10;6;1;11;12;2;8;3;8;46560
8;46560;7;5;9;4;10;6;1;11;12;2;8;3
1;5;9;4;10;6;7;11;12;2;8;3;8;54468
8;46560;7;5;9;4;10;6;1;11;12;2;8;3
7;5;9;4;10;12;1;11;6;2;8;3;8;47222
8;47222;7;5;9;4;10;12;1;11;6;2;8;3
7;5;6;4;10;12;1;11;9;2;8;3;8;46190
8;46190;7;5;6;4;10;12;1;11;9;2;8;3
7;5;6;4;10;8;1;11;9;2;12;3;8;37302
8;37302;7;5;6;4;10;8;1;11;9;2;12;3
7;5;6;4;10;3;1;11;9;2;12;8;8;34378
8;34378;7;5;6;4;10;3;1;11;9;2;12;8
7;6;5;4;10;3;1;11;9;2;12;8;8;63734
9;63734;7;6;5;4;10;3;1;11;9;2;12;8
7;6;5;4;10;3;1;2;9;11;12;8;9;61792
9;61792;7;6;5;4;10;3;1;2;9;11;12;8
7;3;5;4;10;6;1;2;9;11;12;8;9;54890
9;54890;7;3;5;4;10;6;1;2;9;11;12;8
7;3;5;4;10;6;1;2;12;11;9;8;9;54882
9;54882;7;3;5;4;10;6;1;2;12;11;9;8
7;3;5;4;10;6;1;2;12;8;9;11;9;54690
9;54690;7;3;5;4;10;6;1;2;12;8;9;11
7;10;5;4;3;6;1;2;12;8;9;11;9;42704
9;42704;7;10;5;4;3;6;1;2;12;8;9;11
7;11;5;4;3;6;1;2;12;8;9;10;9;41078
9;41078;7;11;5;4;3;6;1;2;12;8;9;10
7;11;5;4;10;6;1;2;12;8;9;3;9;41032
9;41032;7;11;5;4;10;6;1;2;12;8;9;3
7;11;5;4;2;6;1;10;12;8;9;3;9;27626
9;27626;7;11;5;4;2;6;1;10;12;8;9;3
7;4;5;11;2;6;1;10;12;8;9;3;9;28398
9;28398;7;4;5;11;2;6;1;10;12;8;9;3
7;4;5;11;2;1;6;10;12;8;9;3;9;31244
9;31244;7;4;5;11;2;1;6;10;12;8;9;3
7;4;6;11;2;1;5;10;12;8;9;3;9;34280
9;34280;7;4;6;11;2;1;5;10;12;8;9;3
7;4;6;1;2;11;5;10;12;8;9;3;9;39356
9;39356;7;4;6;1;2;11;5;10;12;8;9;3
7;4;6;1;2;3;5;10;12;8;9;11;9;27400
9;27400;7;4;6;1;2;3;5;10;12;8;9;11
7;4;6;1;2;8;5;10;12;3;9;11;9;43072
9;27400;7;4;6;1;2;3;5;10;12;8;9;11
7;4;8;1;2;3;5;10;12;6;9;11;9;30930
9;30930;7;4;8;1;2;3;5;10;12;6;9;11
7;4;2;1;8;3;5;10;12;6;9;11;9;38624
9;38624;7;4;2;1;8;3;5;10;12;6;9;11
7;3;2;1;8;4;5;10;12;6;9;11;9;40828
9;40828;7;3;2;1;8;4;5;10;12;6;9;11
7;2;3;1;8;4;5;10;12;6;9;11;9;35196
9;35196;7;2;3;1;8;4;5;10;12;6;9;11
7;2;3;1;8;5;4;10;12;6;9;11;9;45430
9;45430;7;2;3;1;8;5;4;10;12;6;9;11
7;2;10;1;8;5;4;3;12;6;9;11;9;54150
10;54150;7;2;10;1;8;5;4;3;12;6;9;11
7;2;10;1;8;5;3;4;12;6;9;11;10;38090
10;38090;7;2;10;1;8;5;3;4;12;6;9;11
7;2;10;1;8;11;3;4;12;6;9;5;10;40774
10;40774;7;2;10;1;8;11;3;4;12;6;9;5
7;2;10;5;8;11;3;4;12;6;9;1;10;41182
10;41182;7;2;10;5;8;11;3;4;12;6;9;1
7;2;10;5;8;12;3;4;11;6;9;1;10;33962
10;33962;7;2;10;5;8;12;3;4;11;6;9;1
7;10;2;5;8;12;3;4;11;6;9;1;10;39930
10;39930;7;10;2;5;8;12;3;4;11;6;9;1
7;10;2;5;3;12;8;4;11;6;9;1;10;38040
10;38040;7;10;2;5;3;12;8;4;11;6;9;1
7;10;4;5;3;12;8;2;11;6;9;1;10;45216
10;38040;7;10;2;5;3;12;8;4;11;6;9;1
10;7;2;5;3;12;8;4;11;6;9;1;10;30460
10;30460;10;7;2;5;3;12;8;4;11;6;9;1
10;7;2;5;9;12;8;4;11;6;3;1;10;31588
10;30460;10;7;2;5;3;12;8;4;11;6;9;1
10;7;2;5;3;12;11;4;8;6;9;1;10;30926
10;30926;10;7;2;5;3;12;11;4;8;6;9;1
12;7;2;5;3;10;11;4;8;6;9;1;10;33666
10;33666;12;7;2;5;3;10;11;4;8;6;9;1
12;4;2;5;3;10;11;7;8;6;9;1;10;64786
10;33666;12;7;2;5;3;10;11;4;8;6;9;1
11;7;2;5;3;10;12;4;8;6;9;1;10;31670
10;31670;11;7;2;5;3;10;12;4;8;6;9;1
11;7;2;5;8;10;12;4;3;6;9;1;10;29864
10;29864;11;7;2;5;8;10;12;4;3;6;9;1
11;7;2;5;9;10;12;4;3;6;8;1;10;31754
10;31754;11;7;2;5;9;10;12;4;3;6;8;1
11;7;2;5;10;9;12;4;3;6;8;1;10;38660
10;38660;11;7;2;5;10;9;12;4;3;6;8;1
11;7;2;5;10;9;4;12;3;6;8;1;10;42864
10;42864;11;7;2;5;10;9;4;12;3;6;8;1
11;7;2;8;10;9;4;12;3;6;5;1;10;40076
10;40076;11;7;2;8;10;9;4;12;3;6;5;1
11;7;9;8;10;2;4;12;3;6;5;1;10;38412
10;38412;11;7;9;8;10;2;4;12;3;6;5;1
11;4;9;8;10;2;7;12;3;6;5;1;10;41348
11;41348;11;4;9;8;10;2;7;12;3;6;5;1
11;4;8;9;10;2;7;12;3;6;5;1;11;45972
11;41348;11;4;9;8;10;2;7;12;3;6;5;1
11;4;3;8;10;2;7;12;9;6;5;1;11;47556
11;47556;11;4;3;8;10;2;7;12;9;6;5;1
3;4;11;8;10;2;7;12;9;6;5;1;11;39124
11;39124;3;4;11;8;10;2;7;12;9;6;5;1
3;4;11;1;10;2;7;12;9;6;5;8;11;37314
11;37314;3;4;11;1;10;2;7;12;9;6;5;8
3;4;11;1;10;9;7;12;2;6;5;8;11;38478
11;38478;3;4;11;1;10;9;7;12;2;6;5;8
5;4;11;1;10;9;7;12;2;6;3;8;11;45832
11;38478;3;4;11;1;10;9;7;12;2;6;5;8
3;4;11;1;10;9;7;8;2;6;5;12;11;40860
11;40860;3;4;11;1;10;9;7;8;2;6;5;12
3;4;11;12;10;9;7;8;2;6;5;1;11;44086
11;44086;3;4;11;12;10;9;7;8;2;6;5;1
3;5;11;12;10;9;7;8;2;6;4;1;11;45780
11;45780;3;5;11;12;10;9;7;8;2;6;4;1
3;11;5;12;10;9;7;8;2;6;4;1;11;44104
11;44104;3;11;5;12;10;9;7;8;2;6;4;1
3;1;5;12;10;9;7;8;2;6;4;11;11;45816
11;45816;3;1;5;12;10;9;7;8;2;6;4;11
7;1;5;12;10;9;3;8;2;6;4;11;11;32380
11;32380;7;1;5;12;10;9;3;8;2;6;4;11
7;1;11;12;10;9;3;8;2;6;4;5;11;39976
11;39976;7;1;11;12;10;9;3;8;2;6;4;5
6;1;11;12;10;9;3;8;2;7;4;5;11;54766
11;54766;6;1;11;12;10;9;3;8;2;7;4;5
6;1;8;12;10;9;3;11;2;7;4;5;11;51306
11;51306;6;1;8;12;10;9;3;11;2;7;4;5
6;1;8;12;10;9;3;11;4;7;2;5;11;51310
11;51310;6;1;8;12;10;9;3;11;4;7;2;5
6;1;8;12;10;9;4;11;3;7;2;5;11;52226
11;52226;6;1;8;12;10;9;4;11;3;7;2;5
12;1;8;6;10;9;4;11;3;7;2;5;11;59618
11;59618;12;1;8;6;10;9;4;11;3;7;2;5
12;1;8;6;10;4;9;11;3;7;2;5;11;50402
11;50402;12;1;8;6;10;4;9;11;3;7;2;5
10;1;8;6;12;4;9;11;3;7;2;5;11;35922
12;35922;10;1;8;6;12;4;9;11;3;7;2;5
10;8;1;6;12;4;9;11;3;7;2;5;12;40398
12;40398;10;8;1;6;12;4;9;11;3;7;2;5
10;8;1;6;11;4;9;12;3;7;2;5;12;36942
12;36942;10;8;1;6;11;4;9;12;3;7;2;5
10;8;1;6;11;4;9;12;3;5;2;7;12;44430
12;44430;10;8;1;6;11;4;9;12;3;5;2;7
10;8;1;6;11;9;4;12;3;5;2;7;12;42474
12;42474;10;8;1;6;11;9;4;12;3;5;2;7
10;8;1;5;11;9;4;12;3;6;2;7;12;39396
12;39396;10;8;1;5;11;9;4;12;3;6;2;7
10;8;1;5;11;9;2;12;3;6;4;7;12;36900
12;36900;10;8;1;5;11;9;2;12;3;6;4;7
10;8;1;5;11;9;6;12;3;2;4;7;12;34272
12;34272;10;8;1;5;11;9;6;12;3;2;4;7
10;8;11;5;1;9;6;12;3;2;4;7;12;24566
12;24566;10;8;11;5;1;9;6;12;3;2;4;7
7;8;11;5;1;9;6;12;3;2;4;10;12;36908
12;36908;7;8;11;5;1;9;6;12;3;2;4;10
7;8;11;5;1;9;4;12;3;2;6;10;12;44852
12;44852;7;8;11;5;1;9;4;12;3;2;6;10
7;5;11;8;1;9;4;12;3;2;6;10;12;40032
12;40032;7;5;11;8;1;9;4;12;3;2;6;10
7;5;11;8;1;9;4;12;3;10;6;2;12;49632
12;49632;7;5;11;8;1;9;4;12;3;10;6;2
7;5;11;8;1;9;4;12;3;2;6;10;12;40032
12;40032;7;5;11;8;1;9;4;12;3;2;6;10
7;5;11;8;1;9;10;12;3;2;6;4;12;39470
12;39470;7;5;11;8;1;9;10;12;3;2;6;4
7;5;11;8;12;9;10;1;3;2;6;4;12;42774
12;39470;7;5;11;8;1;9;10;12;3;2;6;4
7;5;11;12;1;9;10;8;3;2;6;4;12;45322
12;45322;7;5;11;12;1;9;10;8;3;2;6;4
7;5;6;12;1;9;10;8;3;2;11;4;12;44076
12;44076;7;5;6;12;1;9;10;8;3;2;11;4
7;5;6;9;1;12;10;8;3;2;11;4;12;43972
12;43972;7;5;6;9;1;12;10;8;3;2;11;4
7;5;10;9;1;12;6;8;3;2;11;4;12;40896
