"X1";"X5904405";"X17";"X24";"X18";"X25";"X15";"X23";"X16";"X8";"X20";"X14";"X2";"X13";"X12";"X11";"X10";"X5";"X3";"X19";"X7";"X4";"X1.1";"X9";"X26";"X22";"X6";"X21"
2;5778677;17;8;4;25;5;3;2;10;20;24;11;13;15;19;6;23;18;14;1;21;9;16;26;22;7;12
17;8;4;25;5;3;2;10;20;24;11;13;12;19;6;23;18;14;1;21;9;16;26;22;7;15;2;5805029
2;5805029;17;8;4;25;5;3;2;10;20;24;11;13;12;19;6;23;18;14;1;21;9;16;26;22;7;15
17;8;14;25;5;3;2;10;20;24;11;13;12;19;6;23;18;4;1;21;9;16;26;22;7;15;2;5852696
2;5852696;17;8;14;25;5;3;2;10;20;24;11;13;12;19;6;23;18;4;1;21;9;16;26;22;7;15
17;8;14;25;5;3;2;10;20;24;11;13;12;19;6;23;16;4;1;21;9;18;26;22;7;15;2;5974802
2;5974802;17;8;14;25;5;3;2;10;20;24;11;13;12;19;6;23;16;4;1;21;9;18;26;22;7;15
17;8;14;25;5;3;2;10;20;24;11;13;12;7;6;23;16;4;1;21;9;18;26;22;19;15;2;6054553
2;6054553;17;8;14;25;5;3;2;10;20;24;11;13;12;7;6;23;16;4;1;21;9;18;26;22;19;15
17;8;18;25;5;3;2;10;20;24;11;13;12;7;6;23;16;4;1;21;9;14;26;22;19;15;2;6073320
2;6073320;17;8;18;25;5;3;2;10;20;24;11;13;12;7;6;23;16;4;1;21;9;14;26;22;19;15
17;8;18;25;5;3;2;10;20;24;11;13;12;7;6;15;16;4;1;21;9;14;26;22;19;23;2;6065530
2;6065530;17;8;18;25;5;3;2;10;20;24;11;13;12;7;6;15;16;4;1;21;9;14;26;22;19;23
17;8;18;25;5;3;2;10;20;24;11;13;12;21;6;15;16;4;1;7;9;14;26;22;19;23;2;6077815
2;6077815;17;8;18;25;5;3;2;10;20;24;11;13;12;21;6;15;16;4;1;7;9;14;26;22;19;23
17;8;18;25;5;3;2;10;19;24;11;13;12;21;6;15;16;4;1;7;9;14;26;22;20;23;2;6056406
2;6056406;17;8;18;25;5;3;2;10;19;24;11;13;12;21;6;15;16;4;1;7;9;14;26;22;20;23
17;8;18;25;5;3;2;10;19;24;11;13;12;21;6;15;16;4;20;7;9;14;26;22;1;23;2;6090623
2;6090623;17;8;18;25;5;3;2;10;19;24;11;13;12;21;6;15;16;4;20;7;9;14;26;22;1;23
17;8;18;25;5;3;2;10;19;24;11;13;6;21;12;15;16;4;20;7;9;14;26;22;1;23;2;6110364
2;6110364;17;8;18;25;5;3;2;10;19;24;11;13;6;21;12;15;16;4;20;7;9;14;26;22;1;23
6;8;18;25;5;3;2;10;19;24;11;13;17;21;12;15;16;4;20;7;9;14;26;22;1;23;2;6118848
2;6118848;6;8;18;25;5;3;2;10;19;24;11;13;17;21;12;15;16;4;20;7;9;14;26;22;1;23
6;8;18;25;5;3;2;10;19;24;11;13;17;21;9;15;16;4;20;7;12;14;26;22;1;23;2;6097172
2;6097172;6;8;18;25;5;3;2;10;19;24;11;13;17;21;9;15;16;4;20;7;12;14;26;22;1;23
16;8;18;25;5;3;2;10;19;24;11;13;17;21;9;15;6;4;20;7;12;14;26;22;1;23;2;6089416
2;6089416;16;8;18;25;5;3;2;10;19;24;11;13;17;21;9;15;6;4;20;7;12;14;26;22;1;23
16;8;18;25;5;3;2;10;19;24;11;13;17;21;9;7;6;4;20;15;12;14;26;22;1;23;2;6083775
2;6083775;16;8;18;25;5;3;2;10;19;24;11;13;17;21;9;7;6;4;20;15;12;14;26;22;1;23
16;8;18;25;5;3;2;10;19;24;11;13;17;21;9;7;6;15;20;4;12;14;26;22;1;23;2;6101015
2;6101015;16;8;18;25;5;3;2;10;19;24;11;13;17;21;9;7;6;15;20;4;12;14;26;22;1;23
16;8;18;25;5;3;2;10;19;24;11;13;17;21;20;7;6;15;9;4;12;14;26;22;1;23;2;6009549
3;6009549;16;8;18;25;5;3;2;10;19;24;11;13;17;21;20;7;6;15;9;4;12;14;26;22;1;23
16;8;2;25;5;3;18;10;19;24;11;13;17;21;20;7;6;15;9;4;12;14;26;22;1;23;3;5955266
3;5955266;16;8;2;25;5;3;18;10;19;24;11;13;17;21;20;7;6;15;9;4;12;14;26;22;1;23
16;8;2;25;5;3;18;10;19;14;11;13;17;21;20;7;6;15;9;4;12;24;26;22;1;23;3;5846471
3;5846471;16;8;2;25;5;3;18;10;19;14;11;13;17;21;20;7;6;15;9;4;12;24;26;22;1;23
16;8;2;25;5;3;18;10;19;14;11;17;13;21;20;7;6;15;9;4;12;24;26;22;1;23;3;5843660
3;5843660;16;8;2;25;5;3;18;10;19;14;11;17;13;21;20;7;6;15;9;4;12;24;26;22;1;23
16;8;2;25;5;3;18;10;12;14;11;17;13;21;20;7;6;15;9;4;19;24;26;22;1;23;3;5859792
3;5859792;16;8;2;25;5;3;18;10;12;14;11;17;13;21;20;7;6;15;9;4;19;24;26;22;1;23
16;25;2;8;5;3;18;10;12;14;11;17;13;21;20;7;6;15;9;4;19;24;26;22;1;23;3;5864487
3;5864487;16;25;2;8;5;3;18;10;12;14;11;17;13;21;20;7;6;15;9;4;19;24;26;22;1;23
16;25;2;8;5;3;18;10;12;14;11;17;15;21;20;7;6;13;9;4;19;24;26;22;1;23;3;5849459
3;5849459;16;25;2;8;5;3;18;10;12;14;11;17;15;21;20;7;6;13;9;4;19;24;26;22;1;23
16;25;2;8;5;3;18;10;12;14;11;13;15;21;20;7;6;17;9;4;19;24;26;22;1;23;3;5853608
3;5853608;16;25;2;8;5;3;18;10;12;14;11;13;15;21;20;7;6;17;9;4;19;24;26;22;1;23
16;25;9;8;5;3;18;10;12;14;11;13;15;21;20;7;6;17;2;4;19;24;26;22;1;23;3;5912293
3;5912293;16;25;9;8;5;3;18;10;12;14;11;13;15;21;20;7;6;17;2;4;19;24;26;22;1;23
16;25;9;8;5;3;18;24;12;14;11;13;15;21;20;7;6;17;2;4;19;10;26;22;1;23;3;5908820
3;5908820;16;25;9;8;5;3;18;24;12;14;11;13;15;21;20;7;6;17;2;4;19;10;26;22;1;23
16;25;9;8;5;3;21;24;12;14;11;13;15;18;20;7;6;17;2;4;19;10;26;22;1;23;3;5965468
3;5965468;16;25;9;8;5;3;21;24;12;14;11;13;15;18;20;7;6;17;2;4;19;10;26;22;1;23
16;25;9;8;5;3;21;24;12;14;11;13;15;18;20;26;6;17;2;4;19;10;7;22;1;23;3;6021324
3;6021324;16;25;9;8;5;3;21;24;12;14;11;13;15;18;20;26;6;17;2;4;19;10;7;22;1;23
16;25;9;8;5;3;21;24;12;14;11;13;15;18;20;26;6;1;2;4;19;10;7;22;17;23;3;5963579
3;5963579;16;25;9;8;5;3;21;24;12;14;11;13;15;18;20;26;6;1;2;4;19;10;7;22;17;23
16;25;9;8;5;3;21;24;12;1;11;13;15;18;20;26;6;14;2;4;19;10;7;22;17;23;3;5947645
3;5947645;16;25;9;8;5;3;21;24;12;1;11;13;15;18;20;26;6;14;2;4;19;10;7;22;17;23
16;25;9;8;5;3;10;24;12;1;11;13;15;18;20;26;6;14;2;4;19;21;7;22;17;23;3;5957454
3;5957454;16;25;9;8;5;3;10;24;12;1;11;13;15;18;20;26;6;14;2;4;19;21;7;22;17;23
16;25;9;8;5;3;10;24;12;1;11;13;15;18;20;26;6;22;2;4;19;21;7;14;17;23;3;6294226
3;6294226;16;25;9;8;5;3;10;24;12;1;11;13;15;18;20;26;6;22;2;4;19;21;7;14;17;23
16;25;9;8;5;3;10;24;12;11;1;13;15;18;20;26;6;22;2;4;19;21;7;14;17;23;3;6339125
3;6339125;16;25;9;8;5;3;10;24;12;11;1;13;15;18;20;26;6;22;2;4;19;21;7;14;17;23
16;25;9;8;5;3;10;24;12;11;1;13;15;23;20;26;6;22;2;4;19;21;7;14;17;18;3;6289775
3;6289775;16;25;9;8;5;3;10;24;12;11;1;13;15;23;20;26;6;22;2;4;19;21;7;14;17;18
16;25;9;8;5;3;10;24;12;11;1;13;15;23;20;26;6;19;2;4;22;21;7;14;17;18;3;6175909
3;6175909;16;25;9;8;5;3;10;24;12;11;1;13;15;23;20;26;6;19;2;4;22;21;7;14;17;18
22;25;9;8;5;3;10;24;12;11;1;13;15;23;20;26;6;19;2;4;16;21;7;14;17;18;3;6173827
3;6173827;22;25;9;8;5;3;10;24;12;11;1;13;15;23;20;26;6;19;2;4;16;21;7;14;17;18
22;25;9;8;5;3;10;24;15;11;1;13;12;23;20;26;6;19;2;4;16;21;7;14;17;18;3;6210940
4;6210940;22;25;9;8;5;3;10;24;15;11;1;13;12;23;20;26;6;19;2;4;16;21;7;14;17;18
22;25;9;8;5;3;10;24;15;26;1;13;12;23;20;11;6;19;2;4;16;21;7;14;17;18;4;6212468
4;6212468;22;25;9;8;5;3;10;24;15;26;1;13;12;23;20;11;6;19;2;4;16;21;7;14;17;18
6;25;9;8;5;3;10;24;15;26;1;13;12;23;20;11;22;19;2;4;16;21;7;14;17;18;4;6230184
4;6230184;6;25;9;8;5;3;10;24;15;26;1;13;12;23;20;11;22;19;2;4;16;21;7;14;17;18
6;25;9;8;5;3;10;24;15;26;1;13;12;23;20;11;22;19;2;14;16;21;7;4;17;18;4;6209090
4;6209090;6;25;9;8;5;3;10;24;15;26;1;13;12;23;20;11;22;19;2;14;16;21;7;4;17;18
6;25;9;8;5;3;10;24;15;26;1;11;12;23;20;13;22;19;2;14;16;21;7;4;17;18;4;6191266
4;6191266;6;25;9;8;5;3;10;24;15;26;1;11;12;23;20;13;22;19;2;14;16;21;7;4;17;18
6;25;11;8;5;3;10;24;15;26;1;9;12;23;20;13;22;19;2;14;16;21;7;4;17;18;4;6113079
4;6113079;6;25;11;8;5;3;10;24;15;26;1;9;12;23;20;13;22;19;2;14;16;21;7;4;17;18
6;25;11;8;5;3;23;24;15;26;1;9;12;10;20;13;22;19;2;14;16;21;7;4;17;18;4;6109937
4;6109937;6;25;11;8;5;3;23;24;15;26;1;9;12;10;20;13;22;19;2;14;16;21;7;4;17;18
6;25;11;8;5;2;23;24;15;26;1;9;12;10;20;13;22;19;3;14;16;21;7;4;17;18;4;6102861
4;6102861;6;25;11;8;5;2;23;24;15;26;1;9;12;10;20;13;22;19;3;14;16;21;7;4;17;18
6;25;11;8;5;2;23;24;15;26;1;9;12;10;22;13;20;19;3;14;16;21;7;4;17;18;4;6024873
4;6024873;6;25;11;8;5;2;23;24;15;26;1;9;12;10;22;13;20;19;3;14;16;21;7;4;17;18
6;25;11;8;5;2;23;24;15;26;1;9;12;10;22;20;13;19;3;14;16;21;7;4;17;18;4;6042878
4;6042878;6;25;11;8;5;2;23;24;15;26;1;9;12;10;22;20;13;19;3;14;16;21;7;4;17;18
6;25;11;8;5;2;23;24;15;26;1;9;12;10;22;20;13;19;14;3;16;21;7;4;17;18;4;5866116
4;5866116;6;25;11;8;5;2;23;24;15;26;1;9;12;10;22;20;13;19;14;3;16;21;7;4;17;18
6;25;11;8;5;2;23;24;15;26;7;9;12;10;22;20;13;19;14;3;16;21;1;4;17;18;4;5862179
4;5862179;6;25;11;8;5;2;23;24;15;26;7;9;12;10;22;20;13;19;14;3;16;21;1;4;17;18
6;25;11;8;5;2;9;24;15;26;7;23;12;10;22;20;13;19;14;3;16;21;1;4;17;18;4;5899374
4;5899374;6;25;11;8;5;2;9;24;15;26;7;23;12;10;22;20;13;19;14;3;16;21;1;4;17;18
6;25;11;8;5;2;7;24;15;26;9;23;12;10;22;20;13;19;14;3;16;21;1;4;17;18;4;5870420
4;5870420;6;25;11;8;5;2;7;24;15;26;9;23;12;10;22;20;13;19;14;3;16;21;1;4;17;18
6;25;11;8;5;10;7;24;15;26;9;23;12;2;22;20;13;19;14;3;16;21;1;4;17;18;4;5877276
4;5877276;6;25;11;8;5;10;7;24;15;26;9;23;12;2;22;20;13;19;14;3;16;21;1;4;17;18
6;2;11;8;5;10;7;24;15;26;9;23;12;25;22;20;13;19;14;3;16;21;1;4;17;18;4;5882964
4;5882964;6;2;11;8;5;10;7;24;15;26;9;23;12;25;22;20;13;19;14;3;16;21;1;4;17;18
6;2;11;8;5;13;7;24;15;26;9;23;12;25;22;20;10;19;14;3;16;21;1;4;17;18;4;5889221
4;5889221;6;2;11;8;5;13;7;24;15;26;9;23;12;25;22;20;10;19;14;3;16;21;1;4;17;18
6;2;11;8;5;13;7;24;15;26;9;23;12;25;22;20;10;19;16;3;14;21;1;4;17;18;4;6108947
4;6108947;6;2;11;8;5;13;7;24;15;26;9;23;12;25;22;20;10;19;16;3;14;21;1;4;17;18
6;2;11;8;5;13;7;24;15;26;9;23;12;25;22;20;10;3;16;19;14;21;1;4;17;18;4;6122749
4;6122749;6;2;11;8;5;13;7;24;15;26;9;23;12;25;22;20;10;3;16;19;14;21;1;4;17;18
15;2;11;8;5;13;7;24;6;26;9;23;12;25;22;20;10;3;16;19;14;21;1;4;17;18;4;6138385
4;6138385;15;2;11;8;5;13;7;24;6;26;9;23;12;25;22;20;10;3;16;19;14;21;1;4;17;18
15;5;11;8;2;13;7;24;6;26;9;23;12;25;22;20;10;3;16;19;14;21;1;4;17;18;4;6171570
5;6171570;15;5;11;8;2;13;7;24;6;26;9;23;12;25;22;20;10;3;16;19;14;21;1;4;17;18
15;5;21;8;2;13;7;24;6;26;9;23;12;25;22;20;10;3;16;19;14;11;1;4;17;18;5;6160034
5;6160034;15;5;21;8;2;13;7;24;6;26;9;23;12;25;22;20;10;3;16;19;14;11;1;4;17;18
15;5;21;8;2;13;7;20;6;26;9;23;12;25;22;24;10;3;16;19;14;11;1;4;17;18;5;6158430
5;6158430;15;5;21;8;2;13;7;20;6;26;9;23;12;25;22;24;10;3;16;19;14;11;1;4;17;18
15;5;21;8;2;13;7;20;6;26;9;23;12;25;11;24;10;3;16;19;14;22;1;4;17;18;5;6151036
5;6151036;15;5;21;8;2;13;7;20;6;26;9;23;12;25;11;24;10;3;16;19;14;22;1;4;17;18
15;23;21;8;2;13;7;20;6;26;9;5;12;25;11;24;10;3;16;19;14;22;1;4;17;18;5;5947766
5;5947766;15;23;21;8;2;13;7;20;6;26;9;5;12;25;11;24;10;3;16;19;14;22;1;4;17;18
15;23;21;8;2;13;7;20;6;26;9;5;12;25;11;24;3;10;16;19;14;22;1;4;17;18;5;5948558
5;5948558;15;23;21;8;2;13;7;20;6;26;9;5;12;25;11;24;3;10;16;19;14;22;1;4;17;18
15;23;21;8;2;13;7;20;6;26;9;12;5;25;11;24;3;10;16;19;14;22;1;4;17;18;5;5930676
5;5930676;15;23;21;8;2;13;7;20;6;26;9;12;5;25;11;24;3;10;16;19;14;22;1;4;17;18
15;23;21;8;2;13;7;26;6;20;9;12;5;25;11;24;3;10;16;19;14;22;1;4;17;18;5;5930636
5;5930636;15;23;21;8;2;13;7;26;6;20;9;12;5;25;11;24;3;10;16;19;14;22;1;4;17;18
15;23;21;8;2;13;7;9;6;20;26;12;5;25;11;24;3;10;16;19;14;22;1;4;17;18;5;5906974
5;5906974;15;23;21;8;2;13;7;9;6;20;26;12;5;25;11;24;3;10;16;19;14;22;1;4;17;18
15;23;21;8;2;13;7;9;6;20;26;18;5;25;11;24;3;10;16;19;14;22;1;4;17;12;5;5913441
5;5913441;15;23;21;8;2;13;7;9;6;20;26;18;5;25;11;24;3;10;16;19;14;22;1;4;17;12
15;23;21;8;16;13;7;9;6;20;26;18;5;25;11;24;3;10;2;19;14;22;1;4;17;12;5;5901968
5;5901968;15;23;21;8;16;13;7;9;6;20;26;18;5;25;11;24;3;10;2;19;14;22;1;4;17;12
15;23;21;8;16;13;7;9;6;20;26;18;5;25;11;24;3;17;2;19;14;22;1;4;10;12;5;5902290
5;5902290;15;23;21;8;16;13;7;9;6;20;26;18;5;25;11;24;3;17;2;19;14;22;1;4;10;12
15;23;21;8;16;13;7;9;6;20;26;18;5;25;2;24;3;17;11;19;14;22;1;4;10;12;5;5903733
5;5903733;15;23;21;8;16;13;7;9;6;20;26;18;5;25;2;24;3;17;11;19;14;22;1;4;10;12
15;23;21;8;20;13;7;9;6;16;26;18;5;25;2;24;3;17;11;19;14;22;1;4;10;12;5;5954299
5;5954299;15;23;21;8;20;13;7;9;6;16;26;18;5;25;2;24;3;17;11;19;14;22;1;4;10;12
15;23;21;8;20;13;7;9;6;16;26;18;5;25;2;3;24;17;11;19;14;22;1;4;10;12;5;5967650
5;5967650;15;23;21;8;20;13;7;9;6;16;26;18;5;25;2;3;24;17;11;19;14;22;1;4;10;12
15;23;21;8;20;13;7;9;6;16;14;18;5;25;2;3;24;17;11;19;26;22;1;4;10;12;5;5820108
5;5820108;15;23;21;8;20;13;7;9;6;16;14;18;5;25;2;3;24;17;11;19;26;22;1;4;10;12
15;23;21;8;20;13;7;9;6;4;14;18;5;25;2;3;24;17;11;19;26;22;1;16;10;12;5;5794000
5;5794000;15;23;21;8;20;13;7;9;6;4;14;18;5;25;2;3;24;17;11;19;26;22;1;16;10;12
15;23;21;8;20;13;26;9;6;4;14;18;5;25;2;3;24;17;11;19;7;22;1;16;10;12;5;5815806
5;5815806;15;23;21;8;20;13;26;9;6;4;14;18;5;25;2;3;24;17;11;19;7;22;1;16;10;12
15;23;7;8;20;13;26;9;6;4;14;18;5;25;2;3;24;17;11;19;21;22;1;16;10;12;5;5856533
5;5856533;15;23;7;8;20;13;26;9;6;4;14;18;5;25;2;3;24;17;11;19;21;22;1;16;10;12
15;5;7;8;20;13;26;9;6;4;14;18;23;25;2;3;24;17;11;19;21;22;1;16;10;12;5;6048428
5;6048428;15;5;7;8;20;13;26;9;6;4;14;18;23;25;2;3;24;17;11;19;21;22;1;16;10;12
19;5;7;8;20;13;26;9;6;4;14;18;23;25;2;3;24;17;11;15;21;22;1;16;10;12;5;6028797
6;6028797;19;5;7;8;20;13;26;9;6;4;14;18;23;25;2;3;24;17;11;15;21;22;1;16;10;12
19;5;7;8;20;13;26;9;6;4;14;18;23;25;17;3;24;2;11;15;21;22;1;16;10;12;6;5992502
6;5992502;19;5;7;8;20;13;26;9;6;4;14;18;23;25;17;3;24;2;11;15;21;22;1;16;10;12
19;5;7;8;20;13;26;9;6;4;14;18;23;25;17;3;24;1;11;15;21;22;2;16;10;12;6;5928456
6;5928456;19;5;7;8;20;13;26;9;6;4;14;18;23;25;17;3;24;1;11;15;21;22;2;16;10;12
19;5;7;8;20;13;26;9;11;4;14;18;23;25;17;3;24;1;6;15;21;22;2;16;10;12;6;5930904
6;5930904;19;5;7;8;20;13;26;9;11;4;14;18;23;25;17;3;24;1;6;15;21;22;2;16;10;12
19;5;23;8;20;13;26;9;11;4;14;18;7;25;17;3;24;1;6;15;21;22;2;16;10;12;6;5912060
6;5912060;19;5;23;8;20;13;26;9;11;4;14;18;7;25;17;3;24;1;6;15;21;22;2;16;10;12
19;5;23;8;20;11;26;9;13;4;14;18;7;25;17;3;24;1;6;15;21;22;2;16;10;12;6;5913267
6;5913267;19;5;23;8;20;11;26;9;13;4;14;18;7;25;17;3;24;1;6;15;21;22;2;16;10;12
18;5;23;8;20;11;26;9;13;4;14;19;7;25;17;3;24;1;6;15;21;22;2;16;10;12;6;5908676
6;5908676;18;5;23;8;20;11;26;9;13;4;14;19;7;25;17;3;24;1;6;15;21;22;2;16;10;12
18;5;23;8;20;9;26;11;13;4;14;19;7;25;17;3;24;1;6;15;21;22;2;16;10;12;6;5936899
6;5936899;18;5;23;8;20;9;26;11;13;4;14;19;7;25;17;3;24;1;6;15;21;22;2;16;10;12
18;9;23;8;20;5;26;11;13;4;14;19;7;25;17;3;24;1;6;15;21;22;2;16;10;12;6;5796332
6;5796332;18;9;23;8;20;5;26;11;13;4;14;19;7;25;17;3;24;1;6;15;21;22;2;16;10;12
18;9;23;8;20;5;26;11;13;4;14;19;10;25;17;3;24;1;6;15;21;22;2;16;7;12;6;5868437
6;5868437;18;9;23;8;20;5;26;11;13;4;14;19;10;25;17;3;24;1;6;15;21;22;2;16;7;12
18;9;23;8;20;5;26;11;13;4;14;19;10;25;17;3;24;12;6;15;21;22;2;16;7;1;6;5846284
6;5846284;18;9;23;8;20;5;26;11;13;4;14;19;10;25;17;3;24;12;6;15;21;22;2;16;7;1
18;9;23;8;20;5;26;11;13;4;12;19;10;25;17;3;24;14;6;15;21;22;2;16;7;1;6;5878848
6;5846284;18;9;23;8;20;5;26;11;13;4;14;19;10;25;17;3;24;12;6;15;21;22;2;16;7;1
18;9;23;8;20;5;26;11;13;4;14;19;3;25;17;10;24;12;6;15;21;22;2;16;7;1;6;5880083
6;5880083;18;9;23;8;20;5;26;11;13;4;14;19;3;25;17;10;24;12;6;15;21;22;2;16;7;1
18;9;23;8;20;5;26;11;13;4;14;19;12;25;17;10;24;3;6;15;21;22;2;16;7;1;6;5839923
6;5839923;18;9;23;8;20;5;26;11;13;4;14;19;12;25;17;10;24;3;6;15;21;22;2;16;7;1
18;9;23;8;20;5;26;11;13;4;14;19;12;25;16;10;24;3;6;15;21;22;2;17;7;1;6;5835118
6;5835118;18;9;23;8;20;5;26;11;13;4;14;19;12;25;16;10;24;3;6;15;21;22;2;17;7;1
18;9;23;8;20;5;26;11;13;4;14;19;12;25;16;10;3;24;6;15;21;22;2;17;7;1;6;5841542
6;5841542;18;9;23;8;20;5;26;11;13;4;14;19;12;25;16;10;3;24;6;15;21;22;2;17;7;1
18;9;23;8;20;5;26;11;13;4;14;19;6;25;16;10;3;24;12;15;21;22;2;17;7;1;6;5843220
6;5843220;18;9;23;8;20;5;26;11;13;4;14;19;6;25;16;10;3;24;12;15;21;22;2;17;7;1
18;9;23;8;20;5;26;11;13;4;6;19;14;25;16;10;3;24;12;15;21;22;2;17;7;1;6;5831903
6;5831903;18;9;23;8;20;5;26;11;13;4;6;19;14;25;16;10;3;24;12;15;21;22;2;17;7;1
18;9;23;8;20;5;16;11;13;4;6;19;14;25;26;10;3;24;12;15;21;22;2;17;7;1;6;5844493
6;5844493;18;9;23;8;20;5;16;11;13;4;6;19;14;25;26;10;3;24;12;15;21;22;2;17;7;1
