"X1";"X41290";"X3";"X11";"X2";"X6";"X4";"X5";"X7";"X8";"X1.1";"X12";"X10";"X9"
4;3;8;2;12;7;11;9;1;5;10;6;2;46228
2;46228;4;3;8;2;12;7;11;9;1;5;10;6
4;6;8;2;12;7;11;9;1;5;10;3;2;47300
2;47300;4;6;8;2;12;7;11;9;1;5;10;3
4;6;8;2;12;7;10;9;1;5;11;3;2;48826
2;48826;4;6;8;2;12;7;10;9;1;5;11;3
4;8;6;2;12;7;10;9;1;5;11;3;2;53010
2;53010;4;8;6;2;12;7;10;9;1;5;11;3
4;9;6;2;12;7;10;8;1;5;11;3;2;35542
2;35542;4;9;6;2;12;7;10;8;1;5;11;3
4;9;11;2;12;7;10;8;1;5;6;3;2;37722
2;35542;4;9;6;2;12;7;10;8;1;5;11;3
4;9;6;2;12;7;10;8;11;5;1;3;2;35636
2;35636;4;9;6;2;12;7;10;8;11;5;1;3
4;12;6;2;9;7;10;8;11;5;1;3;2;40500
2;40500;4;12;6;2;9;7;10;8;11;5;1;3
4;12;6;2;9;10;7;8;11;5;1;3;2;51336
2;40500;4;12;6;2;9;7;10;8;11;5;1;3
3;12;6;2;9;7;10;8;11;5;1;4;2;48882
2;48882;3;12;6;2;9;7;10;8;11;5;1;4
3;11;6;2;9;7;10;8;12;5;1;4;2;53410
2;53410;3;11;6;2;9;7;10;8;12;5;1;4
3;11;6;2;9;5;10;8;12;7;1;4;2;51402
2;51402;3;11;6;2;9;5;10;8;12;7;1;4
5;11;6;2;9;3;10;8;12;7;1;4;2;51904
2;51904;5;11;6;2;9;3;10;8;12;7;1;4
8;11;6;2;9;3;10;5;12;7;1;4;2;35532
2;35532;8;11;6;2;9;3;10;5;12;7;1;4
8;4;6;2;9;3;10;5;12;7;1;11;2;34964
2;34964;8;4;6;2;9;3;10;5;12;7;1;11
8;4;6;2;9;3;5;10;12;7;1;11;2;36316
2;36316;8;4;6;2;9;3;5;10;12;7;1;11
8;5;6;2;9;3;4;10;12;7;1;11;2;29696
3;29696;8;5;6;2;9;3;4;10;12;7;1;11
8;2;6;5;9;3;4;10;12;7;1;11;3;47350
3;47350;8;2;6;5;9;3;4;10;12;7;1;11
8;11;6;5;9;3;4;10;12;7;1;2;3;30742
3;30742;8;11;6;5;9;3;4;10;12;7;1;2
1;11;6;5;9;3;4;10;12;7;8;2;3;40182
3;40182;1;11;6;5;9;3;4;10;12;7;8;2
1;11;6;5;9;12;4;10;3;7;8;2;3;33034
3;33034;1;11;6;5;9;12;4;10;3;7;8;2
1;11;6;5;3;12;4;10;9;7;8;2;3;29548
3;29548;1;11;6;5;3;12;4;10;9;7;8;2
3;11;6;5;1;12;4;10;9;7;8;2;3;29234
3;29234;3;11;6;5;1;12;4;10;9;7;8;2
3;11;6;5;2;12;4;10;9;7;8;1;3;29314
3;29314;3;11;6;5;2;12;4;10;9;7;8;1
3;11;6;5;2;12;4;10;1;7;8;9;3;30782
3;30782;3;11;6;5;2;12;4;10;1;7;8;9
11;3;6;5;2;12;4;10;1;7;8;9;3;37048
3;37048;11;3;6;5;2;12;4;10;1;7;8;9
11;3;5;6;2;12;4;10;1;7;8;9;3;39914
3;37048;11;3;6;5;2;12;4;10;1;7;8;9
11;3;6;5;2;12;4;1;10;7;8;9;3;35946
3;35946;11;3;6;5;2;12;4;1;10;7;8;9
11;3;6;5;9;12;4;1;10;7;8;2;3;32136
3;32136;11;3;6;5;9;12;4;1;10;7;8;2
11;1;6;5;9;12;4;3;10;7;8;2;3;46536
3;46536;11;1;6;5;9;12;4;3;10;7;8;2
11;1;6;5;9;3;4;12;10;7;8;2;3;33222
3;33222;11;1;6;5;9;3;4;12;10;7;8;2
2;1;6;5;9;3;4;12;10;7;8;11;3;38072
3;38072;2;1;6;5;9;3;4;12;10;7;8;11
2;1;6;5;9;3;4;10;12;7;8;11;3;37668
3;37668;2;1;6;5;9;3;4;10;12;7;8;11
6;1;2;5;9;3;4;10;12;7;8;11;3;44086
3;44086;6;1;2;5;9;3;4;10;12;7;8;11
6;3;2;5;9;1;4;10;12;7;8;11;3;48650
3;48650;6;3;2;5;9;1;4;10;12;7;8;11
6;3;2;5;1;9;4;10;12;7;8;11;3;54090
3;54090;6;3;2;5;1;9;4;10;12;7;8;11
6;11;2;5;1;9;4;10;12;7;8;3;3;31498
4;31498;6;11;2;5;1;9;4;10;12;7;8;3
4;11;2;5;1;9;6;10;12;7;8;3;4;41852
4;41852;4;11;2;5;1;9;6;10;12;7;8;3
4;11;12;5;1;9;6;10;2;7;8;3;4;42836
4;42836;4;11;12;5;1;9;6;10;2;7;8;3
11;4;12;5;1;9;6;10;2;7;8;3;4;38816
4;38816;11;4;12;5;1;9;6;10;2;7;8;3
11;4;8;5;1;9;6;10;2;7;12;3;4;35044
4;35044;11;4;8;5;1;9;6;10;2;7;12;3
11;4;8;5;6;9;1;10;2;7;12;3;4;29996
4;29996;11;4;8;5;6;9;1;10;2;7;12;3
11;4;8;5;6;3;1;10;2;7;12;9;4;25554
4;25554;11;4;8;5;6;3;1;10;2;7;12;9
11;4;8;5;6;3;1;10;2;9;12;7;4;35730
4;35730;11;4;8;5;6;3;1;10;2;9;12;7
11;4;8;5;6;3;7;10;2;9;12;1;4;41534
4;41534;11;4;8;5;6;3;7;10;2;9;12;1
11;4;8;1;6;3;7;10;2;9;12;5;4;43198
4;43198;11;4;8;1;6;3;7;10;2;9;12;5
10;4;8;1;6;3;7;11;2;9;12;5;4;38144
4;38144;10;4;8;1;6;3;7;11;2;9;12;5
2;4;8;1;6;3;7;11;10;9;12;5;4;41218
4;38144;10;4;8;1;6;3;7;11;2;9;12;5
10;4;8;1;6;3;11;7;2;9;12;5;4;36016
4;36016;10;4;8;1;6;3;11;7;2;9;12;5
11;4;8;1;6;3;10;7;2;9;12;5;4;36210
4;36210;11;4;8;1;6;3;10;7;2;9;12;5
11;4;10;1;6;3;8;7;2;9;12;5;4;35006
4;35006;11;4;10;1;6;3;8;7;2;9;12;5
11;9;10;1;6;3;8;7;2;4;12;5;4;41604
4;41604;11;9;10;1;6;3;8;7;2;4;12;5
11;6;10;1;9;3;8;7;2;4;12;5;4;42866
4;42866;11;6;10;1;9;3;8;7;2;4;12;5
11;5;10;1;9;3;8;7;2;4;12;6;4;22460
4;22460;11;5;10;1;9;3;8;7;2;4;12;6
11;5;10;4;9;3;8;7;2;1;12;6;4;20808
4;20808;11;5;10;4;9;3;8;7;2;1;12;6
11;5;10;4;9;12;8;7;2;1;3;6;4;34496
4;34496;11;5;10;4;9;12;8;7;2;1;3;6
11;3;10;4;9;12;8;7;2;1;5;6;4;42014
5;42014;11;3;10;4;9;12;8;7;2;1;5;6
11;3;10;4;9;5;8;7;2;1;12;6;5;29662
5;29662;11;3;10;4;9;5;8;7;2;1;12;6
11;3;10;4;2;5;8;7;9;1;12;6;5;32900
5;32900;11;3;10;4;2;5;8;7;9;1;12;6
5;3;10;4;2;11;8;7;9;1;12;6;5;33666
5;33666;5;3;10;4;2;11;8;7;9;1;12;6
7;3;10;4;2;11;8;5;9;1;12;6;5;44644
5;44644;7;3;10;4;2;11;8;5;9;1;12;6
7;6;10;4;2;11;8;5;9;1;12;3;5;40648
5;40648;7;6;10;4;2;11;8;5;9;1;12;3
7;6;10;4;2;9;8;5;11;1;12;3;5;46466
5;46466;7;6;10;4;2;9;8;5;11;1;12;3
7;6;10;4;2;5;8;9;11;1;12;3;5;56350
5;56350;7;6;10;4;2;5;8;9;11;1;12;3
3;6;10;4;2;5;8;9;11;1;12;7;5;56748
5;56748;3;6;10;4;2;5;8;9;11;1;12;7
3;6;10;4;2;5;8;9;11;1;7;12;5;65316
5;56748;3;6;10;4;2;5;8;9;11;1;12;7
3;6;10;4;5;2;8;9;11;1;12;7;5;50422
5;50422;3;6;10;4;5;2;8;9;11;1;12;7
3;6;10;7;5;2;8;9;11;1;12;4;5;53382
5;50422;3;6;10;4;5;2;8;9;11;1;12;7
3;6;10;5;4;2;8;9;11;1;12;7;5;50862
5;50862;3;6;10;5;4;2;8;9;11;1;12;7
3;6;10;5;4;2;9;8;11;1;12;7;5;43262
5;43262;3;6;10;5;4;2;9;8;11;1;12;7
3;10;6;5;4;2;9;8;11;1;12;7;5;35062
5;35062;3;10;6;5;4;2;9;8;11;1;12;7
3;10;6;5;4;2;9;11;8;1;12;7;5;39200
5;39200;3;10;6;5;4;2;9;11;8;1;12;7
3;10;6;5;4;11;9;2;8;1;12;7;5;43586
5;43586;3;10;6;5;4;11;9;2;8;1;12;7
3;10;6;5;4;11;9;2;7;1;12;8;5;43024
5;43024;3;10;6;5;4;11;9;2;7;1;12;8
3;10;6;8;4;11;9;2;7;1;12;5;5;47450
5;43024;3;10;6;5;4;11;9;2;7;1;12;8
3;10;6;5;4;11;9;8;7;1;12;2;5;42692
5;42692;3;10;6;5;4;11;9;8;7;1;12;2
3;10;6;4;5;11;9;8;7;1;12;2;5;42252
6;42252;3;10;6;4;5;11;9;8;7;1;12;2
3;10;6;5;4;11;9;8;7;1;12;2;6;42692
6;42692;3;10;6;5;4;11;9;8;7;1;12;2
7;10;6;5;4;11;9;8;3;1;12;2;6;37096
6;37096;7;10;6;5;4;11;9;8;3;1;12;2
11;10;6;5;4;7;9;8;3;1;12;2;6;37312
6;37312;11;10;6;5;4;7;9;8;3;1;12;2
11;10;6;5;4;2;9;8;3;1;12;7;6;41152
6;41152;11;10;6;5;4;2;9;8;3;1;12;7
11;10;6;5;4;2;9;12;3;1;8;7;6;52366
6;41152;11;10;6;5;4;2;9;8;3;1;12;7
7;10;6;5;4;2;9;8;3;1;12;11;6;33298
6;33298;7;10;6;5;4;2;9;8;3;1;12;11
7;10;6;5;4;12;9;8;3;1;2;11;6;41250
6;41250;7;10;6;5;4;12;9;8;3;1;2;11
7;4;6;5;10;12;9;8;3;1;2;11;6;44364
6;44364;7;4;6;5;10;12;9;8;3;1;2;11
7;4;6;5;10;12;9;8;3;11;2;1;6;40716
6;40716;7;4;6;5;10;12;9;8;3;11;2;1
7;4;5;6;10;12;9;8;3;11;2;1;6;44226
6;44226;7;4;5;6;10;12;9;8;3;11;2;1
7;4;5;6;2;12;9;8;3;11;10;1;6;45164
6;45164;7;4;5;6;2;12;9;8;3;11;10;1
7;4;1;6;2;12;9;8;3;11;10;5;6;42526
6;42526;7;4;1;6;2;12;9;8;3;11;10;5
7;4;1;9;2;12;6;8;3;11;10;5;6;39356
6;39356;7;4;1;9;2;12;6;8;3;11;10;5
7;4;1;9;2;5;6;8;3;11;10;12;6;41620
6;41620;7;4;1;9;2;5;6;8;3;11;10;12
7;6;1;9;2;5;4;8;3;11;10;12;6;43124
6;43124;7;6;1;9;2;5;4;8;3;11;10;12
7;6;1;9;12;5;4;8;3;11;10;2;6;48240
6;48240;7;6;1;9;12;5;4;8;3;11;10;2
7;6;1;9;12;5;3;8;4;11;10;2;6;49108
6;49108;7;6;1;9;12;5;3;8;4;11;10;2
7;6;1;9;12;5;3;10;4;11;8;2;6;58660
6;58660;7;6;1;9;12;5;3;10;4;11;8;2
7;6;1;9;5;12;3;10;4;11;8;2;6;50612
6;50612;7;6;1;9;5;12;3;10;4;11;8;2
1;6;7;9;5;12;3;10;4;11;8;2;6;52976
7;52976;1;6;7;9;5;12;3;10;4;11;8;2
1;6;7;9;5;12;11;10;4;3;8;2;7;50700
7;50700;1;6;7;9;5;12;11;10;4;3;8;2
1;6;5;9;7;12;11;10;4;3;8;2;7;44908
7;44908;1;6;5;9;7;12;11;10;4;3;8;2
1;6;5;9;7;8;11;10;4;3;12;2;7;51124
7;51124;1;6;5;9;7;8;11;10;4;3;12;2
1;6;8;9;7;5;11;10;4;3;12;2;7;52706
7;52706;1;6;8;9;7;5;11;10;4;3;12;2
1;6;8;9;7;5;11;10;12;3;4;2;7;52672
7;52672;1;6;8;9;7;5;11;10;12;3;4;2
1;6;3;9;7;5;11;10;12;8;4;2;7;47630
7;47630;1;6;3;9;7;5;11;10;12;8;4;2
1;6;7;9;3;5;11;10;12;8;4;2;7;49104
7;49104;1;6;7;9;3;5;11;10;12;8;4;2
1;6;7;9;3;5;11;10;12;8;2;4;7;43450
7;43450;1;6;7;9;3;5;11;10;12;8;2;4
1;6;11;9;3;5;7;10;12;8;2;4;7;46078
7;46078;1;6;11;9;3;5;7;10;12;8;2;4
1;6;11;9;3;5;7;10;8;12;2;4;7;65958
7;65958;1;6;11;9;3;5;7;10;8;12;2;4
1;6;11;9;3;12;7;10;8;5;2;4;7;47932
7;47932;1;6;11;9;3;12;7;10;8;5;2;4
1;6;9;11;3;12;7;10;8;5;2;4;7;45790
7;45790;1;6;9;11;3;12;7;10;8;5;2;4
1;6;9;11;5;12;7;10;8;3;2;4;7;49532
7;49532;1;6;9;11;5;12;7;10;8;3;2;4
1;6;9;11;5;12;2;10;8;3;7;4;7;49822
7;49822;1;6;9;11;5;12;2;10;8;3;7;4
8;6;9;11;5;12;2;10;1;3;7;4;7;37794
7;37794;8;6;9;11;5;12;2;10;1;3;7;4
8;6;9;11;5;12;2;10;1;7;3;4;7;32654
7;32654;8;6;9;11;5;12;2;10;1;7;3;4
8;6;9;11;5;12;2;7;1;10;3;4;7;31874
7;31874;8;6;9;11;5;12;2;7;1;10;3;4
3;6;9;11;5;12;2;7;1;10;8;4;7;38934
7;38934;3;6;9;11;5;12;2;7;1;10;8;4
3;6;9;11;5;12;2;10;1;7;8;4;7;39714
7;39714;3;6;9;11;5;12;2;10;1;7;8;4
3;4;9;11;5;12;2;10;1;7;8;6;7;38710
8;38710;3;4;9;11;5;12;2;10;1;7;8;6
12;4;9;11;5;3;2;10;1;7;8;6;8;42184
8;42184;12;4;9;11;5;3;2;10;1;7;8;6
12;1;9;11;5;3;2;10;4;7;8;6;8;50074
8;42184;12;4;9;11;5;3;2;10;1;7;8;6
12;4;9;3;5;11;2;10;1;7;8;6;8;52510
8;42184;12;4;9;11;5;3;2;10;1;7;8;6
12;2;9;11;5;3;4;10;1;7;8;6;8;42620
8;42620;12;2;9;11;5;3;4;10;1;7;8;6
12;2;9;11;5;7;4;10;1;3;8;6;8;44636
8;44636;12;2;9;11;5;7;4;10;1;3;8;6
12;2;9;1;5;7;4;10;11;3;8;6;8;47170
8;47170;12;2;9;1;5;7;4;10;11;3;8;6
12;2;9;1;10;7;4;5;11;3;8;6;8;38622
8;38622;12;2;9;1;10;7;4;5;11;3;8;6
12;2;9;7;10;1;4;5;11;3;8;6;8;36990
8;36990;12;2;9;7;10;1;4;5;11;3;8;6
12;2;9;7;10;1;4;11;5;3;8;6;8;45092
8;45092;12;2;9;7;10;1;4;11;5;3;8;6
12;6;9;7;10;1;4;11;5;3;8;2;8;49292
8;45092;12;2;9;7;10;1;4;11;5;3;8;6
12;2;9;5;10;1;4;11;7;3;8;6;8;49918
8;49918;12;2;9;5;10;1;4;11;7;3;8;6
12;2;7;5;10;1;4;11;9;3;8;6;8;48888
8;48888;12;2;7;5;10;1;4;11;9;3;8;6
2;12;7;5;10;1;4;11;9;3;8;6;8;56164
8;48888;12;2;7;5;10;1;4;11;9;3;8;6
12;2;7;1;10;5;4;11;9;3;8;6;8;59260
8;59260;12;2;7;1;10;5;4;11;9;3;8;6
12;5;7;1;10;2;4;11;9;3;8;6;8;66378
8;66378;12;5;7;1;10;2;4;11;9;3;8;6
12;5;1;7;10;2;4;11;9;3;8;6;8;63510
8;63510;12;5;1;7;10;2;4;11;9;3;8;6
12;3;1;7;10;2;4;11;9;5;8;6;8;46328
8;46328;12;3;1;7;10;2;4;11;9;5;8;6
12;3;1;7;5;2;4;11;9;10;8;6;8;57208
8;57208;12;3;1;7;5;2;4;11;9;10;8;6
12;3;1;7;5;2;4;11;8;10;9;6;8;57294
8;57294;12;3;1;7;5;2;4;11;8;10;9;6
12;2;1;7;5;3;4;11;8;10;9;6;8;52410
9;52410;12;2;1;7;5;3;4;11;8;10;9;6
10;2;1;7;5;3;4;11;8;12;9;6;9;34470
9;34470;10;2;1;7;5;3;4;11;8;12;9;6
10;2;1;3;5;7;4;11;8;12;9;6;9;29236
9;29236;10;2;1;3;5;7;4;11;8;12;9;6
10;2;6;3;5;7;4;11;8;12;9;1;9;32290
9;32290;10;2;6;3;5;7;4;11;8;12;9;1
10;2;6;3;9;7;4;11;8;12;5;1;9;35548
9;35548;10;2;6;3;9;7;4;11;8;12;5;1
10;2;5;3;9;7;4;11;8;12;6;1;9;40668
9;35548;10;2;6;3;9;7;4;11;8;12;5;1
10;4;6;3;9;7;2;11;8;12;5;1;9;41476
9;41476;10;4;6;3;9;7;2;11;8;12;5;1
10;1;6;3;9;7;2;11;8;12;5;4;9;28644
9;28644;10;1;6;3;9;7;2;11;8;12;5;4
10;1;6;3;8;7;2;11;9;12;5;4;9;26802
9;26802;10;1;6;3;8;7;2;11;9;12;5;4
12;1;6;3;8;7;2;11;9;10;5;4;9;53628
9;26802;10;1;6;3;8;7;2;11;9;12;5;4
10;1;6;3;8;11;2;7;9;12;5;4;9;40042
9;26802;10;1;6;3;8;7;2;11;9;12;5;4
10;1;11;3;8;7;2;6;9;12;5;4;9;31286
9;31286;10;1;11;3;8;7;2;6;9;12;5;4
10;1;11;3;8;4;2;6;9;12;5;7;9;30730
9;30730;10;1;11;3;8;4;2;6;9;12;5;7
10;1;9;3;8;4;2;6;11;12;5;7;9;25482
9;25482;10;1;9;3;8;4;2;6;11;12;5;7
10;1;5;3;8;4;2;6;11;12;9;7;9;30186
9;30186;10;1;5;3;8;4;2;6;11;12;9;7
8;1;5;3;10;4;2;6;11;12;9;7;9;33736
9;33736;8;1;5;3;10;4;2;6;11;12;9;7
1;8;5;3;10;4;2;6;11;12;9;7;9;36678
9;36678;1;8;5;3;10;4;2;6;11;12;9;7
1;8;5;3;10;7;2;6;11;12;9;4;9;47774
9;47774;1;8;5;3;10;7;2;6;11;12;9;4
1;11;5;3;10;7;2;6;8;12;9;4;9;45526
9;45526;1;11;5;3;10;7;2;6;8;12;9;4
4;11;5;3;10;7;2;6;8;12;9;1;9;52054
9;52054;4;11;5;3;10;7;2;6;8;12;9;1
4;11;5;3;10;12;2;6;8;7;9;1;9;50900
10;50900;4;11;5;3;10;12;2;6;8;7;9;1
4;11;5;3;10;2;12;6;8;7;9;1;10;60904
10;50900;4;11;5;3;10;12;2;6;8;7;9;1
4;11;5;3;12;10;2;6;8;7;9;1;10;63098
10;63098;4;11;5;3;12;10;2;6;8;7;9;1
4;11;5;3;7;10;2;6;8;12;9;1;10;54204
10;54204;4;11;5;3;7;10;2;6;8;12;9;1
4;11;5;9;7;10;2;6;8;12;3;1;10;56216
10;56216;4;11;5;9;7;10;2;6;8;12;3;1
4;11;5;9;7;10;2;3;8;12;6;1;10;59418
10;59418;4;11;5;9;7;10;2;3;8;12;6;1
6;11;5;9;7;10;2;3;8;12;4;1;10;50074
10;50074;6;11;5;9;7;10;2;3;8;12;4;1
6;11;7;9;5;10;2;3;8;12;4;1;10;46378
10;46378;6;11;7;9;5;10;2;3;8;12;4;1
6;11;7;9;3;10;2;5;8;12;4;1;10;50016
10;50016;6;11;7;9;3;10;2;5;8;12;4;1
6;11;8;9;3;10;2;5;7;12;4;1;10;52806
10;52806;6;11;8;9;3;10;2;5;7;12;4;1
6;11;1;9;3;10;2;5;7;12;4;8;10;50812
10;50812;6;11;1;9;3;10;2;5;7;12;4;8
6;11;1;9;3;10;2;12;7;5;4;8;10;48190
10;48190;6;11;1;9;3;10;2;12;7;5;4;8
5;11;1;9;3;10;2;12;7;6;4;8;10;36956
10;36956;5;11;1;9;3;10;2;12;7;6;4;8
5;11;1;9;10;3;2;12;7;6;4;8;10;34750
10;34750;5;11;1;9;10;3;2;12;7;6;4;8
5;11;1;9;3;10;2;12;7;6;4;8;10;36956
10;36956;5;11;1;9;3;10;2;12;7;6;4;8
5;11;1;9;8;10;2;12;7;6;4;3;10;41698
10;41698;5;11;1;9;8;10;2;12;7;6;4;3
5;11;1;4;8;10;2;12;7;6;9;3;10;41842
10;41842;5;11;1;4;8;10;2;12;7;6;9;3
5;11;1;4;12;10;2;8;7;6;9;3;10;47964
10;47964;5;11;1;4;12;10;2;8;7;6;9;3
5;11;1;4;12;10;7;8;2;6;9;3;10;46626
10;46626;5;11;1;4;12;10;7;8;2;6;9;3
5;11;1;4;12;10;8;7;2;6;9;3;10;54998
10;54998;5;11;1;4;12;10;8;7;2;6;9;3
5;11;1;4;3;10;8;7;2;6;9;12;10;44660
11;44660;5;11;1;4;3;10;8;7;2;6;9;12
5;11;1;4;3;10;8;7;2;6;12;9;11;45014
11;45014;5;11;1;4;3;10;8;7;2;6;12;9
2;11;1;4;3;10;8;7;5;6;12;9;11;62888
11;62888;2;11;1;4;3;10;8;7;5;6;12;9
2;11;1;4;3;10;8;7;5;6;9;12;11;62592
11;62592;2;11;1;4;3;10;8;7;5;6;9;12
7;11;1;4;3;10;8;2;5;6;9;12;11;50696
11;50696;7;11;1;4;3;10;8;2;5;6;9;12
7;11;1;3;4;10;8;2;5;6;9;12;11;50216
11;50216;7;11;1;3;4;10;8;2;5;6;9;12
7;11;1;3;2;10;8;4;5;6;9;12;11;39688
11;39688;7;11;1;3;2;10;8;4;5;6;9;12
7;4;1;3;2;10;8;11;5;6;9;12;11;32352
11;32352;7;4;1;3;2;10;8;11;5;6;9;12
7;4;1;3;2;10;12;11;5;6;9;8;11;37078
11;37078;7;4;1;3;2;10;12;11;5;6;9;8
7;4;1;2;3;10;12;11;5;6;9;8;11;38198
11;38198;7;4;1;2;3;10;12;11;5;6;9;8
7;5;1;2;3;10;12;11;4;6;9;8;11;22988
11;22988;7;5;1;2;3;10;12;11;4;6;9;8
7;5;1;6;3;10;12;11;4;2;9;8;11;42894
11;22988;7;5;1;2;3;10;12;11;4;6;9;8
7;5;1;2;3;10;12;11;4;8;9;6;11;25868
11;25868;7;5;1;2;3;10;12;11;4;8;9;6
7;5;1;2;3;9;12;11;4;8;10;6;11;37044
11;37044;7;5;1;2;3;9;12;11;4;8;10;6
7;5;1;2;3;12;9;11;4;8;10;6;11;36308
11;36308;7;5;1;2;3;12;9;11;4;8;10;6
7;5;1;3;2;12;9;11;4;8;10;6;11;35188
11;35188;7;5;1;3;2;12;9;11;4;8;10;6
7;5;1;6;2;12;9;11;4;8;10;3;11;37750
11;37750;7;5;1;6;2;12;9;11;4;8;10;3
7;5;1;10;2;12;9;11;4;8;6;3;11;31752
11;31752;7;5;1;10;2;12;9;11;4;8;6;3
7;5;1;10;2;12;11;9;4;8;6;3;11;36660
11;31752;7;5;1;10;2;12;9;11;4;8;6;3
7;5;1;10;2;9;12;11;4;8;6;3;11;32488
11;32488;7;5;1;10;2;9;12;11;4;8;6;3
7;4;1;10;2;9;12;11;5;8;6;3;11;36098
12;36098;7;4;1;10;2;9;12;11;5;8;6;3
7;4;1;8;2;9;12;11;5;10;6;3;12;49600
12;36098;7;4;1;10;2;9;12;11;5;8;6;3
7;4;1;10;2;9;12;11;5;3;6;8;12;43586
12;43586;7;4;1;10;2;9;12;11;5;3;6;8
7;5;1;10;2;9;12;11;4;3;6;8;12;39976
12;39976;7;5;1;10;2;9;12;11;4;3;6;8
7;5;1;10;12;9;2;11;4;3;6;8;12;37510
12;37510;7;5;1;10;12;9;2;11;4;3;6;8
9;5;1;10;12;7;2;11;4;3;6;8;12;41306
12;41306;9;5;1;10;12;7;2;11;4;3;6;8
9;5;12;10;1;7;2;11;4;3;6;8;12;43446
12;43446;9;5;12;10;1;7;2;11;4;3;6;8
9;5;12;10;1;7;2;11;4;3;8;6;12;47364
12;47364;9;5;12;10;1;7;2;11;4;3;8;6
9;6;12;10;1;7;2;11;4;3;8;5;12;50102
12;50102;9;6;12;10;1;7;2;11;4;3;8;5
9;6;12;10;1;7;2;11;3;4;8;5;12;60464
12;60464;9;6;12;10;1;7;2;11;3;4;8;5
9;6;12;8;1;7;2;11;3;4;10;5;12;59254
12;59254;9;6;12;8;1;7;2;11;3;4;10;5
9;6;12;4;1;7;2;11;3;8;10;5;12;44020
12;44020;9;6;12;4;1;7;2;11;3;8;10;5
9;6;11;4;1;7;2;12;3;8;10;5;12;58856
12;44020;9;6;12;4;1;7;2;11;3;8;10;5
9;6;7;4;1;12;2;11;3;8;10;5;12;34062
12;34062;9;6;7;4;1;12;2;11;3;8;10;5
9;6;7;4;1;12;2;11;5;8;10;3;12;34216
12;34216;9;6;7;4;1;12;2;11;5;8;10;3
6;9;7;4;1;12;2;11;5;8;10;3;12;33508
12;33508;6;9;7;4;1;12;2;11;5;8;10;3
6;4;7;9;1;12;2;11;5;8;10;3;12;39176
12;39176;6;4;7;9;1;12;2;11;5;8;10;3
6;4;7;9;1;12;2;11;10;8;5;3;12;39196
12;39196;6;4;7;9;1;12;2;11;10;8;5;3
6;4;7;9;1;12;2;3;10;8;5;11;12;45278
12;39196;6;4;7;9;1;12;2;11;10;8;5;3
6;4;7;9;12;1;2;11;10;8;5;3;12;25406
