"X1";"X25818";"X3";"X11";"X9";"X8";"X5";"X12";"X2";"X1.1";"X6";"X7";"X4";"X10"
2;32350;11;6;3;7;9;12;10;4;8;2;1;5
11;6;9;7;3;12;10;4;8;2;1;5;2;34008
2;32350;11;6;3;7;9;12;10;4;8;2;1;5
12;6;3;7;9;11;10;4;8;2;1;5;2;31146
2;31146;12;6;3;7;9;11;10;4;8;2;1;5
12;6;3;7;9;11;1;4;8;2;10;5;2;29506
3;29506;12;6;3;7;9;11;1;4;8;2;10;5
12;5;3;7;9;11;1;4;8;2;10;6;3;35578
3;35578;12;5;3;7;9;11;1;4;8;2;10;6
12;5;3;7;9;11;1;4;6;2;10;8;3;39464
3;35578;12;5;3;7;9;11;1;4;8;2;10;6
12;5;3;7;9;11;1;4;10;2;8;6;3;35688
3;35688;12;5;3;7;9;11;1;4;10;2;8;6
12;5;3;7;9;11;1;4;10;2;6;8;3;39604
3;39604;12;5;3;7;9;11;1;4;10;2;6;8
12;5;3;7;8;11;1;4;10;2;6;9;3;40464
3;40464;12;5;3;7;8;11;1;4;10;2;6;9
12;5;3;7;8;11;9;4;10;2;6;1;3;41318
3;40464;12;5;3;7;8;11;1;4;10;2;6;9
12;5;3;7;1;11;8;4;10;2;6;9;3;42378
3;42378;12;5;3;7;1;11;8;4;10;2;6;9
12;5;3;7;1;11;8;4;10;6;2;9;3;37604
3;37604;12;5;3;7;1;11;8;4;10;6;2;9
12;5;6;7;1;11;8;4;10;3;2;9;3;40186
3;40186;12;5;6;7;1;11;8;4;10;3;2;9
12;5;6;1;7;11;8;4;10;3;2;9;3;37866
3;37866;12;5;6;1;7;11;8;4;10;3;2;9
12;5;6;8;7;11;1;4;10;3;2;9;3;38060
3;38060;12;5;6;8;7;11;1;4;10;3;2;9
12;5;6;8;7;11;1;9;10;3;2;4;3;44556
3;44556;12;5;6;8;7;11;1;9;10;3;2;4
12;5;3;8;7;11;1;9;10;6;2;4;3;38574
3;38574;12;5;3;8;7;11;1;9;10;6;2;4
12;5;2;8;7;11;1;9;10;6;3;4;3;36996
3;36996;12;5;2;8;7;11;1;9;10;6;3;4
12;5;2;8;7;1;11;9;10;6;3;4;3;48630
3;48630;12;5;2;8;7;1;11;9;10;6;3;4
12;5;2;8;7;1;11;9;4;6;3;10;3;49436
3;49436;12;5;2;8;7;1;11;9;4;6;3;10
12;5;2;8;7;1;11;9;6;4;3;10;3;53300
3;49436;12;5;2;8;7;1;11;9;4;6;3;10
12;5;2;9;7;1;11;8;4;6;3;10;3;51914
3;51914;12;5;2;9;7;1;11;8;4;6;3;10
3;5;2;9;7;1;11;8;4;6;12;10;3;47948
3;47948;3;5;2;9;7;1;11;8;4;6;12;10
3;5;2;9;7;1;6;8;4;11;12;10;3;40360
4;40360;3;5;2;9;7;1;6;8;4;11;12;10
3;5;2;9;8;1;6;7;4;11;12;10;4;47384
4;47384;3;5;2;9;8;1;6;7;4;11;12;10
11;5;2;9;8;1;6;7;4;3;12;10;4;40556
4;40556;11;5;2;9;8;1;6;7;4;3;12;10
8;5;2;9;11;1;6;7;4;3;12;10;4;45086
4;45086;8;5;2;9;11;1;6;7;4;3;12;10
8;5;4;9;11;1;6;7;2;3;12;10;4;39624
4;39624;8;5;4;9;11;1;6;7;2;3;12;10
8;2;4;9;11;1;6;7;5;3;12;10;4;46762
4;39624;8;5;4;9;11;1;6;7;2;3;12;10
8;5;4;11;9;1;6;7;2;3;12;10;4;40784
4;40784;8;5;4;11;9;1;6;7;2;3;12;10
8;5;4;11;9;1;6;7;2;10;12;3;4;31760
4;31760;8;5;4;11;9;1;6;7;2;10;12;3
11;5;4;8;9;1;6;7;2;10;12;3;4;27570
4;27570;11;5;4;8;9;1;6;7;2;10;12;3
11;5;4;6;9;1;8;7;2;10;12;3;4;28336
4;28336;11;5;4;6;9;1;8;7;2;10;12;3
8;5;4;6;9;1;11;7;2;10;12;3;4;36512
4;36512;8;5;4;6;9;1;11;7;2;10;12;3
8;5;4;6;11;1;9;7;2;10;12;3;4;32406
4;32406;8;5;4;6;11;1;9;7;2;10;12;3
9;5;4;6;11;1;8;7;2;10;12;3;4;42244
4;32406;8;5;4;6;11;1;9;7;2;10;12;3
8;5;4;6;11;1;7;9;2;10;12;3;4;42762
4;42762;8;5;4;6;11;1;7;9;2;10;12;3
8;5;4;6;11;1;7;9;2;10;3;12;4;46758
4;46758;8;5;4;6;11;1;7;9;2;10;3;12
8;5;4;6;2;1;7;9;11;10;3;12;4;51094
4;51094;8;5;4;6;2;1;7;9;11;10;3;12
11;5;4;6;2;1;7;9;8;10;3;12;4;45562
4;45562;11;5;4;6;2;1;7;9;8;10;3;12
11;5;4;6;2;1;7;10;8;9;3;12;4;41992
4;41992;11;5;4;6;2;1;7;10;8;9;3;12
11;5;4;6;3;1;7;10;8;9;2;12;4;40538
4;40538;11;5;4;6;3;1;7;10;8;9;2;12
11;5;3;6;4;1;7;10;8;9;2;12;4;42502
4;42502;11;5;3;6;4;1;7;10;8;9;2;12
11;5;3;6;4;8;7;10;1;9;2;12;4;34786
5;34786;11;5;3;6;4;8;7;10;1;9;2;12
11;5;3;6;1;8;7;10;4;9;2;12;5;32848
5;32848;11;5;3;6;1;8;7;10;4;9;2;12
11;5;3;6;1;8;7;9;4;10;2;12;5;37026
5;37026;11;5;3;6;1;8;7;9;4;10;2;12
11;5;10;6;1;8;7;9;4;3;2;12;5;34000
5;34000;11;5;10;6;1;8;7;9;4;3;2;12
11;5;10;6;1;7;8;9;4;3;2;12;5;29840
5;29840;11;5;10;6;1;7;8;9;4;3;2;12
3;5;10;6;1;7;8;9;4;11;2;12;5;26620
5;26620;3;5;10;6;1;7;8;9;4;11;2;12
3;5;10;11;1;7;8;9;4;6;2;12;5;25634
5;25634;3;5;10;11;1;7;8;9;4;6;2;12
3;5;11;10;1;7;8;9;4;6;2;12;5;25172
5;25172;3;5;11;10;1;7;8;9;4;6;2;12
12;5;11;10;1;7;8;9;4;6;2;3;5;45670
5;25172;3;5;11;10;1;7;8;9;4;6;2;12
9;5;11;10;1;7;8;3;4;6;2;12;5;50848
5;50848;9;5;11;10;1;7;8;3;4;6;2;12
9;5;2;10;1;7;8;3;4;6;11;12;5;56566
5;56566;9;5;2;10;1;7;8;3;4;6;11;12
11;5;2;10;1;7;8;3;4;6;9;12;5;40306
5;40306;11;5;2;10;1;7;8;3;4;6;9;12
12;5;2;10;1;7;8;3;4;6;9;11;5;54660
5;40306;11;5;2;10;1;7;8;3;4;6;9;12
11;5;2;10;1;7;6;3;4;8;9;12;5;36718
5;36718;11;5;2;10;1;7;6;3;4;8;9;12
11;5;6;10;1;7;2;3;4;8;9;12;5;35906
5;35906;11;5;6;10;1;7;2;3;4;8;9;12
11;5;3;10;1;7;2;6;4;8;9;12;5;35654
5;35654;11;5;3;10;1;7;2;6;4;8;9;12
11;5;3;9;1;7;2;6;4;8;10;12;5;34866
5;34866;11;5;3;9;1;7;2;6;4;8;10;12
11;5;3;9;10;7;2;6;4;8;1;12;5;35654
5;35654;11;5;3;9;10;7;2;6;4;8;1;12
11;7;3;9;10;5;2;6;4;8;1;12;5;44928
5;35654;11;5;3;9;10;7;2;6;4;8;1;12
11;5;3;9;8;7;2;6;4;10;1;12;5;31176
5;31176;11;5;3;9;8;7;2;6;4;10;1;12
5;11;3;9;8;7;2;6;4;10;1;12;5;42178
6;31176;11;5;3;9;8;7;2;6;4;10;1;12
11;5;10;9;8;7;2;6;4;3;1;12;6;35166
6;35166;11;5;10;9;8;7;2;6;4;3;1;12
11;5;10;9;8;7;2;6;4;12;1;3;6;23070
6;23070;11;5;10;9;8;7;2;6;4;12;1;3
11;5;10;2;8;7;9;6;4;12;1;3;6;25950
6;25950;11;5;10;2;8;7;9;6;4;12;1;3
8;5;10;2;11;7;9;6;4;12;1;3;6;29064
6;29064;8;5;10;2;11;7;9;6;4;12;1;3
10;5;8;2;11;7;9;6;4;12;1;3;6;28882
6;28882;10;5;8;2;11;7;9;6;4;12;1;3
10;5;8;2;11;7;9;6;1;12;4;3;6;28808
6;28808;10;5;8;2;11;7;9;6;1;12;4;3
10;5;8;2;11;7;9;6;1;4;12;3;6;25478
6;25478;10;5;8;2;11;7;9;6;1;4;12;3
10;5;8;2;12;7;9;6;1;4;11;3;6;24012
6;24012;10;5;8;2;12;7;9;6;1;4;11;3
10;5;8;4;12;7;9;6;1;2;11;3;6;36876
6;24012;10;5;8;2;12;7;9;6;1;4;11;3
10;7;8;2;12;5;9;6;1;4;11;3;6;23212
6;23212;10;7;8;2;12;5;9;6;1;4;11;3
2;7;8;10;12;5;9;6;1;4;11;3;6;23652
6;23652;2;7;8;10;12;5;9;6;1;4;11;3
2;7;8;10;12;5;9;1;6;4;11;3;6;23010
6;23010;2;7;8;10;12;5;9;1;6;4;11;3
9;7;8;10;12;5;2;1;6;4;11;3;6;25660
6;23010;2;7;8;10;12;5;9;1;6;4;11;3
2;8;7;10;12;5;9;1;6;4;11;3;6;33646
6;33646;2;8;7;10;12;5;9;1;6;4;11;3
2;8;7;5;12;10;9;1;6;4;11;3;6;32750
6;32750;2;8;7;5;12;10;9;1;6;4;11;3
2;8;5;7;12;10;9;1;6;4;11;3;6;34922
6;34922;2;8;5;7;12;10;9;1;6;4;11;3
2;8;3;7;12;10;9;1;6;4;11;5;6;39386
6;39386;2;8;3;7;12;10;9;1;6;4;11;5
2;8;3;7;5;10;9;1;6;4;11;12;6;43438
6;43438;2;8;3;7;5;10;9;1;6;4;11;12
2;8;3;9;5;10;7;1;6;4;11;12;6;43096
6;43096;2;8;3;9;5;10;7;1;6;4;11;12
2;8;3;9;5;4;7;1;6;10;11;12;6;46286
7;46286;2;8;3;9;5;4;7;1;6;10;11;12
2;9;3;8;5;4;7;1;6;10;11;12;7;39996
7;39996;2;9;3;8;5;4;7;1;6;10;11;12
2;9;3;8;5;7;4;1;6;10;11;12;7;37888
7;37888;2;9;3;8;5;7;4;1;6;10;11;12
2;9;11;8;5;7;4;1;6;10;3;12;7;45822
7;45822;2;9;11;8;5;7;4;1;6;10;3;12
2;9;10;8;5;7;4;1;6;11;3;12;7;43690
7;43690;2;9;10;8;5;7;4;1;6;11;3;12
2;12;10;8;5;7;4;1;6;11;3;9;7;45776
7;45776;2;12;10;8;5;7;4;1;6;11;3;9
2;12;10;8;4;7;5;1;6;11;3;9;7;39382
7;39382;2;12;10;8;4;7;5;1;6;11;3;9
2;9;10;8;4;7;5;1;6;11;3;12;7;37296
7;37296;2;9;10;8;4;7;5;1;6;11;3;12
2;5;10;8;4;7;9;1;6;11;3;12;7;44412
7;44412;2;5;10;8;4;7;9;1;6;11;3;12
2;5;10;8;4;7;9;3;6;11;1;12;7;45906
7;45906;2;5;10;8;4;7;9;3;6;11;1;12
2;5;6;8;4;7;9;3;10;11;1;12;7;42626
7;42626;2;5;6;8;4;7;9;3;10;11;1;12
2;5;6;8;4;7;10;3;9;11;1;12;7;47102
7;42626;2;5;6;8;4;7;9;3;10;11;1;12
2;5;6;9;4;7;8;3;10;11;1;12;7;41532
7;41532;2;5;6;9;4;7;8;3;10;11;1;12
2;5;6;12;4;7;8;3;10;11;1;9;7;43132
7;43132;2;5;6;12;4;7;8;3;10;11;1;9
2;5;6;12;8;7;4;3;10;11;1;9;7;44594
7;44594;2;5;6;12;8;7;4;3;10;11;1;9
2;5;6;12;8;1;4;3;10;11;7;9;7;53762
7;53762;2;5;6;12;8;1;4;3;10;11;7;9
2;5;4;12;8;1;6;3;10;11;7;9;7;50870
7;50870;2;5;4;12;8;1;6;3;10;11;7;9
2;5;4;11;8;1;6;3;10;12;7;9;7;54132
7;54132;2;5;4;11;8;1;6;3;10;12;7;9
2;5;8;11;4;1;6;3;10;12;7;9;7;54970
7;54970;2;5;8;11;4;1;6;3;10;12;7;9
2;5;8;7;4;1;6;3;10;12;11;9;7;56138
7;56138;2;5;8;7;4;1;6;3;10;12;11;9
6;5;8;7;4;1;2;3;10;12;11;9;7;53252
8;53252;6;5;8;7;4;1;2;3;10;12;11;9
6;5;8;7;4;1;2;3;9;12;11;10;8;55500
8;53252;6;5;8;7;4;1;2;3;10;12;11;9
6;5;8;10;4;1;2;3;7;12;11;9;8;50492
8;50492;6;5;8;10;4;1;2;3;7;12;11;9
6;5;8;10;1;4;2;3;7;12;11;9;8;61710
8;50492;6;5;8;10;4;1;2;3;7;12;11;9
6;5;8;10;4;3;2;1;7;12;11;9;8;47086
8;47086;6;5;8;10;4;3;2;1;7;12;11;9
6;5;3;10;4;8;2;1;7;12;11;9;8;51700
8;51700;6;5;3;10;4;8;2;1;7;12;11;9
6;5;3;10;4;8;1;2;7;12;11;9;8;39992
8;39992;6;5;3;10;4;8;1;2;7;12;11;9
6;5;3;10;4;8;1;2;9;12;11;7;8;39224
8;39224;6;5;3;10;4;8;1;2;9;12;11;7
6;5;3;10;4;8;2;1;9;12;11;7;8;50932
8;50932;6;5;3;10;4;8;2;1;9;12;11;7
10;5;3;6;4;8;2;1;9;12;11;7;8;44668
8;44668;10;5;3;6;4;8;2;1;9;12;11;7
10;5;3;7;4;8;2;1;9;12;11;6;8;42468
8;42468;10;5;3;7;4;8;2;1;9;12;11;6
10;5;3;7;4;8;2;1;12;9;11;6;8;38546
8;38546;10;5;3;7;4;8;2;1;12;9;11;6
10;5;3;7;4;8;12;1;2;9;11;6;8;41560
8;41560;10;5;3;7;4;8;12;1;2;9;11;6
10;12;3;7;4;8;5;1;2;9;11;6;8;60380
8;41560;10;5;3;7;4;8;12;1;2;9;11;6
10;9;3;7;4;8;12;1;2;5;11;6;8;50924
8;41560;10;5;3;7;4;8;12;1;2;9;11;6
10;1;3;7;4;8;12;5;2;9;11;6;8;40636
8;40636;10;1;3;7;4;8;12;5;2;9;11;6
10;5;3;7;4;8;12;1;2;9;11;6;8;41560
8;41560;10;5;3;7;4;8;12;1;2;9;11;6
10;5;11;7;4;8;12;1;2;9;3;6;8;38796
8;38796;10;5;11;7;4;8;12;1;2;9;3;6
10;5;11;7;4;8;12;1;9;2;3;6;8;31720
8;31720;10;5;11;7;4;8;12;1;9;2;3;6
10;1;11;7;4;8;12;5;9;2;3;6;8;41836
8;31720;10;5;11;7;4;8;12;1;9;2;3;6
10;12;11;7;4;8;5;1;9;2;3;6;8;52620
9;31720;10;5;11;7;4;8;12;1;9;2;3;6
10;5;11;7;4;2;12;1;9;8;3;6;9;41832
9;31720;10;5;11;7;4;8;12;1;9;2;3;6
10;5;11;7;9;8;12;1;4;2;3;6;9;30304
9;30304;10;5;11;7;9;8;12;1;4;2;3;6
10;5;11;4;9;8;12;1;7;2;3;6;9;34238
9;34238;10;5;11;4;9;8;12;1;7;2;3;6
10;5;11;4;9;6;12;1;7;2;3;8;9;41904
9;41904;10;5;11;4;9;6;12;1;7;2;3;8
10;5;11;4;9;6;12;1;2;7;3;8;9;37884
9;37884;10;5;11;4;9;6;12;1;2;7;3;8
10;5;11;4;8;6;12;1;2;7;3;9;9;29860
9;29860;10;5;11;4;8;6;12;1;2;7;3;9
10;1;11;4;8;6;12;5;2;7;3;9;9;29368
9;29368;10;1;11;4;8;6;12;5;2;7;3;9
10;1;11;9;8;6;12;5;2;7;3;4;9;30918
9;30918;10;1;11;9;8;6;12;5;2;7;3;4
10;7;11;9;8;6;12;5;2;1;3;4;9;42950
9;42950;10;7;11;9;8;6;12;5;2;1;3;4
10;9;11;7;8;6;12;5;2;1;3;4;9;39844
9;39844;10;9;11;7;8;6;12;5;2;1;3;4
10;9;11;7;8;6;3;5;2;1;12;4;9;39570
9;39570;10;9;11;7;8;6;3;5;2;1;12;4
10;9;11;7;8;6;3;4;2;1;12;5;9;37692
9;37692;10;9;11;7;8;6;3;4;2;1;12;5
10;9;11;7;8;2;3;4;6;1;12;5;9;37048
9;37048;10;9;11;7;8;2;3;4;6;1;12;5
10;9;11;7;8;2;4;3;6;1;12;5;9;42704
9;37048;10;9;11;7;8;2;3;4;6;1;12;5
10;9;11;7;8;1;3;4;6;2;12;5;9;48842
9;37048;10;9;11;7;8;2;3;4;6;1;12;5
10;9;12;7;8;2;3;4;6;1;11;5;9;36408
9;36408;10;9;12;7;8;2;3;4;6;1;11;5
10;9;5;7;8;2;3;4;6;1;11;12;9;35172
9;35172;10;9;5;7;8;2;3;4;6;1;11;12
10;9;5;4;8;2;3;7;6;1;11;12;9;30794
9;30794;10;9;5;4;8;2;3;7;6;1;11;12
11;9;5;4;8;2;3;7;6;1;10;12;9;30384
9;30384;11;9;5;4;8;2;3;7;6;1;10;12
11;9;12;4;8;2;3;7;6;1;10;5;9;31760
10;31760;11;9;12;4;8;2;3;7;6;1;10;5
11;9;12;4;7;2;3;8;6;1;10;5;10;41462
10;41462;11;9;12;4;7;2;3;8;6;1;10;5
11;9;7;4;12;2;3;8;6;1;10;5;10;38790
10;38790;11;9;7;4;12;2;3;8;6;1;10;5
11;9;7;4;12;2;3;5;6;1;10;8;10;39244
10;39244;11;9;7;4;12;2;3;5;6;1;10;8
11;9;7;4;12;8;3;5;6;1;10;2;10;40970
10;40970;11;9;7;4;12;8;3;5;6;1;10;2
5;9;7;4;12;8;3;11;6;1;10;2;10;51884
10;51884;5;9;7;4;12;8;3;11;6;1;10;2
5;9;7;10;12;8;3;11;6;1;4;2;10;45906
10;45906;5;9;7;10;12;8;3;11;6;1;4;2
5;9;1;10;12;8;3;11;6;7;4;2;10;47934
10;47934;5;9;1;10;12;8;3;11;6;7;4;2
10;9;1;5;12;8;3;11;6;7;4;2;10;45794
10;45794;10;9;1;5;12;8;3;11;6;7;4;2
10;9;1;5;4;8;3;11;6;7;12;2;10;43802
10;43802;10;9;1;5;4;8;3;11;6;7;12;2
10;3;1;5;4;8;9;11;6;7;12;2;10;48434
10;43802;10;9;1;5;4;8;3;11;6;7;12;2
10;9;8;5;4;1;3;11;6;7;12;2;10;49528
10;49528;10;9;8;5;4;1;3;11;6;7;12;2
10;9;8;5;4;1;3;11;6;7;2;12;10;51438
10;51438;10;9;8;5;4;1;3;11;6;7;2;12
10;9;4;5;8;1;3;11;6;7;2;12;10;48418
10;48418;10;9;4;5;8;1;3;11;6;7;2;12
10;9;6;5;8;1;3;11;4;7;2;12;10;48888
10;48418;10;9;4;5;8;1;3;11;6;7;2;12
10;9;4;5;8;1;3;7;6;11;2;12;10;46308
10;46308;10;9;4;5;8;1;3;7;6;11;2;12
10;9;4;11;8;1;3;7;6;5;2;12;10;43292
10;43292;10;9;4;11;8;1;3;7;6;5;2;12
12;9;4;11;8;1;3;7;6;5;2;10;10;37468
10;37468;12;9;4;11;8;1;3;7;6;5;2;10
12;9;4;11;8;3;1;7;6;5;2;10;10;36018
10;36018;12;9;4;11;8;3;1;7;6;5;2;10
12;9;4;11;8;3;1;7;2;5;6;10;10;35970
10;35970;12;9;4;11;8;3;1;7;2;5;6;10
12;9;4;1;8;3;11;7;2;5;6;10;10;41696
11;41696;12;9;4;1;8;3;11;7;2;5;6;10
12;9;5;1;8;3;11;7;2;4;6;10;11;47168
11;41696;12;9;4;1;8;3;11;7;2;5;6;10
4;9;12;1;8;3;11;7;2;5;6;10;11;32914
11;32914;4;9;12;1;8;3;11;7;2;5;6;10
4;9;6;1;8;3;11;7;2;5;12;10;11;31130
11;31130;4;9;6;1;8;3;11;7;2;5;12;10
4;9;6;1;11;3;8;7;2;5;12;10;11;36398
11;36398;4;9;6;1;11;3;8;7;2;5;12;10
4;9;6;1;11;3;8;7;10;5;12;2;11;44750
11;44750;4;9;6;1;11;3;8;7;10;5;12;2
4;9;6;1;11;8;3;7;10;5;12;2;11;42436
11;42436;4;9;6;1;11;8;3;7;10;5;12;2
4;9;6;1;11;8;3;7;10;5;2;12;11;38964
11;38964;4;9;6;1;11;8;3;7;10;5;2;12
4;9;6;1;11;8;2;7;10;5;3;12;11;37922
11;37922;4;9;6;1;11;8;2;7;10;5;3;12
4;9;6;1;11;8;2;7;3;5;10;12;11;38030
11;38030;4;9;6;1;11;8;2;7;3;5;10;12
4;5;6;1;11;8;2;7;3;9;10;12;11;48048
11;38030;4;9;6;1;11;8;2;7;3;5;10;12
4;9;6;1;11;2;8;7;3;5;10;12;11;36304
11;36304;4;9;6;1;11;2;8;7;3;5;10;12
4;9;6;1;12;2;8;7;3;5;10;11;11;32512
11;32512;4;9;6;1;12;2;8;7;3;5;10;11
4;9;2;1;12;6;8;7;3;5;10;11;11;32632
11;32632;4;9;2;1;12;6;8;7;3;5;10;11
10;9;2;1;12;6;8;7;3;5;4;11;11;35024
11;35024;10;9;2;1;12;6;8;7;3;5;4;11
9;10;2;1;12;6;8;7;3;5;4;11;11;35954
11;35954;9;10;2;1;12;6;8;7;3;5;4;11
9;10;11;1;12;6;8;7;3;5;4;2;11;39880
11;39880;9;10;11;1;12;6;8;7;3;5;4;2
9;10;11;1;6;12;8;7;3;5;4;2;11;45874
11;39880;9;10;11;1;12;6;8;7;3;5;4;2
9;10;11;1;12;3;8;7;6;5;4;2;11;40590
11;40590;9;10;11;1;12;3;8;7;6;5;4;2
9;12;11;1;10;3;8;7;6;5;4;2;11;38028
11;38028;9;12;11;1;10;3;8;7;6;5;4;2
9;12;11;1;10;3;8;6;7;5;4;2;11;49458
12;38028;9;12;11;1;10;3;8;7;6;5;4;2
9;3;11;1;10;12;8;7;6;5;4;2;12;44382
12;44382;9;3;11;1;10;12;8;7;6;5;4;2
9;3;11;1;10;12;8;7;5;6;4;2;12;64268
12;64268;9;3;11;1;10;12;8;7;5;6;4;2
2;3;11;1;10;12;8;7;5;6;4;9;12;60610
12;60610;2;3;11;1;10;12;8;7;5;6;4;9
2;3;11;1;12;10;8;7;5;6;4;9;12;59450
12;59450;2;3;11;1;12;10;8;7;5;6;4;9
2;3;11;5;12;10;8;7;1;6;4;9;12;58050
12;58050;2;3;11;5;12;10;8;7;1;6;4;9
10;3;11;5;12;2;8;7;1;6;4;9;12;58756
12;58756;10;3;11;5;12;2;8;7;1;6;4;9
7;3;11;5;12;2;8;10;1;6;4;9;12;45600
12;45600;7;3;11;5;12;2;8;10;1;6;4;9
7;3;9;5;12;2;8;10;1;6;4;11;12;43684
12;43684;7;3;9;5;12;2;8;10;1;6;4;11
7;12;9;5;3;2;8;10;1;6;4;11;12;35198
12;35198;7;12;9;5;3;2;8;10;1;6;4;11
7;4;9;5;3;2;8;10;1;6;12;11;12;40644
12;40644;7;4;9;5;3;2;8;10;1;6;12;11
7;4;9;3;5;2;8;10;1;6;12;11;12;38524
12;38524;7;4;9;3;5;2;8;10;1;6;12;11
2;4;9;3;5;7;8;10;1;6;12;11;12;46426
12;46426;2;4;9;3;5;7;8;10;1;6;12;11
2;5;9;3;4;7;8;10;1;6;12;11;12;44380
12;44380;2;5;9;3;4;7;8;10;1;6;12;11
2;5;9;3;4;7;8;10;1;11;12;6;12;47452
12;47452;2;5;9;3;4;7;8;10;1;11;12;6
2;5;11;3;4;7;8;10;1;9;12;6;12;48676
12;48676;2;5;11;3;4;7;8;10;1;9;12;6
2;5;11;3;4;7;12;10;1;9;8;6;12;45294
12;45294;2;5;11;3;4;7;12;10;1;9;8;6
2;5;9;3;4;7;12;10;1;11;8;6;12;43342
12;43342;2;5;9;3;4;7;12;10;1;11;8;6
2;6;9;3;4;7;12;10;1;11;8;5;12;53968
12;53968;2;6;9;3;4;7;12;10;1;11;8;5
2;6;9;3;4;7;12;5;1;11;8;10;12;46682
