"X1";"X56662";"X9";"X10";"X3";"X4";"X7";"X11";"X8";"X1.1";"X5";"X6";"X2";"X12"
5;9;11;6;10;4;3;1;7;12;8;2;3;54702
3;54702;5;9;11;6;10;4;3;1;7;12;8;2
4;9;11;6;10;5;3;1;7;12;8;2;3;56084
3;56084;4;9;11;6;10;5;3;1;7;12;8;2
4;9;11;6;10;5;3;1;8;12;7;2;3;56132
3;56132;4;9;11;6;10;5;3;1;8;12;7;2
4;9;11;7;10;5;3;1;8;12;6;2;3;56072
3;56072;4;9;11;7;10;5;3;1;8;12;6;2
4;9;11;7;10;3;5;1;8;12;6;2;3;52366
3;52366;4;9;11;7;10;3;5;1;8;12;6;2
4;9;11;1;10;3;5;7;8;12;6;2;3;40630
3;40630;4;9;11;1;10;3;5;7;8;12;6;2
4;12;11;1;10;3;5;7;8;9;6;2;3;47756
3;47756;4;12;11;1;10;3;5;7;8;9;6;2
4;1;11;12;10;3;5;7;8;9;6;2;3;38266
3;38266;4;1;11;12;10;3;5;7;8;9;6;2
4;1;8;12;10;3;5;7;11;9;6;2;3;36604
4;36604;4;1;8;12;10;3;5;7;11;9;6;2
4;1;8;12;10;5;3;7;11;9;6;2;4;39310
4;36604;4;1;8;12;10;3;5;7;11;9;6;2
4;1;8;12;5;3;10;7;11;9;6;2;4;39590
4;39590;4;1;8;12;5;3;10;7;11;9;6;2
4;1;8;9;5;3;10;7;11;12;6;2;4;37840
4;37840;4;1;8;9;5;3;10;7;11;12;6;2
9;1;8;4;5;3;10;7;11;12;6;2;4;45998
4;45998;9;1;8;4;5;3;10;7;11;12;6;2
9;7;8;4;5;3;10;1;11;12;6;2;4;48350
4;48350;9;7;8;4;5;3;10;1;11;12;6;2
5;7;8;4;9;3;10;1;11;12;6;2;4;45226
4;45226;5;7;8;4;9;3;10;1;11;12;6;2
5;10;8;4;9;3;7;1;11;12;6;2;4;51426
4;51426;5;10;8;4;9;3;7;1;11;12;6;2
5;8;10;4;9;3;7;1;11;12;6;2;4;50098
4;50098;5;8;10;4;9;3;7;1;11;12;6;2
8;5;10;4;9;3;7;1;11;12;6;2;4;34972
4;34972;8;5;10;4;9;3;7;1;11;12;6;2
8;5;10;4;9;7;3;1;11;12;6;2;4;36696
4;36696;8;5;10;4;9;7;3;1;11;12;6;2
8;9;10;4;5;7;3;1;11;12;6;2;4;43386
4;43386;8;9;10;4;5;7;3;1;11;12;6;2
8;9;10;4;2;7;3;1;11;12;6;5;4;50560
4;50560;8;9;10;4;2;7;3;1;11;12;6;5
8;9;10;4;6;7;3;1;11;12;2;5;4;53164
4;53164;8;9;10;4;6;7;3;1;11;12;2;5
8;9;10;4;6;7;3;11;1;12;2;5;4;37488
4;37488;8;9;10;4;6;7;3;11;1;12;2;5
8;9;10;4;1;7;3;11;6;12;2;5;4;37132
4;37132;8;9;10;4;1;7;3;11;6;12;2;5
8;9;10;4;1;3;7;11;6;12;2;5;4;40518
4;40518;8;9;10;4;1;3;7;11;6;12;2;5
8;9;10;4;2;3;7;11;6;12;1;5;4;45114
4;40518;8;9;10;4;1;3;7;11;6;12;2;5
8;9;10;4;1;11;7;3;6;12;2;5;4;43396
4;43396;8;9;10;4;1;11;7;3;6;12;2;5
5;9;10;4;1;11;7;3;6;12;2;8;4;54120
4;54120;5;9;10;4;1;11;7;3;6;12;2;8
5;9;10;4;12;11;7;3;6;1;2;8;4;50450
5;50450;5;9;10;4;12;11;7;3;6;1;2;8
5;9;10;1;12;11;7;3;6;4;2;8;5;42994
5;42994;5;9;10;1;12;11;7;3;6;4;2;8
5;9;10;1;12;2;7;3;6;4;11;8;5;39042
5;39042;5;9;10;1;12;2;7;3;6;4;11;8
5;9;10;1;4;2;7;3;6;12;11;8;5;51528
5;51528;5;9;10;1;4;2;7;3;6;12;11;8
5;9;10;1;4;2;7;12;6;3;11;8;5;51292
5;51292;5;9;10;1;4;2;7;12;6;3;11;8
5;9;4;1;10;2;7;12;6;3;11;8;5;47998
5;47998;5;9;4;1;10;2;7;12;6;3;11;8
1;9;4;5;10;2;7;12;6;3;11;8;5;47284
5;47284;1;9;4;5;10;2;7;12;6;3;11;8
1;7;4;5;10;2;9;12;6;3;11;8;5;33336
5;33336;1;7;4;5;10;2;9;12;6;3;11;8
1;7;4;5;10;9;2;12;6;3;11;8;5;34072
5;34072;1;7;4;5;10;9;2;12;6;3;11;8
1;7;4;9;10;5;2;12;6;3;11;8;5;29764
5;29764;1;7;4;9;10;5;2;12;6;3;11;8
1;7;4;9;10;5;11;12;6;3;2;8;5;34844
5;34844;1;7;4;9;10;5;11;12;6;3;2;8
1;7;4;9;10;12;11;5;6;3;2;8;5;30496
5;30496;1;7;4;9;10;12;11;5;6;3;2;8
1;8;4;9;10;12;11;5;6;3;2;7;5;41972
5;41972;1;8;4;9;10;12;11;5;6;3;2;7
1;8;4;9;10;12;11;7;6;3;2;5;5;46132
5;46132;1;8;4;9;10;12;11;7;6;3;2;5
1;8;4;3;10;12;11;7;6;9;2;5;5;45450
5;45450;1;8;4;3;10;12;11;7;6;9;2;5
1;5;4;3;10;12;11;7;6;9;2;8;5;46878
5;46878;1;5;4;3;10;12;11;7;6;9;2;8
1;5;4;11;10;12;3;7;6;9;2;8;5;44066
5;44066;1;5;4;11;10;12;3;7;6;9;2;8
1;5;4;11;10;12;3;2;6;9;7;8;5;45918
5;45918;1;5;4;11;10;12;3;2;6;9;7;8
1;5;4;11;10;12;3;9;6;2;7;8;5;48498
5;48498;1;5;4;11;10;12;3;9;6;2;7;8
1;5;4;7;10;12;3;9;6;2;11;8;5;41228
5;41228;1;5;4;7;10;12;3;9;6;2;11;8
1;5;4;7;8;12;3;9;6;2;11;10;5;40174
6;40174;1;5;4;7;8;12;3;9;6;2;11;10
1;10;4;7;8;12;3;9;6;2;11;5;6;37778
6;37778;1;10;4;7;8;12;3;9;6;2;11;5
1;10;4;7;8;12;3;5;6;2;11;9;6;46060
6;46060;1;10;4;7;8;12;3;5;6;2;11;9
1;10;4;7;8;12;3;5;11;2;6;9;6;46028
6;46028;1;10;4;7;8;12;3;5;11;2;6;9
1;10;4;7;8;12;3;5;6;2;11;9;6;46060
6;46060;1;10;4;7;8;12;3;5;6;2;11;9
1;5;4;7;8;12;3;10;6;2;11;9;6;41588
6;41588;1;5;4;7;8;12;3;10;6;2;11;9
1;11;4;7;8;12;3;10;6;2;5;9;6;32752
6;32752;1;11;4;7;8;12;3;10;6;2;5;9
1;11;3;7;8;12;4;10;6;2;5;9;6;33728
6;33728;1;11;3;7;8;12;4;10;6;2;5;9
1;11;3;7;6;12;4;10;8;2;5;9;6;35058
6;35058;1;11;3;7;6;12;4;10;8;2;5;9
2;11;3;7;6;12;4;10;8;1;5;9;6;39212
6;39212;2;11;3;7;6;12;4;10;8;1;5;9
1;11;3;7;6;12;4;10;8;2;5;9;6;35058
6;35058;1;11;3;7;6;12;4;10;8;2;5;9
8;11;3;7;6;12;4;10;1;2;5;9;6;33430
6;33430;8;11;3;7;6;12;4;10;1;2;5;9
8;11;3;7;6;12;1;10;4;2;5;9;6;37098
6;37098;8;11;3;7;6;12;1;10;4;2;5;9
11;8;3;7;6;12;1;10;4;2;5;9;6;41798
6;41798;11;8;3;7;6;12;1;10;4;2;5;9
6;8;3;7;11;12;1;10;4;2;5;9;6;51698
6;41798;11;8;3;7;6;12;1;10;4;2;5;9
11;8;3;7;6;2;1;10;4;12;5;9;6;49262
6;49262;11;8;3;7;6;2;1;10;4;12;5;9
1;8;3;7;6;2;11;10;4;12;5;9;6;56712
6;56712;1;8;3;7;6;2;11;10;4;12;5;9
1;8;9;7;6;2;11;10;4;12;5;3;6;58748
6;58748;1;8;9;7;6;2;11;10;4;12;5;3
1;8;9;7;6;5;11;10;4;12;2;3;6;46876
6;46876;1;8;9;7;6;5;11;10;4;12;2;3
1;8;9;7;10;5;11;6;4;12;2;3;6;31330
6;31330;1;8;9;7;10;5;11;6;4;12;2;3
1;4;9;7;10;5;11;6;8;12;2;3;6;43520
7;31330;1;8;9;7;10;5;11;6;4;12;2;3
1;8;4;7;10;5;11;6;9;12;2;3;7;30912
7;30912;1;8;4;7;10;5;11;6;9;12;2;3
1;8;4;7;10;5;6;11;9;12;2;3;7;26720
7;26720;1;8;4;7;10;5;6;11;9;12;2;3
5;8;4;7;10;1;6;11;9;12;2;3;7;27776
7;27776;5;8;4;7;10;1;6;11;9;12;2;3
5;8;4;2;10;1;6;11;9;12;7;3;7;31686
7;31686;5;8;4;2;10;1;6;11;9;12;7;3
5;7;4;2;10;1;6;11;9;12;8;3;7;23488
7;23488;5;7;4;2;10;1;6;11;9;12;8;3
5;10;4;2;7;1;6;11;9;12;8;3;7;25930
7;25930;5;10;4;2;7;1;6;11;9;12;8;3
3;10;4;2;7;1;6;11;9;12;8;5;7;37328
7;25930;5;10;4;2;7;1;6;11;9;12;8;3
5;11;4;2;7;1;6;10;9;12;8;3;7;41470
7;25930;5;10;4;2;7;1;6;11;9;12;8;3
5;4;10;2;7;1;6;11;9;12;8;3;7;42082
7;42082;5;4;10;2;7;1;6;11;9;12;8;3
5;4;9;2;7;1;6;11;10;12;8;3;7;39478
7;39478;5;4;9;2;7;1;6;11;10;12;8;3
5;4;9;2;3;1;6;11;10;12;8;7;7;37984
7;37984;5;4;9;2;3;1;6;11;10;12;8;7
5;4;12;2;3;1;6;11;10;9;8;7;7;40988
7;40988;5;4;12;2;3;1;6;11;10;9;8;7
5;4;12;2;3;11;6;1;10;9;8;7;7;58630
7;58630;5;4;12;2;3;11;6;1;10;9;8;7
5;4;12;7;3;11;6;1;10;9;8;2;7;54720
7;54720;5;4;12;7;3;11;6;1;10;9;8;2
5;4;12;3;7;11;6;1;10;9;8;2;7;54520
7;54520;5;4;12;3;7;11;6;1;10;9;8;2
5;4;1;3;7;11;6;12;10;9;8;2;7;47324
7;47324;5;4;1;3;7;11;6;12;10;9;8;2
5;4;1;3;7;11;6;12;10;2;8;9;7;47900
7;47900;5;4;1;3;7;11;6;12;10;2;8;9
5;4;1;3;7;10;6;12;11;2;8;9;7;44554
7;44554;5;4;1;3;7;10;6;12;11;2;8;9
5;4;1;3;12;10;6;7;11;2;8;9;7;46756
7;46756;5;4;1;3;12;10;6;7;11;2;8;9
5;4;1;3;12;10;6;9;11;2;8;7;7;49586
8;49586;5;4;1;3;12;10;6;9;11;2;8;7
5;4;1;3;12;2;6;9;11;10;8;7;8;51478
8;51478;5;4;1;3;12;2;6;9;11;10;8;7
5;10;1;3;12;2;6;9;11;4;8;7;8;36608
8;36608;5;10;1;3;12;2;6;9;11;4;8;7
5;10;1;12;3;2;6;9;11;4;8;7;8;33968
8;33968;5;10;1;12;3;2;6;9;11;4;8;7
5;10;1;12;3;9;6;2;11;4;8;7;8;35648
8;35648;5;10;1;12;3;9;6;2;11;4;8;7
5;10;1;12;3;6;9;2;11;4;8;7;8;34174
8;34174;5;10;1;12;3;6;9;2;11;4;8;7
5;10;1;12;2;6;9;3;11;4;8;7;8;38942
8;34174;5;10;1;12;3;6;9;2;11;4;8;7
5;10;4;12;3;6;9;2;11;1;8;7;8;30092
8;30092;5;10;4;12;3;6;9;2;11;1;8;7
5;10;4;12;3;1;9;2;11;6;8;7;8;34334
8;34334;5;10;4;12;3;1;9;2;11;6;8;7
5;10;4;12;9;1;3;2;11;6;8;7;8;39178
8;39178;5;10;4;12;9;1;3;2;11;6;8;7
5;10;4;12;9;3;1;2;11;6;8;7;8;47198
8;47198;5;10;4;12;9;3;1;2;11;6;8;7
5;10;4;12;9;3;1;7;11;6;8;2;8;52034
8;52034;5;10;4;12;9;3;1;7;11;6;8;2
5;10;4;12;9;3;1;7;11;8;6;2;8;50148
8;50148;5;10;4;12;9;3;1;7;11;8;6;2
5;10;4;12;9;6;1;7;11;8;3;2;8;51940
8;51940;5;10;4;12;9;6;1;7;11;8;3;2
5;9;4;12;10;6;1;7;11;8;3;2;8;54764
8;54764;5;9;4;12;10;6;1;7;11;8;3;2
5;9;4;12;10;3;1;7;11;8;6;2;8;57196
8;57196;5;9;4;12;10;3;1;7;11;8;6;2
5;9;10;12;4;3;1;7;11;8;6;2;8;60690
8;60690;5;9;10;12;4;3;1;7;11;8;6;2
5;9;10;2;4;3;1;7;11;8;6;12;8;61482
8;61482;5;9;10;2;4;3;1;7;11;8;6;12
5;9;11;2;4;3;1;7;10;8;6;12;8;67356
8;67356;5;9;11;2;4;3;1;7;10;8;6;12
5;9;11;2;4;8;1;7;10;3;6;12;8;56800
8;56800;5;9;11;2;4;8;1;7;10;3;6;12
5;6;11;2;4;8;1;7;10;3;9;12;8;57156
9;57156;5;6;11;2;4;8;1;7;10;3;9;12
5;6;11;2;10;8;1;7;4;3;9;12;9;49024
9;49024;5;6;11;2;10;8;1;7;4;3;9;12
5;6;11;2;7;8;1;10;4;3;9;12;9;49102
9;49102;5;6;11;2;7;8;1;10;4;3;9;12
9;6;11;2;7;8;1;10;4;3;5;12;9;48400
9;48400;9;6;11;2;7;8;1;10;4;3;5;12
9;6;11;2;7;8;1;3;4;10;5;12;9;49590
9;49590;9;6;11;2;7;8;1;3;4;10;5;12
10;6;11;2;7;8;1;3;4;9;5;12;9;49054
9;49054;10;6;11;2;7;8;1;3;4;9;5;12
10;12;11;2;7;8;1;3;4;9;5;6;9;59584
9;59584;10;12;11;2;7;8;1;3;4;9;5;6
6;12;11;2;7;8;1;3;4;9;5;10;9;58702
9;58702;6;12;11;2;7;8;1;3;4;9;5;10
6;12;11;2;7;1;8;3;4;9;5;10;9;59702
9;59702;6;12;11;2;7;1;8;3;4;9;5;10
6;7;11;2;12;1;8;3;4;9;5;10;9;50394
9;50394;6;7;11;2;12;1;8;3;4;9;5;10
4;7;11;2;12;1;8;3;6;9;5;10;9;44492
9;44492;4;7;11;2;12;1;8;3;6;9;5;10
4;7;11;2;12;1;8;9;6;3;5;10;9;43790
9;43790;4;7;11;2;12;1;8;9;6;3;5;10
4;3;11;2;12;1;8;9;6;7;5;10;9;36982
9;36982;4;3;11;2;12;1;8;9;6;7;5;10
4;3;11;2;6;1;8;9;12;7;5;10;9;31446
9;31446;4;3;11;2;6;1;8;9;12;7;5;10
4;6;11;2;3;1;8;9;12;7;5;10;9;33768
9;31446;4;3;11;2;6;1;8;9;12;7;5;10
4;3;11;2;7;1;8;9;12;6;5;10;9;38128
9;31446;4;3;11;2;6;1;8;9;12;7;5;10
4;3;11;2;1;6;8;9;12;7;5;10;9;40096
9;40096;4;3;11;2;1;6;8;9;12;7;5;10
12;3;11;2;1;6;8;9;4;7;5;10;9;53578
9;53578;12;3;11;2;1;6;8;9;4;7;5;10
12;3;11;2;1;6;8;7;4;9;5;10;9;58044
9;58044;12;3;11;2;1;6;8;7;4;9;5;10
12;3;11;2;1;7;8;6;4;9;5;10;9;50032
9;50032;12;3;11;2;1;7;8;6;4;9;5;10
12;3;11;10;1;7;8;6;4;9;5;2;9;50186
10;50186;12;3;11;10;1;7;8;6;4;9;5;2
12;6;11;10;1;7;8;3;4;9;5;2;10;59334
10;59334;12;6;11;10;1;7;8;3;4;9;5;2
4;6;11;10;1;7;8;3;12;9;5;2;10;47688
10;47688;4;6;11;10;1;7;8;3;12;9;5;2
4;2;11;10;1;7;8;3;12;9;5;6;10;40434
10;40434;4;2;11;10;1;7;8;3;12;9;5;6
4;2;9;10;1;7;8;3;12;11;5;6;10;36110
10;36110;4;2;9;10;1;7;8;3;12;11;5;6
4;2;9;10;1;7;8;3;11;12;5;6;10;36274
10;36274;4;2;9;10;1;7;8;3;11;12;5;6
4;2;7;10;1;9;8;3;11;12;5;6;10;38976
10;38976;4;2;7;10;1;9;8;3;11;12;5;6
4;2;7;10;1;9;8;12;11;3;5;6;10;42966
10;42966;4;2;7;10;1;9;8;12;11;3;5;6
4;2;7;10;1;12;8;9;11;3;5;6;10;44188
10;44188;4;2;7;10;1;12;8;9;11;3;5;6
4;2;10;7;1;12;8;9;11;3;5;6;10;41372
10;41372;4;2;10;7;1;12;8;9;11;3;5;6
4;2;6;7;1;12;8;9;11;3;5;10;10;39392
10;39392;4;2;6;7;1;12;8;9;11;3;5;10
4;2;11;7;1;12;8;9;6;3;5;10;10;41918
10;41918;4;2;11;7;1;12;8;9;6;3;5;10
4;7;11;2;1;12;8;9;6;3;5;10;10;43568
10;43568;4;7;11;2;1;12;8;9;6;3;5;10
4;7;11;2;1;12;8;9;5;3;6;10;10;43652
10;43652;4;7;11;2;1;12;8;9;5;3;6;10
4;7;2;11;1;12;8;9;5;3;6;10;10;47658
10;43652;4;7;11;2;1;12;8;9;5;3;6;10
4;7;2;11;1;12;8;9;5;3;6;10;10;47658
10;47658;4;7;2;11;1;12;8;9;5;3;6;10
4;7;12;11;1;2;8;9;5;3;6;10;10;47494
10;47494;4;7;12;11;1;2;8;9;5;3;6;10
4;7;12;11;1;2;8;9;5;10;6;3;10;46534
10;46534;4;7;12;11;1;2;8;9;5;10;6;3
4;7;12;11;1;2;8;5;9;10;6;3;10;37076
10;37076;4;7;12;11;1;2;8;5;9;10;6;3
4;7;8;11;1;2;12;5;9;10;6;3;10;34672
10;34672;4;7;8;11;1;2;12;5;9;10;6;3
4;7;8;11;1;2;12;3;9;10;6;5;10;41166
11;41166;4;7;8;11;1;2;12;3;9;10;6;5
4;7;6;11;1;2;12;3;9;10;8;5;11;39554
11;39554;4;7;6;11;1;2;12;3;9;10;8;5
12;7;6;11;1;2;4;3;9;10;8;5;11;40864
11;40864;12;7;6;11;1;2;4;3;9;10;8;5
12;7;6;11;1;2;4;9;3;10;8;5;11;40904
11;40904;12;7;6;11;1;2;4;9;3;10;8;5
12;7;6;3;1;2;4;9;11;10;8;5;11;40028
11;40028;12;7;6;3;1;2;4;9;11;10;8;5
10;7;6;3;1;2;4;9;11;12;8;5;11;27436
11;27436;10;7;6;3;1;2;4;9;11;12;8;5
6;7;10;3;1;2;4;9;11;12;8;5;11;51826
11;27436;10;7;6;3;1;2;4;9;11;12;8;5
10;7;6;8;1;2;4;9;11;12;3;5;11;27444
11;27444;10;7;6;8;1;2;4;9;11;12;3;5
10;7;6;8;1;9;4;2;11;12;3;5;11;29460
11;29460;10;7;6;8;1;9;4;2;11;12;3;5
10;7;6;2;1;9;4;8;11;12;3;5;11;39284
11;29460;10;7;6;8;1;9;4;2;11;12;3;5
10;7;6;8;9;1;4;2;11;12;3;5;11;28940
11;28940;10;7;6;8;9;1;4;2;11;12;3;5
10;7;6;8;3;1;4;2;11;12;9;5;11;27812
11;27812;10;7;6;8;3;1;4;2;11;12;9;5
10;7;9;8;3;1;4;2;11;12;6;5;11;26314
11;26314;10;7;9;8;3;1;4;2;11;12;6;5
10;7;9;3;8;1;4;2;11;12;6;5;11;24354
11;24354;10;7;9;3;8;1;4;2;11;12;6;5
10;8;9;3;7;1;4;2;11;12;6;5;11;28848
11;28848;10;8;9;3;7;1;4;2;11;12;6;5
10;8;9;3;7;1;4;6;11;12;2;5;11;33142
11;33142;10;8;9;3;7;1;4;6;11;12;2;5
10;9;8;3;7;1;4;6;11;12;2;5;11;50082
11;50082;10;9;8;3;7;1;4;6;11;12;2;5
10;9;8;3;1;7;4;6;11;12;2;5;11;42874
11;42874;10;9;8;3;1;7;4;6;11;12;2;5
10;9;7;3;1;8;4;6;11;12;2;5;11;45980
11;45980;10;9;7;3;1;8;4;6;11;12;2;5
10;8;7;3;1;9;4;6;11;12;2;5;11;36668
11;36668;10;8;7;3;1;9;4;6;11;12;2;5
10;8;7;6;1;9;4;3;11;12;2;5;11;40698
12;40698;10;8;7;6;1;9;4;3;11;12;2;5
10;8;5;6;1;9;4;3;11;12;2;7;12;38820
12;38820;10;8;5;6;1;9;4;3;11;12;2;7
10;8;5;6;1;9;4;3;11;7;2;12;12;37860
12;37860;10;8;5;6;1;9;4;3;11;7;2;12
10;8;5;9;1;6;4;3;11;7;2;12;12;40178
12;40178;10;8;5;9;1;6;4;3;11;7;2;12
10;8;5;12;1;6;4;3;11;7;2;9;12;41042
12;41042;10;8;5;12;1;6;4;3;11;7;2;9
8;10;5;12;1;6;4;3;11;7;2;9;12;42312
12;42312;8;10;5;12;1;6;4;3;11;7;2;9
10;8;5;12;1;6;4;3;11;7;2;9;12;41042
12;41042;10;8;5;12;1;6;4;3;11;7;2;9
10;8;5;12;1;6;4;7;11;3;2;9;12;43398
12;43398;10;8;5;12;1;6;4;7;11;3;2;9
1;8;5;12;10;6;4;7;11;3;2;9;12;48632
12;48632;1;8;5;12;10;6;4;7;11;3;2;9
1;8;5;9;10;6;4;7;11;3;2;12;12;47452
12;47452;1;8;5;9;10;6;4;7;11;3;2;12
1;5;8;9;10;6;4;7;11;3;2;12;12;52776
12;52776;1;5;8;9;10;6;4;7;11;3;2;12
1;5;8;9;4;6;10;7;11;3;2;12;12;52094
12;52094;1;5;8;9;4;6;10;7;11;3;2;12
1;5;8;9;4;6;10;12;11;3;2;7;12;52588
12;52588;1;5;8;9;4;6;10;12;11;3;2;7
1;5;8;9;4;6;3;12;11;10;2;7;12;56334
12;56334;1;5;8;9;4;6;3;12;11;10;2;7
1;5;8;9;4;6;3;12;7;10;2;11;12;58050
12;56334;1;5;8;9;4;6;3;12;11;10;2;7
1;9;8;5;4;6;3;12;11;10;2;7;12;54438
12;54438;1;9;8;5;4;6;3;12;11;10;2;7
1;10;8;5;4;6;3;12;11;9;2;7;12;37694
12;37694;1;10;8;5;4;6;3;12;11;9;2;7
1;10;8;5;2;6;3;12;11;9;4;7;12;37916
12;37916;1;10;8;5;2;6;3;12;11;9;4;7
1;10;8;3;2;6;5;12;11;9;4;7;12;35762
12;35762;1;10;8;3;2;6;5;12;11;9;4;7
1;10;9;3;2;6;5;12;11;8;4;7;12;50178
