"X1";"X37292";"X4";"X3";"X9";"X1.1";"X5";"X8";"X12";"X7";"X6";"X2";"X11";"X10"
8;29296;6;11;8;9;1;12;10;7;4;2;3;5
6;8;11;9;1;12;10;7;4;2;3;5;8;51160
8;29296;6;11;8;9;1;12;10;7;4;2;3;5
6;11;8;2;1;12;10;7;4;9;3;5;8;30140
8;30140;6;11;8;2;1;12;10;7;4;9;3;5
6;11;8;2;1;4;10;7;12;9;3;5;8;41376
8;30140;6;11;8;2;1;12;10;7;4;9;3;5
6;11;8;2;1;12;10;7;3;9;4;5;8;30096
8;30096;6;11;8;2;1;12;10;7;3;9;4;5
6;11;3;2;1;12;10;7;8;9;4;5;8;33820
8;33820;6;11;3;2;1;12;10;7;8;9;4;5
6;11;3;1;2;12;10;7;8;9;4;5;8;33260
8;33260;6;11;3;1;2;12;10;7;8;9;4;5
6;11;3;1;2;12;10;7;9;8;4;5;8;38730
8;38730;6;11;3;1;2;12;10;7;9;8;4;5
6;5;3;1;2;12;10;7;9;8;4;11;8;59422
8;59422;6;5;3;1;2;12;10;7;9;8;4;11
6;5;3;12;2;1;10;7;9;8;4;11;8;54774
8;54774;6;5;3;12;2;1;10;7;9;8;4;11
3;5;6;12;2;1;10;7;9;8;4;11;8;48530
8;48530;3;5;6;12;2;1;10;7;9;8;4;11
3;5;6;10;2;1;12;7;9;8;4;11;8;47398
8;47398;3;5;6;10;2;1;12;7;9;8;4;11
3;5;6;10;2;1;12;7;9;8;11;4;8;49364
8;49364;3;5;6;10;2;1;12;7;9;8;11;4
3;5;6;10;9;1;12;7;2;8;11;4;8;51254
8;51254;3;5;6;10;9;1;12;7;2;8;11;4
3;5;6;10;9;1;11;7;2;8;12;4;8;46992
9;46992;3;5;6;10;9;1;11;7;2;8;12;4
12;5;6;10;9;1;11;7;2;8;3;4;9;57812
9;46992;3;5;6;10;9;1;11;7;2;8;12;4
3;5;6;10;9;2;11;7;1;8;12;4;9;55870
9;55870;3;5;6;10;9;2;11;7;1;8;12;4
10;5;6;3;9;2;11;7;1;8;12;4;9;55660
9;55660;10;5;6;3;9;2;11;7;1;8;12;4
10;5;6;3;9;2;11;7;4;8;12;1;9;54634
9;54634;10;5;6;3;9;2;11;7;4;8;12;1
10;5;6;12;9;2;11;7;4;8;3;1;9;52072
9;52072;10;5;6;12;9;2;11;7;4;8;3;1
10;5;6;12;3;2;11;7;4;8;9;1;9;52742
9;52742;10;5;6;12;3;2;11;7;4;8;9;1
10;5;6;2;3;12;11;7;4;8;9;1;9;48446
9;48446;10;5;6;2;3;12;11;7;4;8;9;1
10;5;1;2;3;12;11;7;4;8;9;6;9;48868
9;48868;10;5;1;2;3;12;11;7;4;8;9;6
10;5;1;2;3;12;11;7;4;8;6;9;9;46604
9;46604;10;5;1;2;3;12;11;7;4;8;6;9
10;5;1;2;3;12;11;7;4;9;6;8;9;37388
9;37388;10;5;1;2;3;12;11;7;4;9;6;8
10;5;4;2;3;12;11;7;1;9;6;8;9;43836
9;43836;10;5;4;2;3;12;11;7;1;9;6;8
10;5;4;2;3;12;11;8;1;9;6;7;9;44706
9;44706;10;5;4;2;3;12;11;8;1;9;6;7
10;5;12;2;3;4;11;8;1;9;6;7;9;47000
9;47000;10;5;12;2;3;4;11;8;1;9;6;7
1;5;12;2;3;4;11;8;10;9;6;7;9;52950
9;52950;1;5;12;2;3;4;11;8;10;9;6;7
8;5;12;2;3;4;11;1;10;9;6;7;9;57414
9;57414;8;5;12;2;3;4;11;1;10;9;6;7
8;7;12;2;3;4;11;1;10;9;6;5;9;61896
9;61896;8;7;12;2;3;4;11;1;10;9;6;5
8;7;12;1;3;4;11;2;10;9;6;5;9;49536
9;49536;8;7;12;1;3;4;11;2;10;9;6;5
8;7;12;9;3;4;11;2;10;1;6;5;9;48930
9;48930;8;7;12;9;3;4;11;2;10;1;6;5
8;7;5;9;3;4;11;2;10;1;6;12;9;51626
9;51626;8;7;5;9;3;4;11;2;10;1;6;12
8;7;5;9;3;2;11;4;10;1;6;12;9;46978
10;46978;8;7;5;9;3;2;11;4;10;1;6;12
8;7;9;5;3;2;11;4;10;1;6;12;10;46564
10;46564;8;7;9;5;3;2;11;4;10;1;6;12
8;7;9;5;3;2;11;10;4;1;6;12;10;43246
10;43246;8;7;9;5;3;2;11;10;4;1;6;12
8;7;9;5;3;10;11;2;4;1;6;12;10;42648
10;42648;8;7;9;5;3;10;11;2;4;1;6;12
8;7;10;5;3;9;11;2;4;1;6;12;10;48110
10;48110;8;7;10;5;3;9;11;2;4;1;6;12
8;12;10;5;3;9;11;2;4;1;6;7;10;40854
10;40854;8;12;10;5;3;9;11;2;4;1;6;7
8;12;10;5;3;9;11;6;4;1;2;7;10;49420
10;49420;8;12;10;5;3;9;11;6;4;1;2;7
8;12;10;2;3;9;11;6;4;1;5;7;10;55038
10;49420;8;12;10;5;3;9;11;6;4;1;2;7
8;12;10;5;3;9;11;7;4;1;2;6;10;40610
10;40610;8;12;10;5;3;9;11;7;4;1;2;6
8;12;10;2;3;9;11;7;4;1;5;6;10;46228
10;46228;8;12;10;2;3;9;11;7;4;1;5;6
8;3;10;2;12;9;11;7;4;1;5;6;10;51248
10;46228;8;12;10;2;3;9;11;7;4;1;5;6
6;12;10;2;3;9;11;7;4;1;5;8;10;37722
10;37722;6;12;10;2;3;9;11;7;4;1;5;8
6;5;10;2;3;9;11;7;4;1;12;8;10;50226
10;37722;6;12;10;2;3;9;11;7;4;1;5;8
6;3;10;2;12;9;11;7;4;1;5;8;10;49980
10;49980;6;3;10;2;12;9;11;7;4;1;5;8
6;3;10;2;5;9;11;7;4;1;12;8;10;52096
10;52096;6;3;10;2;5;9;11;7;4;1;12;8
6;2;10;3;5;9;11;7;4;1;12;8;10;40886
10;40886;6;2;10;3;5;9;11;7;4;1;12;8
6;2;10;3;5;9;11;1;4;7;12;8;10;44704
10;44704;6;2;10;3;5;9;11;1;4;7;12;8
6;2;10;3;5;4;11;1;9;7;12;8;10;41688
10;41688;6;2;10;3;5;4;11;1;9;7;12;8
6;2;10;3;5;4;11;1;9;12;7;8;10;58094
10;41688;6;2;10;3;5;4;11;1;9;7;12;8
6;2;10;3;5;4;11;9;1;7;12;8;10;51758
10;51758;6;2;10;3;5;4;11;9;1;7;12;8
6;2;12;3;5;4;11;9;1;7;10;8;10;43138
11;43138;6;2;12;3;5;4;11;9;1;7;10;8
6;2;12;3;11;4;5;9;1;7;10;8;11;40650
11;40650;6;2;12;3;11;4;5;9;1;7;10;8
6;7;12;3;11;4;5;9;1;2;10;8;11;49056
11;49056;6;7;12;3;11;4;5;9;1;2;10;8
6;7;3;12;11;4;5;9;1;2;10;8;11;45138
11;45138;6;7;3;12;11;4;5;9;1;2;10;8
6;7;3;12;11;1;5;9;4;2;10;8;11;40424
11;40424;6;7;3;12;11;1;5;9;4;2;10;8
6;7;3;12;11;1;5;9;4;2;8;10;11;37444
11;37444;6;7;3;12;11;1;5;9;4;2;8;10
6;1;3;12;11;7;5;9;4;2;8;10;11;33164
11;33164;6;1;3;12;11;7;5;9;4;2;8;10
6;1;3;12;11;7;5;2;4;9;8;10;11;34772
11;34772;6;1;3;12;11;7;5;2;4;9;8;10
6;1;3;12;4;7;5;2;11;9;8;10;11;34374
11;34374;6;1;3;12;4;7;5;2;11;9;8;10
6;1;3;12;10;7;5;2;11;9;8;4;11;35988
11;35988;6;1;3;12;10;7;5;2;11;9;8;4
6;1;3;12;10;5;7;2;11;9;8;4;11;47182
11;47182;6;1;3;12;10;5;7;2;11;9;8;4
7;1;3;12;10;5;6;2;11;9;8;4;11;33530
11;33530;7;1;3;12;10;5;6;2;11;9;8;4
7;1;3;12;10;9;6;2;11;5;8;4;11;51822
11;51822;7;1;3;12;10;9;6;2;11;5;8;4
7;1;3;2;10;9;6;12;11;5;8;4;11;48492
11;48492;7;1;3;2;10;9;6;12;11;5;8;4
7;1;3;6;10;9;2;12;11;5;8;4;11;50280
11;50280;7;1;3;6;10;9;2;12;11;5;8;4
7;1;3;6;10;9;2;12;11;8;5;4;11;46546
11;46546;7;1;3;6;10;9;2;12;11;8;5;4
7;1;3;6;10;12;2;9;11;8;5;4;11;42600
11;42600;7;1;3;6;10;12;2;9;11;8;5;4
7;1;3;10;6;12;2;9;11;8;5;4;11;46000
11;46000;7;1;3;10;6;12;2;9;11;8;5;4
7;1;3;10;6;12;5;9;11;8;2;4;11;47016
11;47016;7;1;3;10;6;12;5;9;11;8;2;4
7;11;3;10;6;12;5;9;1;8;2;4;11;39584
11;39584;7;11;3;10;6;12;5;9;1;8;2;4
7;11;3;10;6;12;1;9;5;8;2;4;11;44966
12;44966;7;11;3;10;6;12;1;9;5;8;2;4
7;11;3;10;6;12;1;9;5;8;4;2;12;47952
12;47952;7;11;3;10;6;12;1;9;5;8;4;2
1;11;3;10;6;12;7;9;5;8;4;2;12;44492
12;44492;1;11;3;10;6;12;7;9;5;8;4;2
8;11;3;10;6;12;7;9;5;1;4;2;12;41072
12;41072;8;11;3;10;6;12;7;9;5;1;4;2
8;11;3;12;6;10;7;9;5;1;4;2;12;53232
12;53232;8;11;3;12;6;10;7;9;5;1;4;2
11;8;3;12;6;10;7;9;5;1;4;2;12;35202
12;35202;11;8;3;12;6;10;7;9;5;1;4;2
11;8;3;12;6;7;10;9;5;1;4;2;12;47832
12;35202;11;8;3;12;6;10;7;9;5;1;4;2
11;8;3;10;6;12;7;9;5;1;4;2;12;49682
12;49682;11;8;3;10;6;12;7;9;5;1;4;2
11;8;3;10;6;5;7;9;12;1;4;2;12;40242
12;40242;11;8;3;10;6;5;7;9;12;1;4;2
11;8;3;10;6;4;7;9;12;1;5;2;12;41674
12;41674;11;8;3;10;6;4;7;9;12;1;5;2
12;8;3;10;6;4;7;9;11;1;5;2;12;53062
12;53062;12;8;3;10;6;4;7;9;11;1;5;2
12;8;3;10;6;4;5;9;11;1;7;2;12;53524
12;53524;12;8;3;10;6;4;5;9;11;1;7;2
12;8;3;10;5;4;6;9;11;1;7;2;12;61660
12;61660;12;8;3;10;5;4;6;9;11;1;7;2
12;8;3;6;5;4;10;9;11;1;7;2;12;57396
12;57396;12;8;3;6;5;4;10;9;11;1;7;2
12;8;3;6;5;9;10;4;11;1;7;2;12;46330
12;46330;12;8;3;6;5;9;10;4;11;1;7;2
12;8;3;6;5;9;10;11;4;1;7;2;12;50642
12;50642;12;8;3;6;5;9;10;11;4;1;7;2
12;8;3;1;5;9;10;11;4;6;7;2;12;46244
12;46244;12;8;3;1;5;9;10;11;4;6;7;2
9;8;3;1;5;12;10;11;4;6;7;2;12;45580
12;45580;9;8;3;1;5;12;10;11;4;6;7;2
9;8;3;1;5;12;10;4;11;6;7;2;12;47274
12;47274;9;8;3;1;5;12;10;4;11;6;7;2
9;8;3;12;5;1;10;4;11;6;7;2;12;37118
