"X1";"X46956";"X4";"X12";"X9";"X6";"X8";"X2";"X1.1";"X11";"X7";"X3";"X5";"X10"
9;5;10;2;12;7;11;1;3;8;6;4;6;39702
6;39702;9;5;10;2;12;7;11;1;3;8;6;4
9;5;10;2;12;7;11;8;3;1;6;4;6;38506
6;38506;9;5;10;2;12;7;11;8;3;1;6;4
9;5;10;2;12;3;11;8;7;1;6;4;6;39328
6;39328;9;5;10;2;12;3;11;8;7;1;6;4
9;5;10;2;12;3;11;8;1;7;6;4;6;48816
6;48816;9;5;10;2;12;3;11;8;1;7;6;4
9;1;10;2;12;3;11;8;5;7;6;4;6;56548
6;56548;9;1;10;2;12;3;11;8;5;7;6;4
9;1;7;2;12;3;11;8;5;10;6;4;6;44028
6;44028;9;1;7;2;12;3;11;8;5;10;6;4
4;1;7;2;12;3;11;8;5;10;6;9;6;40364
6;40364;4;1;7;2;12;3;11;8;5;10;6;9
4;1;7;2;12;3;11;9;5;10;6;8;6;44964
6;44964;4;1;7;2;12;3;11;9;5;10;6;8
4;5;7;2;12;3;11;9;1;10;6;8;6;49832
6;49832;4;5;7;2;12;3;11;9;1;10;6;8
4;5;7;2;12;8;11;9;1;10;6;3;6;56762
6;56762;4;5;7;2;12;8;11;9;1;10;6;3
4;5;7;6;12;8;11;9;1;10;2;3;6;53616
6;53616;4;5;7;6;12;8;11;9;1;10;2;3
4;5;7;6;12;8;11;9;1;10;3;2;6;53402
6;53402;4;5;7;6;12;8;11;9;1;10;3;2
4;5;7;6;12;8;11;9;3;10;1;2;6;53466
6;53466;4;5;7;6;12;8;11;9;3;10;1;2
4;5;7;2;12;8;11;9;3;10;1;6;6;55264
6;55264;4;5;7;2;12;8;11;9;3;10;1;6
9;5;7;2;12;8;11;4;3;10;1;6;6;44792
6;44792;9;5;7;2;12;8;11;4;3;10;1;6
2;5;7;9;12;8;11;4;3;10;1;6;6;47470
6;47470;2;5;7;9;12;8;11;4;3;10;1;6
2;5;7;4;12;8;11;9;3;10;1;6;6;50190
7;50190;2;5;7;4;12;8;11;9;3;10;1;6
9;5;7;4;12;8;11;2;3;10;1;6;7;43604
7;43604;9;5;7;4;12;8;11;2;3;10;1;6
9;5;7;4;6;8;11;2;3;10;1;12;7;46402
7;46402;9;5;7;4;6;8;11;2;3;10;1;12
9;5;7;4;6;8;11;2;12;10;1;3;7;46958
7;46958;9;5;7;4;6;8;11;2;12;10;1;3
9;8;7;4;6;5;11;2;12;10;1;3;7;41190
7;41190;9;8;7;4;6;5;11;2;12;10;1;3
11;8;7;4;6;5;9;2;12;10;1;3;7;33456
7;33456;11;8;7;4;6;5;9;2;12;10;1;3
11;8;7;2;6;5;9;4;12;10;1;3;7;35242
7;35242;11;8;7;2;6;5;9;4;12;10;1;3
3;8;7;2;6;5;9;4;12;10;1;11;7;53194
7;53194;3;8;7;2;6;5;9;4;12;10;1;11
4;8;7;2;6;5;9;3;12;10;1;11;7;42096
7;42096;4;8;7;2;6;5;9;3;12;10;1;11
9;8;7;2;6;5;4;3;12;10;1;11;7;45404
7;45404;9;8;7;2;6;5;4;3;12;10;1;11
9;8;7;4;6;5;2;3;12;10;1;11;7;44664
7;44664;9;8;7;4;6;5;2;3;12;10;1;11
9;8;7;4;6;5;2;10;12;3;1;11;7;41976
7;41976;9;8;7;4;6;5;2;10;12;3;1;11
9;8;7;4;6;3;2;10;12;5;1;11;7;36196
7;36196;9;8;7;4;6;3;2;10;12;5;1;11
9;8;6;4;7;3;2;10;12;5;1;11;7;38830
7;38830;9;8;6;4;7;3;2;10;12;5;1;11
1;8;6;4;7;3;2;10;12;5;9;11;7;31372
7;31372;1;8;6;4;7;3;2;10;12;5;9;11
1;8;6;4;7;3;2;11;12;5;9;10;7;28346
7;28346;1;8;6;4;7;3;2;11;12;5;9;10
1;8;6;5;7;3;2;11;12;4;9;10;7;44328
7;28346;1;8;6;4;7;3;2;11;12;5;9;10
1;8;9;4;7;3;2;11;12;5;6;10;7;28596
7;28596;1;8;9;4;7;3;2;11;12;5;6;10
1;8;9;4;7;3;2;11;12;10;6;5;7;41076
7;41076;1;8;9;4;7;3;2;11;12;10;6;5
1;8;7;4;9;3;2;11;12;10;6;5;7;45980
7;45980;1;8;7;4;9;3;2;11;12;10;6;5
1;8;7;4;9;3;2;12;11;10;6;5;7;46454
8;46454;1;8;7;4;9;3;2;12;11;10;6;5
1;8;7;4;5;3;2;12;11;10;6;9;8;48286
8;48286;1;8;7;4;5;3;2;12;11;10;6;9
1;8;7;4;5;3;2;12;10;11;6;9;8;36526
8;36526;1;8;7;4;5;3;2;12;10;11;6;9
1;8;7;4;5;3;2;9;10;11;6;12;8;38940
8;38940;1;8;7;4;5;3;2;9;10;11;6;12
1;8;7;4;10;3;2;9;5;11;6;12;8;35806
8;35806;1;8;7;4;10;3;2;9;5;11;6;12
1;8;7;4;10;5;2;9;3;11;6;12;8;31208
8;31208;1;8;7;4;10;5;2;9;3;11;6;12
1;8;7;2;10;5;4;9;3;11;6;12;8;32500
8;32500;1;8;7;2;10;5;4;9;3;11;6;12
11;8;7;2;10;5;4;9;3;1;6;12;8;49934
8;49934;11;8;7;2;10;5;4;9;3;1;6;12
11;8;7;2;1;5;4;9;3;10;6;12;8;44324
8;44324;11;8;7;2;1;5;4;9;3;10;6;12
11;8;7;2;9;5;4;1;3;10;6;12;8;33866
8;33866;11;8;7;2;9;5;4;1;3;10;6;12
11;8;7;2;4;5;9;1;3;10;6;12;8;35788
8;35788;11;8;7;2;4;5;9;1;3;10;6;12
11;8;7;2;4;5;9;1;3;10;12;6;8;31448
8;31448;11;8;7;2;4;5;9;1;3;10;12;6
10;8;7;2;4;5;9;1;3;11;12;6;8;28250
8;28250;10;8;7;2;4;5;9;1;3;11;12;6
10;8;7;2;4;6;9;1;3;11;12;5;8;33370
8;33370;10;8;7;2;4;6;9;1;3;11;12;5
10;11;7;2;4;6;9;1;3;8;12;5;8;33602
8;33602;10;11;7;2;4;6;9;1;3;8;12;5
10;11;7;2;4;5;9;1;3;8;12;6;8;36232
8;36232;10;11;7;2;4;5;9;1;3;8;12;6
10;11;7;3;4;5;9;1;2;8;12;6;8;35608
8;35608;10;11;7;3;4;5;9;1;2;8;12;6
6;11;7;3;4;5;9;1;2;8;12;10;8;20086
8;20086;6;11;7;3;4;5;9;1;2;8;12;10
8;11;7;3;4;5;9;1;2;6;12;10;8;33912
8;33912;8;11;7;3;4;5;9;1;2;6;12;10
8;11;7;3;5;4;9;1;2;6;12;10;8;43944
8;33912;8;11;7;3;4;5;9;1;2;6;12;10
8;11;7;3;4;1;9;5;2;6;12;10;8;39356
9;39356;8;11;7;3;4;1;9;5;2;6;12;10
8;1;7;3;4;11;9;5;2;6;12;10;9;42862
9;42862;8;1;7;3;4;11;9;5;2;6;12;10
8;1;7;3;9;11;4;5;2;6;12;10;9;43778
9;43778;8;1;7;3;9;11;4;5;2;6;12;10
8;1;7;11;9;3;4;5;2;6;12;10;9;42828
9;42828;8;1;7;11;9;3;4;5;2;6;12;10
8;1;5;11;9;3;4;7;2;6;12;10;9;50336
9;50336;8;1;5;11;9;3;4;7;2;6;12;10
8;1;2;11;9;3;4;7;5;6;12;10;9;51294
9;51294;8;1;2;11;9;3;4;7;5;6;12;10
8;1;2;11;9;5;4;7;3;6;12;10;9;51420
9;51420;8;1;2;11;9;5;4;7;3;6;12;10
8;1;2;11;12;5;4;7;3;6;9;10;9;54864
9;54864;8;1;2;11;12;5;4;7;3;6;9;10
12;1;2;11;8;5;4;7;3;6;9;10;9;65142
9;65142;12;1;2;11;8;5;4;7;3;6;9;10
12;1;5;11;8;2;4;7;3;6;9;10;9;64236
9;64236;12;1;5;11;8;2;4;7;3;6;9;10
12;1;5;11;4;2;8;7;3;6;9;10;9;61338
9;61338;12;1;5;11;4;2;8;7;3;6;9;10
12;1;5;11;4;2;8;10;3;6;9;7;9;56734
9;56734;12;1;5;11;4;2;8;10;3;6;9;7
12;1;5;9;4;2;8;10;3;6;11;7;9;56554
9;56554;12;1;5;9;4;2;8;10;3;6;11;7
12;1;5;9;4;2;8;10;6;3;11;7;9;51924
9;51924;12;1;5;9;4;2;8;10;6;3;11;7
12;1;5;9;11;2;8;10;6;3;4;7;9;46858
9;46858;12;1;5;9;11;2;8;10;6;3;4;7
12;1;7;9;11;2;8;10;6;3;4;5;9;45174
9;45174;12;1;7;9;11;2;8;10;6;3;4;5
12;10;7;9;11;2;8;1;6;3;4;5;9;43554
9;43554;12;10;7;9;11;2;8;1;6;3;4;5
12;3;7;9;11;2;8;1;6;10;4;5;9;37858
9;37858;12;3;7;9;11;2;8;1;6;10;4;5
12;3;7;9;11;2;8;4;6;10;1;5;9;48474
9;48474;12;3;7;9;11;2;8;4;6;10;1;5
12;3;7;9;11;2;8;10;6;4;1;5;9;53052
9;53052;12;3;7;9;11;2;8;10;6;4;1;5
12;3;7;5;11;2;8;10;6;4;1;9;9;50886
10;50886;12;3;7;5;11;2;8;10;6;4;1;9
12;3;7;5;11;2;10;8;6;4;1;9;10;47910
10;47910;12;3;7;5;11;2;10;8;6;4;1;9
11;3;7;5;12;2;10;8;6;4;1;9;10;43404
10;43404;11;3;7;5;12;2;10;8;6;4;1;9
11;3;7;5;12;2;6;8;10;4;1;9;10;44606
10;44606;11;3;7;5;12;2;6;8;10;4;1;9
11;3;7;5;12;2;6;8;9;4;1;10;10;48998
10;48998;11;3;7;5;12;2;6;8;9;4;1;10
11;3;7;5;1;2;6;8;9;4;12;10;10;48738
10;48738;11;3;7;5;1;2;6;8;9;4;12;10
11;3;7;8;1;2;6;5;9;4;12;10;10;56878
10;56878;11;3;7;8;1;2;6;5;9;4;12;10
11;3;7;8;1;2;6;5;12;4;9;10;10;56880
10;56880;11;3;7;8;1;2;6;5;12;4;9;10
4;3;7;8;1;2;6;5;12;11;9;10;10;34902
10;34902;4;3;7;8;1;2;6;5;12;11;9;10
4;3;7;9;1;2;6;5;12;11;8;10;10;37490
10;37490;4;3;7;9;1;2;6;5;12;11;8;10
4;3;7;9;1;2;10;5;12;11;8;6;10;27890
10;27890;4;3;7;9;1;2;10;5;12;11;8;6
4;9;7;3;1;2;10;5;12;11;8;6;10;23346
10;23346;4;9;7;3;1;2;10;5;12;11;8;6
4;9;7;2;1;3;10;5;12;11;8;6;10;30028
10;30028;4;9;7;2;1;3;10;5;12;11;8;6
4;9;7;2;1;3;10;8;12;11;5;6;10;34212
10;34212;4;9;7;2;1;3;10;8;12;11;5;6
4;9;7;2;11;3;10;8;12;1;5;6;10;46800
10;46800;4;9;7;2;11;3;10;8;12;1;5;6
4;9;7;2;10;3;11;8;12;1;5;6;10;47420
10;47420;4;9;7;2;10;3;11;8;12;1;5;6
3;9;7;2;10;4;11;8;12;1;5;6;10;50698
10;50698;3;9;7;2;10;4;11;8;12;1;5;6
3;9;7;2;5;4;11;8;12;1;10;6;10;46892
10;46892;3;9;7;2;5;4;11;8;12;1;10;6
3;9;5;2;7;4;11;8;12;1;10;6;10;45680
10;45680;3;9;5;2;7;4;11;8;12;1;10;6
5;9;3;2;7;4;11;8;12;1;10;6;10;46896
10;46896;5;9;3;2;7;4;11;8;12;1;10;6
5;9;6;2;7;4;11;8;12;1;10;3;10;43484
11;43484;5;9;6;2;7;4;11;8;12;1;10;3
5;2;6;9;7;4;11;8;12;1;10;3;11;45008
11;45008;5;2;6;9;7;4;11;8;12;1;10;3
5;2;6;9;7;4;11;12;8;1;10;3;11;51666
11;51666;5;2;6;9;7;4;11;12;8;1;10;3
7;2;6;9;5;4;11;12;8;1;10;3;11;39620
11;39620;7;2;6;9;5;4;11;12;8;1;10;3
7;2;6;9;8;4;11;12;5;1;10;3;11;46666
11;39620;7;2;6;9;5;4;11;12;8;1;10;3
12;2;6;9;5;4;11;7;8;1;10;3;11;30946
11;30946;12;2;6;9;5;4;11;7;8;1;10;3
12;2;6;8;5;4;11;7;9;1;10;3;11;36118
11;36118;12;2;6;8;5;4;11;7;9;1;10;3
11;2;6;8;5;4;12;7;9;1;10;3;11;35850
11;35850;11;2;6;8;5;4;12;7;9;1;10;3
7;2;6;8;5;4;12;11;9;1;10;3;11;36110
11;36110;7;2;6;8;5;4;12;11;9;1;10;3
7;2;6;3;5;4;12;11;9;1;10;8;11;33480
11;33480;7;2;6;3;5;4;12;11;9;1;10;8
7;2;4;3;5;6;12;11;9;1;10;8;11;41358
11;41358;7;2;4;3;5;6;12;11;9;1;10;8
7;2;4;1;5;6;12;11;9;3;10;8;11;43008
11;43008;7;2;4;1;5;6;12;11;9;3;10;8
7;2;4;1;5;8;12;11;9;3;10;6;11;48834
11;43008;7;2;4;1;5;6;12;11;9;3;10;8
7;10;4;1;5;6;12;11;9;3;2;8;11;37202
11;37202;7;10;4;1;5;6;12;11;9;3;2;8
7;10;4;1;5;6;12;11;2;3;9;8;11;37242
11;37242;7;10;4;1;5;6;12;11;2;3;9;8
7;9;4;1;5;6;12;11;2;3;10;8;11;39268
11;39268;7;9;4;1;5;6;12;11;2;3;10;8
7;3;4;1;5;6;12;11;2;9;10;8;11;49284
11;49284;7;3;4;1;5;6;12;11;2;9;10;8
7;3;4;1;12;6;5;11;2;9;10;8;11;52452
11;52452;7;3;4;1;12;6;5;11;2;9;10;8
7;1;4;3;12;6;5;11;2;9;10;8;11;41486
11;41486;7;1;4;3;12;6;5;11;2;9;10;8
8;1;4;3;12;6;5;11;2;9;10;7;11;49266
11;49266;8;1;4;3;12;6;5;11;2;9;10;7
8;1;7;3;12;6;5;11;2;9;10;4;11;45314
12;45314;8;1;7;3;12;6;5;11;2;9;10;4
2;1;7;3;12;6;5;11;8;9;10;4;12;39290
12;39290;2;1;7;3;12;6;5;11;8;9;10;4
2;1;7;3;12;6;4;11;8;9;10;5;12;44308
12;44308;2;1;7;3;12;6;4;11;8;9;10;5
2;1;7;3;5;6;4;11;8;9;10;12;12;45770
12;45770;2;1;7;3;5;6;4;11;8;9;10;12
2;8;7;3;5;6;4;11;1;9;10;12;12;50662
12;50662;2;8;7;3;5;6;4;11;1;9;10;12
2;8;7;3;5;12;4;11;1;9;10;6;12;55478
12;55478;2;8;7;3;5;12;4;11;1;9;10;6
2;8;7;3;5;12;4;6;1;9;10;11;12;56640
12;56640;2;8;7;3;5;12;4;6;1;9;10;11
2;8;6;3;5;12;4;7;1;9;10;11;12;54856
12;54856;2;8;6;3;5;12;4;7;1;9;10;11
12;8;6;3;5;2;4;7;1;9;10;11;12;52602
12;52602;12;8;6;3;5;2;4;7;1;9;10;11
12;8;6;4;5;2;3;7;1;9;10;11;12;58034
12;58034;12;8;6;4;5;2;3;7;1;9;10;11
12;8;6;4;5;2;1;7;3;9;10;11;12;59360
12;59360;12;8;6;4;5;2;1;7;3;9;10;11
12;4;6;8;5;2;1;7;3;9;10;11;12;52462
12;52462;12;4;6;8;5;2;1;7;3;9;10;11
12;4;6;10;5;2;1;7;3;9;8;11;12;53028
12;53028;12;4;6;10;5;2;1;7;3;9;8;11
12;4;6;10;5;2;11;7;3;9;8;1;12;52244
12;52244;12;4;6;10;5;2;11;7;3;9;8;1
12;4;6;10;5;3;11;7;2;9;8;1;12;50476
12;50476;12;4;6;10;5;3;11;7;2;9;8;1
12;4;9;10;5;3;11;7;2;6;8;1;12;61726
12;61726;12;4;9;10;5;3;11;7;2;6;8;1
12;4;9;10;2;3;11;7;5;6;8;1;12;55318
12;55318;12;4;9;10;2;3;11;7;5;6;8;1
12;4;9;10;2;8;11;7;5;6;3;1;12;57598
12;57598;12;4;9;10;2;8;11;7;5;6;3;1
12;4;9;10;1;8;11;7;5;6;3;2;12;61636
12;61636;12;4;9;10;1;8;11;7;5;6;3;2
12;4;9;3;1;8;11;7;5;6;10;2;12;60926
